patric_id	pathway
fig|742726.3.rna.1	
	
fig|742726.3.rna.2	
fig|742726.3.rna.3	
fig|742726.3.rna.4	
fig|742726.3.peg.1	
fig|742726.3.peg.2	
fig|742726.3.peg.3	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism;00910|Nitrogen metabolism
fig|742726.3.peg.4	
fig|742726.3.peg.5	
fig|742726.3.peg.6	
fig|742726.3.peg.7	
fig|742726.3.peg.8	
fig|742726.3.peg.9	
fig|742726.3.peg.10	00970|Aminoacyl-tRNA biosynthesis
fig|742726.3.peg.11	
fig|742726.3.peg.12	
fig|742726.3.peg.13	00620|Pyruvate metabolism
fig|742726.3.peg.14	
fig|742726.3.peg.15	
fig|742726.3.peg.16	
fig|742726.3.peg.17	
fig|742726.3.peg.18	
fig|742726.3.peg.19	
fig|742726.3.peg.20	
fig|742726.3.peg.21	
fig|742726.3.peg.22	
fig|742726.3.peg.23	
fig|742726.3.peg.24	
fig|742726.3.peg.25	
fig|742726.3.peg.26	
fig|742726.3.peg.27	
fig|742726.3.peg.28	
fig|742726.3.peg.29	
fig|742726.3.rna.5	
fig|742726.3.peg.30	
fig|742726.3.peg.31	
fig|742726.3.peg.32	
fig|742726.3.peg.33	
fig|742726.3.peg.34	
fig|742726.3.peg.35	
fig|742726.3.peg.36	
fig|742726.3.peg.37	
fig|742726.3.peg.38	
fig|742726.3.peg.39	
fig|742726.3.peg.40	
fig|742726.3.peg.41	
fig|742726.3.peg.42	00460|Cyanoamino acid metabolism;00500|Starch and sucrose metabolism;00940|Phenylpropanoid biosynthesis
fig|742726.3.peg.43	
fig|742726.3.peg.44	00460|Cyanoamino acid metabolism;00500|Starch and sucrose metabolism;00940|Phenylpropanoid biosynthesis
fig|742726.3.peg.45	
fig|742726.3.peg.46	
fig|742726.3.peg.47	
fig|742726.3.peg.48	
fig|742726.3.peg.49	
fig|742726.3.peg.50	
fig|742726.3.peg.51	
fig|742726.3.peg.52	
fig|742726.3.peg.53	
fig|742726.3.peg.54	
fig|742726.3.peg.55	
fig|742726.3.peg.56	
fig|742726.3.pg.1	
fig|742726.3.peg.57	
fig|742726.3.peg.58	
fig|742726.3.peg.59	
