patric_id	pathway
	
fig|411901.7.peg.1	
fig|411901.7.peg.2	
fig|411901.7.peg.3	
fig|411901.7.peg.4	
fig|411901.7.peg.5	
fig|411901.7.peg.6	
fig|411901.7.peg.7	
fig|411901.7.peg.8	
fig|411901.7.peg.9	
fig|411901.7.peg.10	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
fig|411901.7.peg.11	
fig|411901.7.peg.12	
fig|411901.7.peg.13	
fig|411901.7.peg.14	
fig|411901.7.peg.15	
fig|411901.7.peg.16	
fig|411901.7.peg.17	
fig|411901.7.peg.18	00520|Amino sugar and nucleotide sugar metabolism
fig|411901.7.peg.19	
fig|411901.7.peg.20	
fig|411901.7.peg.21	
fig|411901.7.peg.22	
fig|411901.7.peg.23	
fig|411901.7.peg.24	
fig|411901.7.peg.25	
fig|411901.7.peg.26	
fig|411901.7.peg.27	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411901.7.peg.28	00010|Glycolysis / Gluconeogenesis;00230|Purine metabolism;00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
fig|411901.7.peg.29	
fig|411901.7.peg.30	
fig|411901.7.peg.31	
fig|411901.7.peg.32	
fig|411901.7.peg.33	
fig|411901.7.peg.34	00720|Reductive carboxylate cycle (CO2 fixation)
fig|411901.7.peg.35	00720|Reductive carboxylate cycle (CO2 fixation)
fig|411901.7.rna.1	
fig|411901.7.peg.36	
fig|411901.7.peg.37	
fig|411901.7.peg.38	
fig|411901.7.peg.39	
fig|411901.7.peg.40	
fig|411901.7.peg.41	
fig|411901.7.peg.42	00970|Aminoacyl-tRNA biosynthesis
fig|411901.7.peg.43	
fig|411901.7.peg.44	
fig|411901.7.peg.45	
fig|411901.7.peg.46	
fig|411901.7.peg.47	
fig|411901.7.peg.48	
fig|411901.7.peg.49	
fig|411901.7.peg.50	
fig|411901.7.peg.51	
fig|411901.7.peg.52	
fig|411901.7.peg.53	
fig|411901.7.peg.54	
fig|411901.7.peg.55	
fig|411901.7.peg.56	
fig|411901.7.peg.57	
fig|411901.7.peg.58	
fig|411901.7.peg.59	00052|Galactose metabolism;00500|Starch and sucrose metabolism
fig|411901.7.peg.60	
fig|411901.7.peg.61	
fig|411901.7.peg.62	
fig|411901.7.peg.63	
fig|411901.7.peg.64	
fig|411901.7.peg.65	00480|Glutathione metabolism
fig|411901.7.peg.66	
fig|411901.7.peg.67	
fig|411901.7.peg.68	00052|Galactose metabolism;00500|Starch and sucrose metabolism
fig|411901.7.peg.69	
fig|411901.7.peg.70	
fig|411901.7.peg.71	00230|Purine metabolism;00760|Nicotinate and nicotinamide metabolism
fig|411901.7.peg.72	
fig|411901.7.peg.73	
fig|411901.7.peg.74	
fig|411901.7.peg.75	
fig|411901.7.peg.76	
fig|411901.7.peg.77	00030|Pentose phosphate pathway
fig|411901.7.peg.78	00030|Pentose phosphate pathway
fig|411901.7.peg.79	
fig|411901.7.peg.80	00521|Streptomycin biosynthesis;00562|Inositol phosphate metabolism;04070|Phosphatidylinositol signaling system
fig|411901.7.peg.81	
fig|411901.7.peg.82	
fig|411901.7.rna.2	
fig|411901.7.rna.3	
fig|411901.7.peg.83	00030|Pentose phosphate pathway
fig|411901.7.pg.1	
fig|411901.7.peg.84	00030|Pentose phosphate pathway
fig|411901.7.peg.85	
fig|411901.7.peg.86	
fig|411901.7.peg.87	00270|Cysteine and methionine metabolism
fig|411901.7.peg.88	
fig|411901.7.peg.89	
fig|411901.7.peg.90	
fig|411901.7.peg.91	
fig|411901.7.peg.92	
fig|411901.7.peg.93	00240|Pyrimidine metabolism
fig|411901.7.peg.94	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
fig|411901.7.peg.95	
fig|411901.7.peg.96	
fig|411901.7.peg.97	
fig|411901.7.peg.98	
fig|411901.7.peg.99	
fig|411901.7.peg.100	
fig|411901.7.peg.101	
fig|411901.7.peg.102	
fig|411901.7.peg.103	
fig|411901.7.peg.104	
fig|411901.7.peg.105	
fig|411901.7.peg.106	
fig|411901.7.peg.107	
fig|411901.7.peg.108	
fig|411901.7.peg.109	
fig|411901.7.peg.110	
fig|411901.7.peg.111	
fig|411901.7.peg.112	
fig|411901.7.peg.113	
fig|411901.7.peg.114	00071|Fatty acid metabolism
fig|411901.7.peg.115	00051|Fructose and mannose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|411901.7.rna.4	
fig|411901.7.peg.116	
fig|411901.7.peg.117	
fig|411901.7.peg.118	
fig|411901.7.peg.119	
fig|411901.7.peg.120	
fig|411901.7.peg.121	
fig|411901.7.peg.122	
fig|411901.7.peg.123	
fig|411901.7.peg.124	
fig|411901.7.peg.125	
fig|411901.7.peg.126	
fig|411901.7.peg.127	
fig|411901.7.peg.128	
fig|411901.7.peg.129	
fig|411901.7.peg.130	00860|Porphyrin and chlorophyll metabolism
fig|411901.7.peg.131	
fig|411901.7.peg.132	
fig|411901.7.peg.133	
fig|411901.7.peg.134	
fig|411901.7.peg.135	
fig|411901.7.peg.136	
fig|411901.7.peg.137	
fig|411901.7.peg.138	
fig|411901.7.peg.139	
fig|411901.7.peg.140	
fig|411901.7.peg.141	
fig|411901.7.peg.142	
fig|411901.7.peg.143	
fig|411901.7.peg.144	
fig|411901.7.peg.145	
fig|411901.7.peg.146	
fig|411901.7.peg.147	
fig|411901.7.peg.148	
fig|411901.7.peg.149	
fig|411901.7.peg.150	00140|C21-Steroid hormone metabolism;00600|Sphingolipid metabolism
fig|411901.7.peg.151	
fig|411901.7.peg.152	
fig|411901.7.peg.153	
fig|411901.7.peg.154	
fig|411901.7.peg.155	
fig|411901.7.peg.156	
fig|411901.7.peg.157	
fig|411901.7.peg.158	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
