patric_id	pathway
	
fig|592028.3.peg.1	
fig|592028.3.peg.2	
fig|592028.3.peg.3	
fig|592028.3.peg.4	
fig|592028.3.peg.5	
fig|592028.3.peg.6	
fig|592028.3.peg.7	
fig|592028.3.peg.8	
fig|592028.3.peg.9	
fig|592028.3.peg.10	00473|D-Alanine metabolism
fig|592028.3.rna.1	
fig|592028.3.rna.2	
fig|592028.3.peg.11	00260|Glycine, serine and threonine metabolism;00750|Vitamin B6 metabolism
fig|592028.3.peg.12	
fig|592028.3.peg.13	
fig|592028.3.peg.14	
fig|592028.3.peg.15	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|592028.3.peg.16	00240|Pyrimidine metabolism
fig|592028.3.peg.17	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|592028.3.peg.18	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|592028.3.peg.19	00240|Pyrimidine metabolism
fig|592028.3.peg.20	00240|Pyrimidine metabolism
fig|592028.3.peg.21	
fig|592028.3.peg.22	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|592028.3.peg.23	
fig|592028.3.peg.24	
fig|592028.3.peg.25	
fig|592028.3.peg.26	00450|Selenoamino acid metabolism;00970|Aminoacyl-tRNA biosynthesis
fig|592028.3.peg.27	
fig|592028.3.peg.28	
fig|592028.3.peg.29	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
fig|592028.3.peg.30	
fig|592028.3.peg.31	00300|Lysine biosynthesis
fig|592028.3.peg.32	
fig|592028.3.peg.33	
fig|592028.3.peg.34	
fig|592028.3.peg.35	
fig|592028.3.peg.36	00970|Aminoacyl-tRNA biosynthesis
fig|592028.3.peg.37	
fig|592028.3.peg.38	00970|Aminoacyl-tRNA biosynthesis
fig|592028.3.peg.39	
fig|592028.3.peg.40	
fig|592028.3.peg.41	
fig|592028.3.peg.42	00250|Alanine, aspartate and glutamate metabolism;00270|Cysteine and methionine metabolism;00330|Arginine and proline metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis;00710|Carbon fixation in photosynthetic organisms;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis
fig|592028.3.peg.43	
fig|592028.3.peg.44	00550|Peptidoglycan biosynthesis
fig|592028.3.peg.45	
fig|592028.3.peg.46	
fig|592028.3.peg.47	
fig|592028.3.rna.3	
fig|592028.3.peg.48	
fig|592028.3.peg.49	
fig|592028.3.peg.50	
fig|592028.3.peg.51	
fig|592028.3.peg.52	
