genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	source					1	78267	+	78267								
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.1		VBIParMer55919_0001		89	220	+	132		hypothetical protein		PLF_375288_00015987	PGF_02734071			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.2	PARMER_01698	VBIParMer55919_0002		243	701	+	459		hypothetical protein	FIG01346671	PLF_375288_00023473	PGF_08225224			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.3	PARMER_01699	VBIParMer55919_0003		839	991	+	153		LSU ribosomal protein L34p	FIG00000471	PLF_375288_00001361	PGF_00016418	GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.4	PARMER_01701	VBIParMer55919_0004		1112	1744	+	633		hypothetical protein	FIG00938098	PLF_375288_00005661	PGF_08225224			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.5	PARMER_01702	VBIParMer55919_0005		1747	2826	+	1080		LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)	FIG00000124	PLF_375288_00001024	PGF_10569727		5.4.99.23|23S rRNA pseudouridine(1911/1915/1917) synthase	
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.6	PARMER_01703	VBIParMer55919_0006		2827	3807	+	981		D-alanine--D-alanine ligase (EC 6.3.2.4)	FIG00000350	PLF_375288_00000470	PGF_10518532	GO:0008716|D-alanine-D-alanine ligase activity	6.3.2.4|D-alanine--D-alanine ligase	00473|D-Alanine metabolism;00550|Peptidoglycan biosynthesis
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.7	PARMER_01704	VBIParMer55919_0007		3822	5054	+	1233		hypothetical protein	FIG00897819	PLF_375288_00004497	PGF_08225224			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.8	PARMER_01705	VBIParMer55919_0008		5163	9011	-	3849		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	FIG01442299	PLF_375288_00031949	PGF_10106483			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.9	PARMER_01707	VBIParMer55919_0009		9408	10586	+	1179		hypothetical protein	FIG00651911	PLF_375288_00003575	PGF_02734694			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.10	PARMER_01708	VBIParMer55919_0010		11204	12418	+	1215		Ornithine aminotransferase (EC 2.6.1.13)	FIG01303969	PLF_375288_00001442	PGF_10555225	GO:0004587|ornithine-oxo-acid transaminase activity	2.6.1.13|Ornithine aminotransferase	00330|Arginine and proline metabolism
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.11	PARMER_01709	VBIParMer55919_0011		12425	13321	+	897		Arginase (EC 3.5.3.1)	FIG00003810	PLF_375288_00001338	PGF_00064169	GO:0004053|arginase activity	3.5.3.1|Arginase	00330|Arginine and proline metabolism
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.12	PARMER_01710	VBIParMer55919_0012		13428	15731	-	2304		hypothetical protein	FIG01309186	PLF_375288_00001210	PGF_08225224			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.13	PARMER_01711	VBIParMer55919_0013		15728	20356	-	4629		hypothetical protein	FIG00638284	PLF_375288_00004966	PGF_08225224			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.14	PARMER_01713	VBIParMer55919_0014		20531	21319	+	789		Inositol-1-monophosphatase (EC 3.1.3.25)	FIG00002332	PLF_375288_00000256	PGF_10300175		3.1.3.25|Inositol-phosphate phosphatase	00521|Streptomycin biosynthesis;00562|Inositol phosphate metabolism;04070|Phosphatidylinositol signaling system
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.15	PARMER_01716	VBIParMer55919_0015		21727	23265	-	1539		hypothetical protein	FIG01388594	PLF_375288_00002995	PGF_08225224			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.16		VBIParMer55919_0016		23292	26033	-	2742		TonB-dependent receptor	FIG01260980	PLF_375288_00005190	PGF_10537966			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.17	PARMER_01717	VBIParMer55919_0017		26107	26484	+	378		hypothetical protein	FIG01332584	PLF_375288_00005815	PGF_08029180			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.18	PARMER_01718	VBIParMer55919_0018		26945	27214	+	270		hypothetical protein	FIG00638284	PLF_375288_00003778	PGF_00099655			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.19	PARMER_01720	VBIParMer55919_0019		27448	29829	+	2382		TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins	FIG00120101	PLF_375288_00003455	PGF_07657011			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.20	PARMER_00001	VBIParMer55919_0020		31055	31498	-	444		Transposase, Gmet_2093 family	FIG00638284	PLF_375288_00001935	PGF_00061617			
411477.4	Parabacteroides merdae ATCC 43184	NZ_DS264460	PATRIC	CDS	fig|411477.4.peg.21	PARMER_00002	VBIParMer55919_0021		31631	32407	+	777		Putative anti-sigma factor	FIG00946040	PLF_375288_00007585	PGF_10251367			
