genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.12		VBICloBac300556_0012			3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.100		VBICloBac300556_0100			4.2.1.39	Gluconate dehydratase	00030	Pentose phosphate pathway
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.102		VBICloBac300556_0102			4.2.1.39	Gluconate dehydratase	00030	Pentose phosphate pathway
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.118		VBICloBac300556_0118			5.3.1.5	Xylose isomerase	00040	Pentose and glucuronate interconversions
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.118		VBICloBac300556_0118			5.3.1.5	Xylose isomerase	00051	Fructose and mannose metabolism
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.119		VBICloBac300556_0119			2.7.1.17	Xylulokinase	00040	Pentose and glucuronate interconversions
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.167		VBICloBac300556_0167		2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring)	00020	Citrate cycle (TCA cycle)
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.167		VBICloBac300556_0167		2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring)	00310	Lysine degradation
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.167		VBICloBac300556_0167		2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring)	00380	Tryptophan metabolism
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.190		VBICloBac300556_0190			2.5.1.6	Methionine adenosyltransferase	00270	Cysteine and methionine metabolism
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.197		VBICloBac300556_0197			2.1.1.37	DNA (cytosine-5-)-methyltransferase	00270	Cysteine and methionine metabolism
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.211		VBICloBac300556_0211			1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	00564	Glycerophospholipid metabolism
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.227		VBICloBac300556_0227		D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00473	D-Alanine metabolism
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.227		VBICloBac300556_0227		D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00550	Peptidoglycan biosynthesis
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.228		VBICloBac300556_0228			3.4.16.4	Serine-type D-Ala-D-Ala carboxypeptidase	00550	Peptidoglycan biosynthesis
1232439.3	Clostridiales bacterium VE202-03	fig|1232439.3.peg.234		VBICloBac300556_0234			4.1.1.23	Orotidine-5'-phosphate decarboxylase	00240	Pyrimidine metabolism
