patric_id	pathway
fig|1160721.7.peg.1	
	
fig|1160721.7.peg.2	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|1160721.7.peg.3	
fig|1160721.7.peg.4	
fig|1160721.7.peg.5	
fig|1160721.7.peg.6	
fig|1160721.7.peg.7	
fig|1160721.7.peg.8	
fig|1160721.7.peg.9	00970|Aminoacyl-tRNA biosynthesis
fig|1160721.7.peg.10	
fig|1160721.7.peg.11	
fig|1160721.7.peg.12	
fig|1160721.7.peg.13	
fig|1160721.7.peg.14	00230|Purine metabolism;00983|Drug metabolism - other enzymes
fig|1160721.7.peg.15	
fig|1160721.7.peg.16	
fig|1160721.7.peg.17	
fig|1160721.7.peg.18	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
fig|1160721.7.peg.19	00330|Arginine and proline metabolism
fig|1160721.7.peg.20	00330|Arginine and proline metabolism
fig|1160721.7.peg.21	
fig|1160721.7.peg.22	
fig|1160721.7.peg.23	
fig|1160721.7.peg.24	00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis
fig|1160721.7.peg.25	00860|Porphyrin and chlorophyll metabolism
fig|1160721.7.peg.26	00500|Starch and sucrose metabolism
fig|1160721.7.peg.27	
fig|1160721.7.peg.28	
fig|1160721.7.peg.29	
fig|1160721.7.peg.30	
fig|1160721.7.peg.31	00250|Alanine, aspartate and glutamate metabolism;00710|Carbon fixation in photosynthetic organisms
fig|1160721.7.peg.32	
fig|1160721.7.peg.33	
fig|1160721.7.peg.34	
fig|1160721.7.peg.35	
fig|1160721.7.peg.36	
fig|1160721.7.peg.37	
fig|1160721.7.peg.38	
fig|1160721.7.peg.39	
fig|1160721.7.peg.40	
fig|1160721.7.peg.41	
fig|1160721.7.peg.42	
fig|1160721.7.peg.43	
fig|1160721.7.peg.44	
fig|1160721.7.peg.45	
fig|1160721.7.peg.46	00230|Purine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
fig|1160721.7.peg.47	
fig|1160721.7.peg.48	
fig|1160721.7.peg.49	
fig|1160721.7.peg.50	
fig|1160721.7.peg.51	00473|D-Alanine metabolism
fig|1160721.7.peg.52	
fig|1160721.7.peg.53	
fig|1160721.7.peg.54	
fig|1160721.7.peg.55	
fig|1160721.7.peg.56	
fig|1160721.7.peg.57	
fig|1160721.7.peg.58	
fig|1160721.7.peg.59	
fig|1160721.7.peg.60	
fig|1160721.7.peg.61	
fig|1160721.7.peg.62	
fig|1160721.7.peg.63	00740|Riboflavin metabolism
fig|1160721.7.peg.64	
fig|1160721.7.peg.65	00860|Porphyrin and chlorophyll metabolism;00970|Aminoacyl-tRNA biosynthesis
fig|1160721.7.peg.66	
fig|1160721.7.peg.67	
fig|1160721.7.peg.68	
fig|1160721.7.peg.69	
fig|1160721.7.peg.70	
fig|1160721.7.peg.71	
fig|1160721.7.peg.72	
fig|1160721.7.peg.73	00051|Fructose and mannose metabolism;00512|O-Glycan biosynthesis;00513|High-mannose type N-glycan biosynthesis;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00540|Lipopolysaccharide biosynthesis;00550|Peptidoglycan biosynthesis;00561|Glycerolipid metabolism;00563|Glycosylphosphatidylinositol(GPI)-anchor biosynthesis;00600|Sphingolipid metabolism;00601|Glycosphingolipid biosynthesis - lacto and neolacto series;00603|Glycosphingolipid biosynthesis - globo series;00604|Glycosphingolipid biosynthesis - ganglio series;00906|Carotenoid biosynthesis;00908|Zeatin biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00944|Flavone and flavonol biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00965|Betalain biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
fig|1160721.7.peg.74	
fig|1160721.7.peg.75	
fig|1160721.7.peg.76	
fig|1160721.7.peg.77	
fig|1160721.7.peg.78	
fig|1160721.7.peg.79	
fig|1160721.7.peg.80	
fig|1160721.7.peg.81	
fig|1160721.7.peg.82	
fig|1160721.7.peg.83	00500|Starch and sucrose metabolism
fig|1160721.7.peg.84	
fig|1160721.7.peg.85	
fig|1160721.7.peg.86	00040|Pentose and glucuronate interconversions;00051|Fructose and mannose metabolism
fig|1160721.7.peg.87	
fig|1160721.7.peg.88	
fig|1160721.7.peg.89	
fig|1160721.7.peg.90	
fig|1160721.7.peg.91	
fig|1160721.7.peg.92	
fig|1160721.7.peg.93	
fig|1160721.7.peg.94	
fig|1160721.7.peg.95	
fig|1160721.7.peg.96	
fig|1160721.7.peg.97	
fig|1160721.7.peg.98	
fig|1160721.7.peg.99	
fig|1160721.7.peg.100	
fig|1160721.7.peg.101	00020|Citrate cycle (TCA cycle);00720|Reductive carboxylate cycle (CO2 fixation);00630|Glyoxylate and dicarboxylate metabolism
fig|1160721.7.peg.102	
fig|1160721.7.peg.103	
fig|1160721.7.peg.104	
fig|1160721.7.peg.105	
fig|1160721.7.peg.106	
fig|1160721.7.peg.107	
fig|1160721.7.peg.108	00240|Pyrimidine metabolism
fig|1160721.7.peg.109	
fig|1160721.7.peg.110	
fig|1160721.7.peg.111	
fig|1160721.7.peg.112	
fig|1160721.7.peg.113	
fig|1160721.7.peg.114	
fig|1160721.7.peg.115	
fig|1160721.7.peg.116	
fig|1160721.7.peg.117	
fig|1160721.7.peg.118	
fig|1160721.7.peg.119	00670|One carbon pool by folate;00720|Reductive carboxylate cycle (CO2 fixation)
fig|1160721.7.peg.120	
fig|1160721.7.peg.121	
fig|1160721.7.peg.122	
fig|1160721.7.peg.123	
fig|1160721.7.peg.124	
fig|1160721.7.peg.125	
fig|1160721.7.peg.126	
fig|1160721.7.peg.127	
fig|1160721.7.peg.128	
