genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	source					1	639232	+	639232								
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.1	FAEPRAA2165_00001	VBIFaePra59507_0001	C7H163	148	303	+	156		hypothetical protein		PLF_216851_00003310	PGF_10507668			
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.2	FAEPRAA2165_00002	VBIFaePra59507_0002	C7H164	303	926	+	624		Choline binding protein A	FIG01312830	PLF_216851_00003311	PGF_00417736			
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.3	FAEPRAA2165_00003	VBIFaePra59507_0003	C7H165	943	1191	+	249		holin	FIG00640889	PLF_216851_00001133	PGF_01676400			
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.4	FAEPRAA2165_00004	VBIFaePra59507_0004	C7H166	1261	2244	-	984		Uncharacterized oxidoreductase YdjG	FIG01122489	PLF_216851_00001096	PGF_00064852			
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.5	FAEPRAA2165_00005	VBIFaePra59507_0005	C7H167	2390	3994	-	1605		Peptide chain release factor 3	FIG00000560	PLF_216851_00000795	PGF_00030643	GO:0005525|GTP binding;GO:0006412|translation		
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006	C7H169	4297	5154	-	858		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	FIG00001761	PLF_216851_00000946	PGF_03048604		2.1.1.-|Methyltransferases.	00130|Ubiquinone and other terpenoid-quinone biosynthesis;00253|Tetracycline biosynthesis;00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00380|Tryptophan metabolism;00450|Selenoamino acid metabolism;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00624|1- and 2-Methylnaphthalene degradation;00627|1,4-Dichlorobenzene degradation;00860|Porphyrin and chlorophyll metabolism;00940|Phenylpropanoid biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.7	FAEPRAA2165_00008	VBIFaePra59507_0007	C7H170	5618	7027	+	1410		Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)	FIG00638284	PLF_216851_00000975	PGF_01162199		3.4.21.-|Serine endopeptidases	
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.8	FAEPRAA2165_00010	VBIFaePra59507_0008	C7H171	7135	9090	-	1956		Pullulanase (EC 3.2.1.41)	FIG00181043	PLF_216851_00000862	PGF_02875184		3.2.1.41|Pullulanase	
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.9	FAEPRAA2165_00011	VBIFaePra59507_0009	C7H173	9215	11254	+	2040		hypothetical protein	FIG00087161	PLF_216851_00001202	PGF_08225224			
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.10	FAEPRAA2165_00012	VBIFaePra59507_0010	C7H174	11293	12255	-	963		hypothetical protein	FIG00647030	PLF_216851_00005790	PGF_08225224			
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.11	FAEPRAA2165_00013	VBIFaePra59507_0011	C7H175	12362	13222	-	861		Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	FIG00132770	PLF_216851_00000845	PGF_00036551		1.3.1.12|Prephenate dehydrogenase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis
