genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	source					1	298197	+	298197								
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.1	LG35_00005			441	944	+	504		hypothetical protein		PLF_239759_00010677	PGF_00601619			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.2	LG35_00010			1124	2383	-	1260		Phosphoglycerate kinase (EC 2.7.2.3)	FIG00054459	PLF_239759_00000377	PGF_02277678	GO:0004618|phosphoglycerate kinase activity	2.7.2.3|Phosphoglycerate kinase	00010|Glycolysis / Gluconeogenesis;00710|Carbon fixation in photosynthetic organisms
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.3				2396	2605	+	210		hypothetical protein		PLF_239759_00011987	PGF_00602913			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.4	LG35_00015			2689	3876	+	1188		2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	FIG00000741	PLF_239759_00000096	PGF_06423260	GO:0008890|glycine C-acetyltransferase activity	2.3.1.29|Glycine C-acetyltransferase	00260|Glycine, serine and threonine metabolism
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.5	LG35_00020			4017	4487	+	471		Transcriptional regulator, AsnC family	FIG01956023	PLF_239759_00001268	PGF_01424767			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.6	LG35_00025			4492	4944	+	453		6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)	FIG00138171	PLF_239759_00024178	PGF_02139563		4.1.2.50|6-carboxytetrahydropterin synthase	00790|Folate biosynthesis
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.7	LG35_00030			5015	7891	+	2877		DNA polymerase I (EC 2.7.7.7)	FIG00000404	PLF_239759_00000321	PGF_10347756	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.8	LG35_00035			7939	8391	+	453		D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	FIG00000473	PLF_239759_00014770	PGF_00421071		3.1.1.96|D-aminoacyl-tRNA deacylase	
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.9	LG35_00040			8639	9679	+	1041		hypothetical protein	FIG00638284	PLF_239759_00006295	PGF_00607123			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.10				9676	9798	+	123		hypothetical protein		PLF_239759_00013467	PGF_00604441			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.11	LG35_00045			9904	10209	+	306		Uncharacterized protein TTC1240		PLF_239759_00000518	PGF_04105233			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.12	LG35_00050			10500	10925	+	426		hypothetical protein		PLF_239759_00010939	PGF_08225224			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.13	LG35_00055			11186	12586	-	1401		Xaa-Pro aminopeptidase (EC 3.4.11.9)	FIG00010600	PLF_239759_00024030	PGF_00066867		3.4.11.9|Xaa-Pro aminopeptidase	
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.14	LG35_00060			12717	13163	-	447		hypothetical protein		PLF_239759_00010859	PGF_00601799			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.15	LG35_00065			13271	13483	-	213		Membrane protein insertion efficiency factor YidD	FIG00004843	PLF_239759_00014060	PGF_03751658			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.16				13507	13926	-	420		hypothetical protein		PLF_239759_00010963	PGF_00601897			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.17	LG35_00075			14080	14943	-	864		Uroporphyrinogen-III synthase (EC 4.2.1.75)	FIG00936885	PLF_239759_00000507	PGF_00066291	GO:0004852|uroporphyrinogen-III synthase activity	4.2.1.75|Uroporphyrinogen-III synthase	00860|Porphyrin and chlorophyll metabolism
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.18	LG35_00080			14991	15920	-	930		hypothetical protein		PLF_239759_00006296	PGF_00607124			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.19	LG35_00085			15917	17098	-	1182		Two-component system sensor histidine kinase	FIG00450955	PLF_239759_00000662	PGF_12699928			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.20	LG35_00090			17126	18799	-	1674		hypothetical protein		PLF_239759_00011467	PGF_00609097			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.21	LG35_00095			18783	19274	-	492		hypothetical protein		PLF_239759_00010719	PGF_00601661			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.22	LG35_00100			19327	20217	-	891		4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	FIG00000381	PLF_239759_00000176	PGF_00423732			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.23	LG35_00105			20252	20932	-	681		Cytidylate kinase (EC 2.7.4.25)	FIG00041008	PLF_239759_00000161	PGF_02455692		2.7.4.25|(d)CMP kinase	
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.24	LG35_00110			20952	21611	-	660		Transporter, LysE family		PLF_239759_00006297	PGF_03950680			
1501391.3	Alistipes sp. 627	JRGF01000001	PATRIC	CDS	fig|1501391.3.peg.25				21920	22057	+	138		hypothetical protein		PLF_239759_00014284	PGF_04046676			
