patric_id	pathway
	
fig|665951.3.peg.1	
fig|665951.3.peg.2	
fig|665951.3.peg.3	
fig|665951.3.peg.4	
fig|665951.3.peg.5	
fig|665951.3.peg.6	
fig|665951.3.peg.7	
fig|665951.3.peg.8	
fig|665951.3.peg.9	
fig|665951.3.peg.10	
fig|665951.3.peg.11	
fig|665951.3.peg.12	
fig|665951.3.peg.13	
fig|665951.3.peg.14	00240|Pyrimidine metabolism;00983|Drug metabolism - other enzymes
fig|665951.3.peg.15	
fig|665951.3.peg.16	
fig|665951.3.peg.17	
fig|665951.3.peg.18	
fig|665951.3.peg.19	
fig|665951.3.peg.20	
fig|665951.3.peg.21	
fig|665951.3.peg.22	
fig|665951.3.peg.23	
fig|665951.3.peg.24	
fig|665951.3.peg.25	
fig|665951.3.peg.26	
fig|665951.3.peg.27	
fig|665951.3.peg.28	
fig|665951.3.peg.29	
fig|665951.3.peg.30	
fig|665951.3.peg.31	
fig|665951.3.peg.32	
fig|665951.3.peg.33	
fig|665951.3.peg.34	
fig|665951.3.peg.35	
fig|665951.3.peg.36	
fig|665951.3.peg.37	
fig|665951.3.peg.38	
fig|665951.3.peg.39	
fig|665951.3.peg.40	
fig|665951.3.peg.41	
fig|665951.3.peg.42	
fig|665951.3.peg.43	
fig|665951.3.peg.44	
fig|665951.3.peg.45	
fig|665951.3.peg.46	
fig|665951.3.peg.47	
fig|665951.3.peg.48	
fig|665951.3.peg.49	
fig|665951.3.peg.50	
fig|665951.3.peg.51	
fig|665951.3.peg.52	
fig|665951.3.peg.53	
fig|665951.3.peg.54	
fig|665951.3.peg.55	
fig|665951.3.peg.56	
fig|665951.3.peg.57	
fig|665951.3.peg.58	
fig|665951.3.peg.419	
fig|665951.3.peg.420	
fig|665951.3.peg.421	
fig|665951.3.peg.422	
fig|665951.3.peg.423	
fig|665951.3.peg.424	
fig|665951.3.peg.425	
fig|665951.3.peg.426	
fig|665951.3.peg.427	
fig|665951.3.peg.428	
fig|665951.3.peg.429	
fig|665951.3.peg.430	
fig|665951.3.peg.431	
fig|665951.3.peg.432	
fig|665951.3.peg.433	
fig|665951.3.peg.434	
fig|665951.3.rna.4	
fig|665951.3.peg.435	00970|Aminoacyl-tRNA biosynthesis
fig|665951.3.peg.436	
fig|665951.3.peg.437	
fig|665951.3.peg.438	
fig|665951.3.peg.439	
fig|665951.3.peg.440	
fig|665951.3.peg.441	00620|Pyruvate metabolism
fig|665951.3.peg.442	
fig|665951.3.peg.443	
fig|665951.3.peg.444	
fig|665951.3.peg.445	
fig|665951.3.peg.446	
fig|665951.3.peg.447	
fig|665951.3.peg.448	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.449	00480|Glutathione metabolism
fig|665951.3.peg.450	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.451	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.452	
fig|665951.3.peg.453	
fig|665951.3.peg.454	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.455	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.456	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.457	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.458	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.459	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.460	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.461	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.462	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.463	
fig|665951.3.peg.464	
fig|665951.3.peg.465	
fig|665951.3.peg.466	
fig|665951.3.peg.467	
fig|665951.3.peg.468	
fig|665951.3.peg.469	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism
fig|665951.3.peg.470	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism
fig|665951.3.peg.471	00860|Porphyrin and chlorophyll metabolism
fig|665951.3.peg.472	
fig|665951.3.peg.473	
fig|665951.3.peg.474	
fig|665951.3.peg.475	
fig|665951.3.peg.476	
fig|665951.3.peg.477	
fig|665951.3.peg.478	
fig|665951.3.peg.479	00680|Methane metabolism
fig|665951.3.peg.480	
fig|665951.3.peg.481	
fig|665951.3.peg.482	
fig|665951.3.peg.483	
fig|665951.3.peg.484	00790|Folate biosynthesis
fig|665951.3.peg.485	00790|Folate biosynthesis
fig|665951.3.peg.486	
fig|665951.3.peg.487	00790|Folate biosynthesis
fig|665951.3.peg.488	00790|Folate biosynthesis
fig|665951.3.peg.489	
fig|665951.3.peg.490	
fig|665951.3.peg.491	
fig|665951.3.peg.492	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|665951.3.peg.493	
fig|665951.3.peg.494	
fig|665951.3.peg.495	
fig|665951.3.peg.496	00330|Arginine and proline metabolism
fig|665951.3.peg.497	
fig|665951.3.peg.498	
fig|665951.3.peg.499	
fig|665951.3.peg.500	
fig|665951.3.peg.501	
fig|665951.3.peg.502	
fig|665951.3.peg.503	
fig|665951.3.peg.504	
fig|665951.3.peg.505	
fig|665951.3.peg.506	
fig|665951.3.peg.507	00230|Purine metabolism;00240|Pyrimidine metabolism;00480|Glutathione metabolism
fig|665951.3.peg.508	00230|Purine metabolism;00240|Pyrimidine metabolism;00480|Glutathione metabolism
fig|665951.3.peg.509	
fig|665951.3.peg.510	
fig|665951.3.peg.511	
fig|665951.3.peg.512	
fig|665951.3.peg.513	
fig|665951.3.peg.514	
fig|665951.3.peg.515	
fig|665951.3.peg.516	
fig|665951.3.peg.517	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism
fig|665951.3.peg.518	
fig|665951.3.peg.519	
