genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	source					1	12007	+	12007								
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	rRNA	fig|999419.3.rna.1		VBIParJoh187519_r001		402	1930	+	1529		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA						
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	tRNA	fig|999419.3.rna.2		VBIParJoh187519_r002		2088	2161	+	74		tRNA-Ile-GAT						
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	tRNA	fig|999419.3.rna.3	HMPREF1077_03760	VBIParJoh187519_r003		2242	2315	+	74		tRNA-Ala-TGC						
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	rRNA	fig|999419.3.rna.4		VBIParJoh187519_r004		2499	5378	+	2880		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	rRNA	fig|999419.3.rna.5		VBIParJoh187519_r005		5488	5598	+	111		5S RNA						
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	CDS	fig|999419.3.peg.1	HMPREF1077_00002	VBIParJoh187519_0001	K6A0D8	6133	7086	-	954		Il-IS_2, transposase	FIG01306568	PLF_375288_00006084	PGF_00013792			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	CDS	fig|999419.3.peg.2	HMPREF1077_00004	VBIParJoh187519_0002	K6AN43	7606	7926	-	321		UPF0145 protein YbjQ	FIG01227221	PLF_375288_00001163	PGF_00064218			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	CDS	fig|999419.3.peg.3	HMPREF1077_00005	VBIParJoh187519_0003	K5ZN32	8020	10281	-	2262		Alpha-1,2-mannosidase	FIG00004078	PLF_375288_00000379	PGF_00045730			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	CDS	fig|999419.3.peg.4	HMPREF1077_00006	VBIParJoh187519_0004	K6A0Q6	10436	10834	+	399		hypothetical protein		PLF_375288_00005687	PGF_02735027			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	CDS	fig|999419.3.peg.5	HMPREF1077_00007	VBIParJoh187519_0005	K6A0E3	10849	11127	+	279		hypothetical protein	FIG00897462	PLF_375288_00004722	PGF_00178824			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000001	PATRIC	CDS	fig|999419.3.peg.6	HMPREF1077_00008	VBIParJoh187519_0006	K5YSM0	11124	11750	+	627		Putative surface protein	FIG01409116	PLF_375288_00000979	PGF_10505503			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	source					1	146649	+	146649								
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	CDS	fig|999419.3.peg.7		VBIParJoh187519_0007		247	384	+	138		Transposase	FIG01316038	PLF_375288_00007775	PGF_03151601			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	CDS	fig|999419.3.peg.8	HMPREF1077_00010	VBIParJoh187519_0008	K6AKN5	557	3817	-	3261		putative Tricorn-like protease	FIG01335209	PLF_375288_00001272	PGF_00406151			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	CDS	fig|999419.3.peg.9	HMPREF1077_00011	VBIParJoh187519_0009	K5ZKN0	3947	4522	+	576		hypothetical protein	FIG00937790	PLF_375288_00009037	PGF_08225224			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	CDS	fig|999419.3.peg.10	HMPREF1077_00013	VBIParJoh187519_0010	K5ZXW3	4741	5727	+	987		Putative anti-sigma factor	FIG00946040	PLF_375288_00004406	PGF_10251367			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	CDS	fig|999419.3.peg.11	HMPREF1077_00014	VBIParJoh187519_0011	K5YQI5	5896	9156	+	3261		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_375288_00003136	PGF_02755714			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	CDS	fig|999419.3.peg.12	HMPREF1077_00015	VBIParJoh187519_0012	K6AKN9	9179	10981	+	1803		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00638284	PLF_375288_00005129	PGF_04922998			
999419.3	Parabacteroides johnsonii CL02T12C29	AGZP01000002	PATRIC	CDS	fig|999419.3.peg.13	HMPREF1077_00016	VBIParJoh187519_0013	K5ZKN7	11497	11907	+	411		hypothetical protein		PLF_375288_00008434	PGF_02735853			
