genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
742725.3	Alistipes indistinctus YIT 12060	ADLD01000001	PATRIC	source					1	1370	+	1370								
742725.3	Alistipes indistinctus YIT 12060	ADLD01000001	PATRIC	CDS	fig|742725.3.peg.1	HMPREF9450_00001	VBIAliInd157013_0001	G5H4Z1	15	917	+	903		hypothetical protein						
742725.3	Alistipes indistinctus YIT 12060	ADLD01000001	PATRIC	pseudogene	fig|742725.3.pg.1		VBIAliInd157013_pg001		15	1168	+	1154								
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	source					1	21168	+	21168								
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.2	HMPREF9450_00004	VBIAliInd157013_0002	G5H4Z4	96	563	+	468		Aminotransferase	FIG00560056	PLF_239759_00005721	PGF_07492526			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.3	HMPREF9450_00006	VBIAliInd157013_0003	G5H4Z6	710	1705	+	996		hypothetical protein		PLF_239759_00005722	PGF_00606792			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.4	HMPREF9450_00007	VBIAliInd157013_0004	G5H4Z7	1702	3210	+	1509		hypothetical protein	FIG00638284	PLF_239759_00005723	PGF_08225224			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.5	HMPREF9450_00008	VBIAliInd157013_0005	G5H4Z8	3259	4764	+	1506		hypothetical protein		PLF_239759_00005724	PGF_00606794			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.6	HMPREF9450_00009	VBIAliInd157013_0006	G5H4Z9	4761	5435	+	675		hypothetical protein	FIG00139238	PLF_239759_00031918	PGF_08266217			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.7	HMPREF9450_00010	VBIAliInd157013_0007	G5H500	5457	6521	+	1065		Glycosyltransferase	FIG00007960	PLF_239759_00003232	PGF_04305571			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.8	HMPREF9450_00011	VBIAliInd157013_0008	G5H501	6518	7633	+	1116		hypothetical protein		PLF_239759_00005693	PGF_00606775			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.9	HMPREF9450_00012	VBIAliInd157013_0009	G5H502	7627	8676	+	1050		hypothetical protein		PLF_239759_00009632	PGF_00609390			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.10	HMPREF9450_00013	VBIAliInd157013_0010	G5H503	8673	9758	+	1086		hypothetical protein	FIG00638284	PLF_239759_00005726	PGF_00606796			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.11	HMPREF9450_00014	VBIAliInd157013_0011	G5H504	9956	10774	+	819		Glycosyltransferase	FIG01193496	PLF_239759_00005727	PGF_04305571			
742725.3	Alistipes indistinctus YIT 12060	ADLD01000002	PATRIC	CDS	fig|742725.3.peg.12	HMPREF9450_00015	VBIAliInd157013_0012	G5H505	10951	12276	+	1326		UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	FIG00000532	PLF_239759_00000016	PGF_10410292	GO:0003979|UDP-glucose 6-dehydrogenase activity	1.1.1.22|UDP-glucose 6-dehydrogenase	00040|Pentose and glucuronate interconversions;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
