genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	source					1	2487765	+	2487765								
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.1	Acin_0001	VBIAciInt131990_0001	G4Q5F5	175	1551	+	1377	dnaA	Chromosomal replication initiator protein DnaA	FIG00000441	PLF_904_00000071	PGF_00876106			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.2		VBIAciInt131990_0002		1590	1757	-	168		hypothetical protein		PLF_904_00003541	PGF_00447254			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.3	Acin_0003	VBIAciInt131990_0003	G4Q5F7	1829	2947	+	1119	dnaN	DNA polymerase III beta subunit (EC 2.7.7.7)	FIG00066425	PLF_904_00000098	PGF_06473395	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.4	Acin_0004	VBIAciInt131990_0004	G4Q5F8	2953	4101	+	1149	recF	DNA recombination and repair protein RecF	FIG00000412	PLF_904_00000162	PGF_10387199			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.5	Acin_0005	VBIAciInt131990_0005	G4Q5F9	4088	4837	+	750		hypothetical protein		PLF_904_00001127	PGF_00445845			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.6	Acin_0006	VBIAciInt131990_0006	G4Q5G0	4797	5024	+	228		hypothetical protein		PLF_904_00001066	PGF_00445815			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.7	Acin_0007	VBIAciInt131990_0007	G4Q5G1	5050	6996	+	1947		DNA gyrase subunit B (EC 5.99.1.3)	FIG00028203	PLF_904_00000322	PGF_06703483	GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity	5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.8	Acin_0008	VBIAciInt131990_0008	G4Q5W1	7008	7697	+	690	thi80	hypothetical protein	FIG00001175	PLF_904_00001501	PGF_00445996			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.9	Acin_0009	VBIAciInt131990_0009	G4Q5W2	7703	8467	+	765		Transmembrane protein YfcA	FIG01272345	PLF_904_00001004	PGF_10546386			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.10	Acin_0010	VBIAciInt131990_0010	G4Q5W3	8557	11073	+	2517		DNA gyrase subunit A (EC 5.99.1.3)	FIG00000080	PLF_904_00000939	PGF_03272313	GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity	5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.11	Acin_0011	VBIAciInt131990_0011	G4Q5W4	11254	11721	+	468		hypothetical protein	FIG01197581	PLF_904_00001564	PGF_00446046			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.12	Acin_0012	VBIAciInt131990_0012	G4Q6S2	11785	12672	-	888		Putative transposase InsK for insertion sequence element IS150	FIG01306568	PLF_904_00000001	PGF_07304485			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.13	Acin_0013	VBIAciInt131990_0013	G4Q5W6	13223	13933	-	711		hypothetical protein		PLF_904_00001091	PGF_00445827			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.14	Acin_0015	VBIAciInt131990_0014	G4Q5W8	14061	14600	+	540		hypothetical protein		PLF_904_00001430	PGF_00445929			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.15	Acin_0016	VBIAciInt131990_0015	G4Q5W9	14575	15042	+	468		hypothetical protein		PLF_904_00001465	PGF_00445963			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	rRNA	fig|568816.4.rna.1		VBIAciInt131990_r001		15605	17120	+	1516		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA						
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	rRNA	fig|568816.4.rna.2		VBIAciInt131990_r002		17407	20312	+	2906		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	rRNA	fig|568816.4.rna.3		VBIAciInt131990_r003		20396	20512	+	117		5S RNA						
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.16	Acin_0019	VBIAciInt131990_0016	G4Q5X1	21454	22329	+	876	dapF	Diaminopimelate epimerase (EC 5.1.1.7)	FIG00000421	PLF_904_00000291	PGF_00853991	GO:0008837|diaminopimelate epimerase activity	5.1.1.7|Diaminopimelate epimerase	00300|Lysine biosynthesis
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.17	Acin_0020	VBIAciInt131990_0017	G4Q5X2	22472	23671	+	1200		L,L-diaminopimelate aminotransferase (EC 2.6.1.83)	FIG01288927	PLF_904_00000441	PGF_00015963		2.6.1.83|LL-diaminopimelate aminotransferase	00300|Lysine biosynthesis
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.18	Acin_0021	VBIAciInt131990_0018	G4Q5X3	23740	24204	+	465		hypothetical protein	FIG00638284	PLF_904_00001579	PGF_00446054			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.19	Acin_0022	VBIAciInt131990_0019	G4Q5X4	24478	25236	+	759		Cytosolic Fe-S cluster assembling factor NBP35	FIG00001492	PLF_904_00000936	PGF_00420734			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.20	Acin_0023	VBIAciInt131990_0020	G4Q5X5	25327	25947	+	621		hypothetical protein	FIG00638284	PLF_904_00003717	PGF_00445828			
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.21	Acin_0024	VBIAciInt131990_0021	G4Q5X6	26293	27306	+	1014	aroA	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	FIG00002920	PLF_904_00000388	PGF_00070550		2.5.1.54|3-deoxy-7-phosphoheptulonate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.22	Acin_0025	VBIAciInt131990_0022	G4Q5X7	27353	28219	+	867		Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	FIG00132770	PLF_904_00000670	PGF_00036551		1.3.1.12|Prephenate dehydrogenase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis
568816.4	Acidaminococcus intestini RyC-MR95	CP003058	PATRIC	CDS	fig|568816.4.peg.23	Acin_0026	VBIAciInt131990_0023	G4Q5X8	28206	29276	+	1071	aroB	3-dehydroquinate synthase (EC 4.2.3.4)	FIG00000224	PLF_904_00000391	PGF_00417658	GO:0003856|3-dehydroquinate synthase activity	4.2.3.4|3-dehydroquinate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
