patric_id	pathway
	
fig|751585.3.rna.1	
fig|751585.3.peg.1	
fig|751585.3.peg.2	
fig|751585.3.peg.3	
fig|751585.3.peg.4	
fig|751585.3.peg.5	
fig|751585.3.peg.6	
fig|751585.3.peg.7	
fig|751585.3.peg.8	
fig|751585.3.peg.9	
fig|751585.3.peg.10	
fig|751585.3.peg.11	
fig|751585.3.peg.12	
fig|751585.3.peg.13	
fig|751585.3.peg.14	
fig|751585.3.peg.15	
fig|751585.3.peg.16	
fig|751585.3.peg.17	
fig|751585.3.peg.908	
fig|751585.3.peg.909	
fig|751585.3.peg.910	
fig|751585.3.peg.911	
fig|751585.3.peg.912	
fig|751585.3.peg.913	
fig|751585.3.peg.914	
fig|751585.3.peg.915	
fig|751585.3.peg.1787	
fig|751585.3.peg.1788	
fig|751585.3.peg.1789	
fig|751585.3.peg.2099	
fig|751585.3.peg.2100	
fig|751585.3.peg.2101	
fig|751585.3.peg.2102	
fig|751585.3.peg.2103	
fig|751585.3.peg.2231	
fig|751585.3.peg.2232	
fig|751585.3.peg.2233	
fig|751585.3.peg.2234	
fig|751585.3.peg.2235	
fig|751585.3.peg.2236	
fig|751585.3.peg.2271	
fig|751585.3.peg.2272	
fig|751585.3.peg.2273	
fig|751585.3.peg.2274	
fig|751585.3.peg.2275	
fig|751585.3.peg.2276	
fig|751585.3.peg.2277	
fig|751585.3.peg.2386	
fig|751585.3.peg.2387	
fig|751585.3.peg.2388	
fig|751585.3.peg.2389	
fig|751585.3.peg.2390	
fig|751585.3.peg.2391	
fig|751585.3.peg.2392	
fig|751585.3.peg.2393	
fig|751585.3.peg.2394	00730|Thiamine metabolism
fig|751585.3.peg.2395	
fig|751585.3.peg.2396	
fig|751585.3.peg.2397	
fig|751585.3.peg.2482	
fig|751585.3.peg.2483	
fig|751585.3.peg.2484	
fig|751585.3.peg.2485	
fig|751585.3.peg.2486	
fig|751585.3.peg.2487	
fig|751585.3.peg.2488	
fig|751585.3.peg.2489	
fig|751585.3.peg.2490	
fig|751585.3.peg.2530	00550|Peptidoglycan biosynthesis
fig|751585.3.peg.2531	
fig|751585.3.peg.2532	
fig|751585.3.peg.18	
fig|751585.3.peg.19	
fig|751585.3.peg.20	
fig|751585.3.peg.21	
fig|751585.3.peg.22	
fig|751585.3.peg.23	
fig|751585.3.peg.24	
fig|751585.3.peg.25	
fig|751585.3.peg.26	04150|mTOR signaling pathway
fig|751585.3.peg.27	
fig|751585.3.peg.28	
fig|751585.3.peg.29	
fig|751585.3.peg.30	00790|Folate biosynthesis
fig|751585.3.peg.31	00790|Folate biosynthesis
fig|751585.3.peg.32	
fig|751585.3.peg.33	
fig|751585.3.peg.118	
fig|751585.3.peg.119	
fig|751585.3.peg.120	
fig|751585.3.peg.121	
fig|751585.3.peg.122	00473|D-Alanine metabolism
fig|751585.3.peg.123	
fig|751585.3.peg.124	
fig|751585.3.peg.125	
fig|751585.3.peg.126	00550|Peptidoglycan biosynthesis
fig|751585.3.peg.127	00471|D-Glutamine and D-glutamate metabolism;00550|Peptidoglycan biosynthesis
fig|751585.3.peg.128	00550|Peptidoglycan biosynthesis
fig|751585.3.peg.129	00550|Peptidoglycan biosynthesis
fig|751585.3.peg.195	00550|Peptidoglycan biosynthesis
fig|751585.3.peg.196	00550|Peptidoglycan biosynthesis
fig|751585.3.peg.197	
fig|751585.3.peg.198	
fig|751585.3.peg.199	
fig|751585.3.peg.200	
fig|751585.3.peg.308	
fig|751585.3.peg.309	
fig|751585.3.peg.310	
fig|751585.3.peg.311	
fig|751585.3.peg.312	
fig|751585.3.peg.313	
fig|751585.3.peg.314	
fig|751585.3.peg.315	
fig|751585.3.peg.316	
fig|751585.3.peg.317	
fig|751585.3.peg.318	
fig|751585.3.peg.319	
fig|751585.3.peg.320	
fig|751585.3.peg.321	
fig|751585.3.peg.322	
fig|751585.3.peg.323	
fig|751585.3.peg.324	
fig|751585.3.peg.325	
fig|751585.3.peg.326	
fig|751585.3.peg.394	
fig|751585.3.peg.473	
fig|751585.3.peg.474	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00633|Trinitrotoluene degradation;00640|Propanoate metabolism;00650|Butanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|751585.3.peg.475	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00633|Trinitrotoluene degradation;00640|Propanoate metabolism;00650|Butanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|751585.3.peg.476	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00633|Trinitrotoluene degradation;00640|Propanoate metabolism;00650|Butanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|751585.3.peg.477	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00633|Trinitrotoluene degradation;00640|Propanoate metabolism;00650|Butanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|751585.3.peg.478	
fig|751585.3.peg.479	
fig|751585.3.peg.480	
fig|751585.3.peg.481	
fig|751585.3.peg.482	00500|Starch and sucrose metabolism
fig|751585.3.peg.483	00051|Fructose and mannose metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|751585.3.peg.484	
fig|751585.3.peg.485	00500|Starch and sucrose metabolism
fig|751585.3.peg.486	
fig|751585.3.peg.487	
fig|751585.3.peg.571	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|751585.3.peg.572	
fig|751585.3.peg.573	
fig|751585.3.peg.574	
fig|751585.3.peg.575	
fig|751585.3.peg.576	
fig|751585.3.peg.577	
fig|751585.3.peg.578	
fig|751585.3.peg.579	
fig|751585.3.peg.580	
fig|751585.3.peg.581	00330|Arginine and proline metabolism
fig|751585.3.peg.582	00330|Arginine and proline metabolism
fig|751585.3.peg.633	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism
