patric_id	pathway
	
fig|658082.3.peg.1	
fig|658082.3.peg.2	
fig|658082.3.peg.3	
fig|658082.3.peg.4	
fig|658082.3.peg.5	
fig|658082.3.peg.6	
fig|658082.3.peg.7	
fig|658082.3.peg.8	
fig|658082.3.peg.9	
fig|658082.3.peg.10	
fig|658082.3.peg.11	
fig|658082.3.pg.1	
fig|658082.3.peg.12	00770|Pantothenate and CoA biosynthesis
fig|658082.3.peg.13	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|658082.3.peg.14	
fig|658082.3.peg.15	
fig|658082.3.peg.16	
fig|658082.3.peg.17	
fig|658082.3.peg.18	00230|Purine metabolism;00791|Atrazine degradation
fig|658082.3.peg.19	00230|Purine metabolism;00791|Atrazine degradation
fig|658082.3.peg.20	
fig|658082.3.pg.2	
fig|658082.3.pg.3	
fig|658082.3.peg.21	
fig|658082.3.peg.22	
fig|658082.3.peg.23	
fig|658082.3.peg.24	
fig|658082.3.peg.25	
fig|658082.3.peg.26	
fig|658082.3.peg.27	
fig|658082.3.peg.28	
fig|658082.3.peg.29	
fig|658082.3.peg.30	
fig|658082.3.peg.31	
fig|658082.3.peg.32	
fig|658082.3.peg.33	
fig|658082.3.peg.34	
fig|658082.3.peg.35	
fig|658082.3.peg.36	
fig|658082.3.peg.37	
fig|658082.3.peg.38	
fig|658082.3.peg.39	
fig|658082.3.peg.40	
fig|658082.3.peg.41	
fig|658082.3.peg.42	
fig|658082.3.peg.43	
fig|658082.3.peg.44	
fig|658082.3.peg.45	
fig|658082.3.peg.46	
fig|658082.3.peg.47	
fig|658082.3.peg.48	
fig|658082.3.peg.49	
fig|658082.3.peg.50	
fig|658082.3.peg.51	
fig|658082.3.peg.52	
fig|658082.3.peg.53	
fig|658082.3.peg.54	
fig|658082.3.peg.55	
fig|658082.3.peg.56	
fig|658082.3.peg.57	
fig|658082.3.peg.58	
fig|658082.3.peg.59	
fig|658082.3.peg.60	
fig|658082.3.peg.61	
fig|658082.3.peg.62	
fig|658082.3.peg.63	
fig|658082.3.peg.64	
fig|658082.3.peg.65	
fig|658082.3.peg.66	
fig|658082.3.peg.67	
fig|658082.3.peg.68	
fig|658082.3.peg.69	
fig|658082.3.peg.70	
fig|658082.3.rna.1	
fig|658082.3.peg.71	00300|Lysine biosynthesis
fig|658082.3.peg.72	
fig|658082.3.peg.73	00010|Glycolysis / Gluconeogenesis;00230|Purine metabolism;00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
fig|658082.3.peg.74	
fig|658082.3.peg.75	
fig|658082.3.peg.76	
fig|658082.3.peg.77	
fig|658082.3.peg.78	
fig|658082.3.peg.79	
fig|658082.3.peg.80	
fig|658082.3.peg.81	
fig|658082.3.peg.82	
fig|658082.3.peg.83	
fig|658082.3.peg.84	
fig|658082.3.peg.85	
fig|658082.3.peg.86	
fig|658082.3.peg.87	
fig|658082.3.peg.88	
fig|658082.3.peg.89	
fig|658082.3.peg.90	
fig|658082.3.peg.91	
fig|658082.3.peg.92	
fig|658082.3.peg.93	
fig|658082.3.pg.4	
fig|658082.3.peg.94	00670|One carbon pool by folate;00720|Reductive carboxylate cycle (CO2 fixation)
fig|658082.3.peg.95	00670|One carbon pool by folate;00720|Reductive carboxylate cycle (CO2 fixation)
fig|658082.3.peg.96	
fig|658082.3.peg.97	
fig|658082.3.peg.98	00270|Cysteine and methionine metabolism;00450|Selenoamino acid metabolism;00920|Sulfur metabolism
fig|658082.3.peg.99	
fig|658082.3.peg.100	
fig|658082.3.peg.101	
fig|658082.3.peg.102	
fig|658082.3.peg.103	
fig|658082.3.peg.104	00473|D-Alanine metabolism
fig|658082.3.peg.105	
fig|658082.3.peg.106	
fig|658082.3.peg.107	
fig|658082.3.peg.108	
fig|658082.3.peg.109	
fig|658082.3.peg.110	00020|Citrate cycle (TCA cycle);00480|Glutathione metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|658082.3.peg.111	
fig|658082.3.peg.112	
fig|658082.3.peg.113	
fig|658082.3.peg.114	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
fig|658082.3.peg.115	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism;00750|Vitamin B6 metabolism
