genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
445970.5	Alistipes putredinis DSM 17216	NZ_DS499570	PATRIC	source					1	1749	+	1749								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499571	PATRIC	source					1	1039	+	1039								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499571	PATRIC	CDS	fig|445970.5.peg.1	ALIPUT_00002	VBIAliPut4767_0001		126	308	+	183		hypothetical protein	FIG01258918	PLF_239759_00007863	PGF_00607973			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499572	PATRIC	source					1	2776	+	2776								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499572	PATRIC	CDS	fig|445970.5.peg.2		VBIAliPut4767_0002		2	238	-	237		Chromosome (plasmid) partitioning protein ParA	FIG00006461	PLF_239759_00003053	PGF_04370656			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499572	PATRIC	CDS	fig|445970.5.peg.3	ALIPUT_00009	VBIAliPut4767_0003		253	663	-	411		Chromosome (plasmid) partitioning protein ParA	FIG00006461	PLF_239759_00005350	PGF_04370656			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499572	PATRIC	CDS	fig|445970.5.peg.4		VBIAliPut4767_0004		1602	1691	+	90		hypothetical protein		PLF_239759_00007865	PGF_00607975			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499572	PATRIC	CDS	fig|445970.5.peg.5		VBIAliPut4767_0005		1853	2014	+	162		hypothetical protein		PLF_239759_00032208	PGF_08225224			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499572	PATRIC	CDS	fig|445970.5.peg.6		VBIAliPut4767_0006		2569	2718	-	150		Mobile element protein	FIG01306568	PLF_239759_00007866	PGF_00607976			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499573	PATRIC	source					1	2558	+	2558								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499573	PATRIC	CDS	fig|445970.5.peg.7		VBIAliPut4767_0007		231	1046	-	816		hypothetical protein		PLF_239759_00009953	PGF_00609684			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499573	PATRIC	CDS	fig|445970.5.peg.8	ALIPUT_00015	VBIAliPut4767_0008		1384	1764	+	381		V-type ATP synthase subunit K (EC 3.6.3.14)	FIG00003998	PLF_239759_00003539	PGF_03798826	GO:0046933|hydrogen ion transporting ATP synthase activity, rotational mechanism;GO:0046961|hydrogen ion transporting ATPase activity, rotational mechanism	3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
445970.5	Alistipes putredinis DSM 17216	NZ_DS499573	PATRIC	CDS	fig|445970.5.peg.9	ALIPUT_00016	VBIAliPut4767_0009		2048	2350	-	303		hypothetical protein	FIG01315683	PLF_239759_00004590	PGF_00606056			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499574	PATRIC	source					1	1951	+	1951								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499574	PATRIC	CDS	fig|445970.5.peg.10		VBIAliPut4767_0010		271	438	-	168		hypothetical protein		PLF_239759_00007867	PGF_00607977			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499575	PATRIC	source					1	1519	+	1519								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499576	PATRIC	source					1	3644	+	3644								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499576	PATRIC	CDS	fig|445970.5.peg.11	ALIPUT_00022	VBIAliPut4767_0011		310	894	-	585		hypothetical protein		PLF_239759_00031974	PGF_00605664			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499576	PATRIC	CDS	fig|445970.5.peg.12		VBIAliPut4767_0012		874	1161	+	288		hypothetical protein		PLF_239759_00004580	PGF_00606048			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499576	PATRIC	CDS	fig|445970.5.peg.13	ALIPUT_00023	VBIAliPut4767_0013		1127	1663	-	537		4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	FIG00019600	PLF_239759_00002335	PGF_00549380	GO:0008840|4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7|4-hydroxy-tetrahydrodipicolinate synthase	00300|Lysine biosynthesis
445970.5	Alistipes putredinis DSM 17216	NZ_DS499576	PATRIC	CDS	fig|445970.5.peg.14		VBIAliPut4767_0014		1631	1816	+	186		hypothetical protein		PLF_239759_00007868	PGF_00607978			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499576	PATRIC	CDS	fig|445970.5.peg.15	ALIPUT_00019	VBIAliPut4767_0015		2368	3564	-	1197		DNA ligase (NAD(+)) (EC 6.5.1.2)	FIG00051439	PLF_239759_00000034	PGF_04333086	GO:0003911|DNA ligase (NAD+) activity	6.5.1.2|DNA ligase (NAD(+))	
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	source					1	1197641	+	1197641								
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.16		VBIAliPut4767_0016		55	270	-	216		hypothetical protein		PLF_239759_00007869	PGF_00607979			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.17	ALIPUT_01468	VBIAliPut4767_0017		373	3345	+	2973		hypothetical protein	FIG00638284	PLF_239759_00007870	PGF_08225224			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.18	ALIPUT_01470	VBIAliPut4767_0018		3529	3702	-	174		hypothetical protein		PLF_239759_00007871	PGF_00607980			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.19	ALIPUT_01471	VBIAliPut4767_0019		3882	5855	+	1974		putative dipeptidyl-peptidase III	FIG00937050	PLF_239759_00007872	PGF_00607981			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.20	ALIPUT_01473	VBIAliPut4767_0020		6689	7387	-	699		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	FIG00074225	PLF_239759_00031644	PGF_08122432	GO:0050518|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	2.7.7.60|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	00900|Terpenoid backbone biosynthesis
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.21	ALIPUT_01474	VBIAliPut4767_0021		7363	7782	-	420		hypothetical protein	FIG00554214	PLF_239759_00001420	PGF_01158759			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.22	ALIPUT_01475	VBIAliPut4767_0022		7779	9092	-	1314		Peptidase, M23/M37 family	FIG01392312	PLF_239759_00014959	PGF_02315316			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.23	ALIPUT_01477	VBIAliPut4767_0023		9231	9371	-	141		hypothetical protein		PLF_239759_00007873	PGF_00607982			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.24	ALIPUT_01476	VBIAliPut4767_0024		9327	10349	+	1023		Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	FIG00138202	PLF_239759_00000465	PGF_08244241	GO:0009029|tetraacyldisaccharide 4'-kinase activity	2.7.1.130|Tetraacyldisaccharide 4'-kinase	00540|Lipopolysaccharide biosynthesis
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.25	ALIPUT_01478	VBIAliPut4767_0025		10333	11139	+	807		Purine nucleoside phosphorylase (EC 2.4.2.1)	FIG00000659	PLF_239759_00000393	PGF_00038986	GO:0004731|purine-nucleoside phosphorylase activity	2.4.2.1|Purine-nucleoside phosphorylase	00230|Purine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.26		VBIAliPut4767_0026		11134	11304	-	171		hypothetical protein		PLF_239759_00007874	PGF_00607983			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.27	ALIPUT_01479	VBIAliPut4767_0027		11338	11631	+	294		Single-stranded DNA-binding protein	FIG00077620	PLF_239759_00000457	PGF_02142873	GO:0003697|single-stranded DNA binding		
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.28	ALIPUT_01480	VBIAliPut4767_0028		12313	12444	+	132		hypothetical protein		PLF_239759_00004070	PGF_00605654			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.29	ALIPUT_01481	VBIAliPut4767_0029		12676	12933	-	258		hypothetical protein	FIG01338643	PLF_239759_00014670	PGF_10408316			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.30	ALIPUT_01482	VBIAliPut4767_0030		13340	14068	-	729		3-oxoacyl-[acyl-carrier protein] reductase paralog (EC 1.1.1.100)	FIG00763697	PLF_239759_00014055	PGF_00420774		1.1.1.100|3-oxoacyl-[acyl-carrier-protein] reductase	00061|Fatty acid biosynthesis;00780|Biotin metabolism
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.31	ALIPUT_01483	VBIAliPut4767_0031		14304	16463	-	2160		hypothetical protein	FIG00638284	PLF_239759_00007875	PGF_00607984			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.32		VBIAliPut4767_0032		16756	17880	-	1125		hypothetical protein	FIG00638284	PLF_239759_00007876	PGF_00607985			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.33	ALIPUT_01484	VBIAliPut4767_0033		17863	18072	+	210		hypothetical protein		PLF_239759_00007877	PGF_00607986			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.34	ALIPUT_01485	VBIAliPut4767_0034		18449	18883	-	435		dCMP deaminase (EC 3.5.4.12)	FIG00937632	PLF_239759_00000510	PGF_04745574	GO:0004132|dCMP deaminase activity	3.5.4.12|dCMP deaminase	00240|Pyrimidine metabolism
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.35	ALIPUT_01486	VBIAliPut4767_0035		18903	22196	-	3294		Protein translocase subunit SecA	FIG00034293	PLF_239759_00000390	PGF_10049811			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.36		VBIAliPut4767_0036		22296	23300	-	1005		hypothetical protein		PLF_239759_00007878	PGF_00607987			
445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	PATRIC	CDS	fig|445970.5.peg.37	ALIPUT_01489	VBIAliPut4767_0037		23566	24528	-	963		hypothetical protein	FIG00897401	PLF_239759_00007879	PGF_08225224			
