genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499661	PATRIC	source					1	13760	+	13760								
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499661	PATRIC	CDS	fig|449673.7.peg.1		VBIBacSte95829_0001		3	569	-	567		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG01533502	PLF_816_00001525	PGF_04922998			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499661	PATRIC	CDS	fig|449673.7.peg.2	BACSTE_00020	VBIBacSte95829_0002		597	3395	-	2799		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00002034	PGF_02755714			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499661	PATRIC	CDS	fig|449673.7.peg.3	BACSTE_00016	VBIBacSte95829_0003		5382	6827	-	1446		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00897523	PLF_816_00016453	PGF_04922998			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499661	PATRIC	CDS	fig|449673.7.peg.4	BACSTE_00017	VBIBacSte95829_0004		6870	9770	-	2901		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00019370	PGF_02755714			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499661	PATRIC	CDS	fig|449673.7.peg.5	BACSTE_00005	VBIBacSte95829_0005		10765	11823	-	1059		Integrase	FIG01116662	PLF_816_00016138	PGF_07214360			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	source					1	281216	+	281216								
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.6		VBIBacSte95829_0006		3	395	-	393		Mobile element protein	FIG01306568	PLF_816_00004637	PGF_00787117			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.7	BACSTE_00004	VBIBacSte95829_0007		454	795	-	342		hypothetical protein	FIG01368693	PLF_816_00002946	PGF_08225224			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.8	BACSTE_00723	VBIBacSte95829_0008		1149	1586	+	438		Mobile element protein	FIG01306568	PLF_816_00003540	PGF_00746515			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.9	BACSTE_00724	VBIBacSte95829_0009		1639	1923	+	285		hypothetical protein	FIG01306568	PLF_816_00126954	PGF_00853726			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.10	BACSTE_00726	VBIBacSte95829_0010		2561	2905	+	345		hypothetical protein	FIG00638284	PLF_816_00005051	PGF_07230126			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.11	BACSTE_00727	VBIBacSte95829_0011		2889	4934	+	2046		hypothetical protein	FIG00011200	PLF_816_00004915	PGF_08225224			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.12	BACSTE_00728	VBIBacSte95829_0012		4947	5300	+	354		hypothetical protein	FIG00638284	PLF_816_00020060	PGF_08225224			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.13	BACSTE_00729	VBIBacSte95829_0013		5563	7188	+	1626		hypothetical protein	FIG00638284	PLF_816_00030599	PGF_00252452			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.14	BACSTE_00730	VBIBacSte95829_0014		7190	8128	+	939		hypothetical protein	FIG00591095	PLF_816_00012936	PGF_08225224			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.15	BACSTE_00731	VBIBacSte95829_0015		8303	8443	-	141		Putative DNA methylase	FIG00898544	PLF_816_00021374	PGF_06797291			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.16	BACSTE_00732	VBIBacSte95829_0016		8665	9990	+	1326		archaeal ATPase, fused to C-terminal DUF234 domain	FIG00054476	PLF_816_00008424	PGF_01124892			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.17	BACSTE_00733	VBIBacSte95829_0017		11717	12748	-	1032		Conjugative transposon protein TraM	FIG00063530	PLF_816_00006195	PGF_05462035			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.18	BACSTE_00734	VBIBacSte95829_0018		12837	13163	-	327		Conjugative transposon protein TraL	FIG00052443	PLF_816_00011514	PGF_00419000			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.19	BACSTE_00735	VBIBacSte95829_0019		13182	13805	-	624		Conjugative transposon protein TraK	FIG00073317	PLF_816_00000012	PGF_00418998			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.20	BACSTE_00736	VBIBacSte95829_0020		13830	14837	-	1008		Conjugative transposon protein TraJ	FIG00060475	PLF_816_00008266	PGF_00418994			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.21	BACSTE_00737	VBIBacSte95829_0021		14839	15456	-	618		Conjugative transposon protein TraI	FIG00097743	PLF_816_00008265	PGF_00418991			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.22	BACSTE_00738	VBIBacSte95829_0022		15548	15820	-	273		Conjugative transposon protein TraH	FIG00051060	PLF_816_00124364	PGF_00418987			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.23	BACSTE_00739	VBIBacSte95829_0023		15827	18337	-	2511		Conjugative transposon protein TraG	FIG00035237	PLF_816_00008646	PGF_00418982			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.24	BACSTE_00740	VBIBacSte95829_0024		18322	18657	-	336		Conjugative transposon protein TraF	FIG00099819	PLF_816_00008645	PGF_00365905			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.25	BACSTE_00741	VBIBacSte95829_0025		18689	18964	-	276		Conjugative transposon protein TraE	FIG00037161	PLF_816_00000004	PGF_01700981			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.26	BACSTE_00742	VBIBacSte95829_0026		19137	19859	-	723		Conjugative transposon protein TraD	FIG00072244	PLF_816_00008264	PGF_00418968			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.27	BACSTE_00743	VBIBacSte95829_0027		19872	20234	-	363		Conjugative transposon protein TraB	FIG00085334	PLF_816_00008263	PGF_01237499			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.28	BACSTE_00744	VBIBacSte95829_0028		20238	20996	-	759		Conjugative transposon protein TraA	FIG00081441	PLF_816_00003467	PGF_00418954			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.29	BACSTE_00746	VBIBacSte95829_0029		21794	22240	+	447		hypothetical protein clusted with conjugative transposons, BF0131	FIG00061602	PLF_816_00005496	PGF_01692776			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.30	BACSTE_00747	VBIBacSte95829_0030		22215	22859	+	645		Putative conjugative transposon mobilization protein BF0132	FIG00049521	PLF_816_00004377	PGF_00040434			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.31	BACSTE_00748	VBIBacSte95829_0031		23217	24065	+	849		hypothetical protein		PLF_816_00052947	PGF_00878854			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.32	BACSTE_00749	VBIBacSte95829_0032		24357	25388	-	1032		hypothetical protein	FIG00638284	PLF_816_00008457	PGF_08225224			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.33	BACSTE_00750	VBIBacSte95829_0033		25432	26409	-	978		hypothetical protein	FIG00638284	PLF_816_00052330	PGF_00878308			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.34	BACSTE_00751	VBIBacSte95829_0034		26474	28012	-	1539		hypothetical protein	FIG00638284	PLF_816_00151956	PGF_12767422			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.35	BACSTE_00752	VBIBacSte95829_0035		28040	28420	-	381		hypothetical protein	FIG00638284	PLF_816_00042921	PGF_03146957			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.36	BACSTE_00753	VBIBacSte95829_0036		28666	30135	-	1470		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG01487259	PLF_816_00051125	PGF_04922998			
449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	PATRIC	CDS	fig|449673.7.peg.37	BACSTE_00754	VBIBacSte95829_0037		30149	33175	-	3027		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG00010771	PLF_816_00007364	PGF_02755714			
