genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499508	PATRIC	source					1	625	+	625								
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499509	PATRIC	source					1	1095	+	1095								
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	source					1	112958	+	112958								
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.1	EUBSIR_00006	VBIEubSir110241_0001		255	1817	-	1563		hypothetical protein	FIG00638284	PLF_1508657_00010823	PGF_08225224			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.2	EUBSIR_01471	VBIEubSir110241_0002		4709	4861	-	153		hypothetical protein	FIG00638284	PLF_1508657_00008934	PGF_03248560			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.3	EUBSIR_01472	VBIEubSir110241_0003		4851	5576	-	726		hypothetical protein	FIG00638284	PLF_1508657_00007860	PGF_03248088			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.4	EUBSIR_01473	VBIEubSir110241_0004		5719	6522	-	804		Cof-like hydrolase	FIG00628047	PLF_1508657_00006567	PGF_03247842			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.5	EUBSIR_01474	VBIEubSir110241_0005		6548	7459	-	912		LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)	FIG00000124	PLF_1508657_00003129	PGF_10569727		5.4.99.23|23S rRNA pseudouridine(1911/1915/1917) synthase	
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.6	EUBSIR_01475	VBIEubSir110241_0006		7480	8016	-	537		Lipoprotein signal peptidase (EC 3.4.23.36)	FIG00000081	PLF_1508657_00044225	PGF_10049472		3.4.23.36|Signal peptidase II	
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.7	EUBSIR_01476	VBIEubSir110241_0007		8074	8940	-	867		Cell division initiation protein DivIVA	FIG00001414	PLF_1508657_00006452	PGF_00416887			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.8	EUBSIR_01477	VBIEubSir110241_0008		8964	9764	-	801		Putative RNA-binding protein YlmH	FIG00001583	PLF_1508657_00006678	PGF_00425720			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.9	EUBSIR_01478	VBIEubSir110241_0009		9766	10233	-	468		SepF, FtsZ-interacting protein related to cell division	FIG00001960	PLF_1508657_00006681	PGF_03021263			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.10	EUBSIR_01479	VBIEubSir110241_0010		10251	10976	-	726		Pyridoxal phosphate-containing protein YggS	FIG00003955	PLF_1508657_00037267	PGF_04498026			
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.11	EUBSIR_01480	VBIEubSir110241_0011		10957	12174	-	1218		Chromosome partition protein smc	FIG00026918	PLF_1508657_00006554	PGF_03247841	GO:0005515|protein binding;GO:0005524|ATP binding;GO:0005694|chromosome;GO:0051276|chromosome organization and biogenesis		
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.12	EUBSIR_01481	VBIEubSir110241_0012		12181	12438	-	258		RNA-binding protein Hfq	FIG00000583	PLF_1508657_00007312	PGF_00046622	GO:0016071|mRNA metabolic process;GO:0030529|ribonucleoprotein complex		
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.13	EUBSIR_01482	VBIEubSir110241_0013		12618	13562	-	945		tRNA dimethylallyltransferase (EC 2.5.1.75)	FIG00000196	PLF_1508657_00003945	PGF_04807486	GO:0052381|tRNA dimethylallyltransferase activity	2.5.1.75|tRNA dimethylallyltransferase	00908|Zeatin biosynthesis
428128.7	Eubacterium siraeum DSM 15702	NZ_DS499510	PATRIC	CDS	fig|428128.7.peg.14	EUBSIR_01483	VBIEubSir110241_0014		13566	15599	-	2034		DNA mismatch repair protein MutL	FIG00000380	PLF_1508657_00003014	PGF_05507938	GO:0005524|ATP binding;GO:0006298|mismatch repair		
