genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	source					1	179932	+	179932								
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	rRNA	fig|658663.3.rna.1				198	307	+	110		5S RNA						
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.1	HMPREF1002_00001			446	1327	+	882		Xylanase	FIG00013923	PLF_836_00015090	PGF_12732886			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.2	HMPREF1002_00002			1682	3844	+	2163		beta-glucosidase (EC 3.2.1.21)	FIG00031759	PLF_836_00007361	PGF_00069013	GO:0008422|beta-glucosidase activity	3.2.1.21|Beta-glucosidase	00460|Cyanoamino acid metabolism;00500|Starch and sucrose metabolism;00940|Phenylpropanoid biosynthesis
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	pseudogene	fig|658663.3.pg.1				4115	5326	+	1212			FIG043696					
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.3	HMPREF1002_00004			4157	5326	+	1170		Phage integrase		PLF_836_00031056	PGF_01615525			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.4	HMPREF1002_00005			5372	6220	+	849		hypothetical protein	FIG00018699	PLF_836_00018179	PGF_00200748			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.5	HMPREF1002_00007			6700	7716	+	1017		hypothetical protein	FIG00899069	PLF_836_00014059	PGF_00324050			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.6				7830	7979	+	150		hypothetical protein		PLF_836_00021630	PGF_10531148			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.7	HMPREF1002_00008			7976	8272	+	297		Nucleotidyltransferase domain protein, BT0168 group	FIG01894785	PLF_836_00015091	PGF_05246660			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.8	HMPREF1002_00009			8295	8597	+	303		Protein of unknown function DUF86, BT0167 group	FIG00898897	PLF_836_00015092	PGF_00038507			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.9	HMPREF1002_00010			9229	10158	+	930		hypothetical protein		PLF_836_00018041	PGF_02837507			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.10				10324	10476	+	153		hypothetical protein	FIG00897368	PLF_836_00011566	PGF_00222978			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.11				10937	11050	+	114		hypothetical protein		PLF_836_00023500	PGF_02842113			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.12				11155	11301	+	147		hypothetical protein	FIG00897368	PLF_836_00011566	PGF_00222978			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.13	HMPREF1002_00013			12317	14260	+	1944		Putative hydrolase	FIG01312115	PLF_836_00002050	PGF_00784893			
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	pseudogene	fig|658663.3.pg.2				12317	14400	+	2084								
658663.3	Porphyromonas sp. 31_2	ACUD01000001	PATRIC	CDS	fig|658663.3.peg.14	HMPREF1002_00014			14972	15184	+	213		hypothetical protein		PLF_836_00020507	PGF_10539333			
