genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	source					1	140211	+	140211								
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.1		VBIBacFae208550_0001		16	2895	+	2880		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00019389	PGF_02755714			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.2		VBIBacFae208550_0002		2915	4324	+	1410		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00638284	PLF_816_00033970	PGF_04922998			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.3		VBIBacFae208550_0003		4453	5112	-	660		MarC family integral membrane protein	FIG01327324	PLF_816_00005861	PGF_00023326			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.4		VBIBacFae208550_0004		5174	5866	-	693		2-haloalkanoic acid dehalogenase (EC 3.8.1.2)	FIG00001529	PLF_816_00004869	PGF_01737958		3.8.1.2|(S)-2-haloacid dehalogenase	00361|gamma-Hexachlorocyclohexane degradation;00625|Tetrachloroethene degradation
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.5		VBIBacFae208550_0005		5969	6823	-	855		putative lipoprotein	FIG00947911	PLF_816_00001103	PGF_02845327			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.6		VBIBacFae208550_0006		6858	7532	-	675		16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)	FIG00000260	PLF_816_00000538	PGF_03215471		2.1.1.198|16S rRNA (cytidine(1402)-2'-O)-methyltransferase	
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.7		VBIBacFae208550_0007		7539	8264	-	726		hypothetical protein	FIG01424040	PLF_816_00005119	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.8		VBIBacFae208550_0008		8472	8999	+	528		Thymidine kinase (EC 2.7.1.21)	FIG00000655	PLF_816_00000458	PGF_05153104	GO:0004797|thymidine kinase activity	2.7.1.21|Thymidine kinase	00240|Pyrimidine metabolism;00983|Drug metabolism - other enzymes
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.9		VBIBacFae208550_0009		9018	10151	+	1134		Uncharacterized UPF0118 transporter BT_2276	FIG00450284	PLF_816_00034256	PGF_00872099			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	tRNA	fig|1077285.3.rna.1		VBIBacFae208550_r001		10246	10318	+	73		tRNA-Lys-TTT						
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.10		VBIBacFae208550_0010		10561	11781	+	1221		Tyrosine type site-specific recombinase	FIG01388981	PLF_816_00003963	PGF_01774956			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.11		VBIBacFae208550_0011		12093	12620	-	528		Acetyltransferase	FIG01201435	PLF_816_00070582	PGF_00039869			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.12		VBIBacFae208550_0012		12713	13006	-	294		hypothetical protein	FIG00638284	PLF_816_00003743	PGF_00280652			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.13		VBIBacFae208550_0013		13060	13353	-	294		Similar to conjugative transposon protein TraH	FIG00897622					
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	pseudogene	fig|1077285.3.pg.1		VBIBacFae208550_pg001		13060	13470	-	411								
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.14		VBIBacFae208550_0014		13340	13654	-	315		hypothetical protein	FIG00638284	PLF_816_00003478	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.15		VBIBacFae208550_0015		13987	14820	+	834		hypothetical protein		PLF_816_00016899	PGF_00141577			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.16		VBIBacFae208550_0016		15086	15391	+	306		hypothetical protein	FIG00638284	PLF_816_00006601	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.17		VBIBacFae208550_0017		15881	16684	+	804		SAM-dependent methyltransferase	FIG00638284	PLF_816_00012072	PGF_00039702			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.18		VBIBacFae208550_0018		16808	17350	+	543		hypothetical protein		PLF_816_00018161	PGF_00256234			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.19		VBIBacFae208550_0019		17480	17812	+	333		hypothetical protein	FIG00638284	PLF_816_00001648	PGF_10425749			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.20		VBIBacFae208550_0020		18097	18681	+	585		hypothetical protein		PLF_816_00001988	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.21		VBIBacFae208550_0021		18686	19675	+	990		mobilization protein B	FIG00638284	PLF_816_00001875	PGF_00401408			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.22		VBIBacFae208550_0022		19847	20176	+	330		hypothetical protein		PLF_816_00057295	PGF_00882772			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.23		VBIBacFae208550_0023		20370	21413	+	1044		hypothetical protein		PLF_816_00008065	PGF_00734245			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.24		VBIBacFae208550_0024		21416	22822	+	1407		hypothetical protein		PLF_816_00046554	PGF_08148326			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.25		VBIBacFae208550_0025		22824	23870	+	1047		Lmo0572 protein		PLF_816_00033650	PGF_00017514			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.26		VBIBacFae208550_0026		24193	25146	-	954		Il-IS_2, transposase	FIG01306568	PLF_816_00004752	PGF_00013792			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.27		VBIBacFae208550_0027		25172	25471	-	300		hypothetical protein		PLF_816_00002946	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.28		VBIBacFae208550_0028		25677	25871	-	195		hypothetical protein		PLF_816_00060343	PGF_07576383			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.29		VBIBacFae208550_0029		26381	27010	+	630		Putative DNA methylase		PLF_816_00000016	PGF_06797291			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.30		VBIBacFae208550_0030		27218	28873	-	1656		ATP-dependent DNA helicase RecG-related protein	FIG00638284	PLF_816_00008940	PGF_00016623			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.31		VBIBacFae208550_0031		28912	30663	-	1752		hypothetical protein	FIG00638284	PLF_816_00073065	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.32		VBIBacFae208550_0032		31032	31415	-	384		hypothetical protein	FIG00638284	PLF_816_00012167	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.33		VBIBacFae208550_0033		31412	33490	-	2079		hypothetical protein	FIG00011200	PLF_816_00124260	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.34		VBIBacFae208550_0034		33471	33809	-	339		hypothetical protein		PLF_816_00016631	PGF_07230126			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.35		VBIBacFae208550_0035		33936	34139	-	204		Similar to conjugative transposon protein TraH	FIG00897622	PLF_816_00002322	PGF_00052586			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.36		VBIBacFae208550_0036		34126	34440	-	315		hypothetical protein	FIG00638284	PLF_816_00003478	PGF_08225224			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.37		VBIBacFae208550_0037		34637	35479	-	843		Transcriptional regulator, AraC family	FIG00510130	PLF_816_00001845	PGF_01671660			
1077285.3	Bacteroides faecis MAJ27	AGDG01000001	PATRIC	CDS	fig|1077285.3.peg.38		VBIBacFae208550_0038		35589	36098	+	510		Nitroreductase family protein	FIG01316199	PLF_816_00002781	PGF_06672158			
