genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1	AL1_00100	VBIAliSha154597_0001	D4IIJ4	1	174	-	174		Phage integrase	FIG01306568					
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	source					1	3763317	+	3763317								
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.2		VBIAliSha154597_0002		481	3516	-	3036		hypothetical protein	FIG00141624	PLF_239759_00001705	PGF_08225224			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1824		VBIAliSha154597_1824		4217	6052	+	1836		hypothetical protein	FIG00638284	PLF_239759_00006506	PGF_00608818			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1825	AL1_00130	VBIAliSha154597_1825	D4IIJ5	6120	8423	+	2304		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	FIG00000011	PLF_239759_00001340	PGF_05982667	GO:0008955|peptidoglycan glycosyltransferase activity	2.4.1.129|Peptidoglycan glycosyltransferase	00550|Peptidoglycan biosynthesis
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1826		VBIAliSha154597_1826		8559	9530	-	972		Aldose 1-epimerase (EC 5.1.3.3)	FIG00135025	PLF_239759_00002294	PGF_07410757	GO:0004034|aldose 1-epimerase activity	5.1.3.3|Aldose 1-epimerase	00010|Glycolysis / Gluconeogenesis
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1904		VBIAliSha154597_1904		11485	12438	-	954		Arylsulfatase (EC 3.1.6.1)	FIG00016566	PLF_239759_00031762	PGF_07744023	GO:0004065|arylsulfatase activity	3.1.6.1|Arylsulfatase	00140|C21-Steroid hormone metabolism;00600|Sphingolipid metabolism
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1905	AL1_00180	VBIAliSha154597_1905	D4IIJ6	13210	14613	+	1404		Arylsulfatase (EC 3.1.6.1)	FIG00016566	PLF_239759_00014794	PGF_07744023	GO:0004065|arylsulfatase activity	3.1.6.1|Arylsulfatase	00140|C21-Steroid hormone metabolism;00600|Sphingolipid metabolism
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1906	AL1_00190	VBIAliSha154597_1906	D4IIJ7	14682	18617	-	3936		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	FIG01114793	PLF_239759_00031718	PGF_10106483			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1907		VBIAliSha154597_1907		18693	20402	-	1710		hypothetical protein	FIG00638284	PLF_239759_00008940	PGF_08225224			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1908	AL1_00210	VBIAliSha154597_1908	D4IIJ8	20408	22453	-	2046		hypothetical protein	FIG01309546	PLF_239759_00008941	PGF_00608828			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1909	AL1_00220	VBIAliSha154597_1909	D4IIJ9	22464	24401	-	1938		hypothetical protein	FIG00638284	PLF_239759_00022263	PGF_08225224			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1910	AL1_00230	VBIAliSha154597_1910	D4IIK0	24476	26497	-	2022		hypothetical protein	FIG00638284	PLF_239759_00002051	PGF_08225224			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1911		VBIAliSha154597_1911		26519	26986	-	468		hypothetical protein		PLF_239759_00008942	PGF_00608829			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1912	AL1_00250	VBIAliSha154597_1912	D4IIK1	27014	28837	-	1824		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG01390670	PLF_239759_00014480	PGF_04922998			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1913	AL1_00260	VBIAliSha154597_1913	D4IIK2	28843	32118	-	3276		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_239759_00008681	PGF_02755714			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1914	AL1_00270	VBIAliSha154597_1914	D4IIK3	32133	33266	-	1134		Glucuronyl hydrolase	FIG01426049	PLF_239759_00001576	PGF_00008048			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1915	AL1_00280	VBIAliSha154597_1915	D4IIK4	33497	35614	+	2118		Chondroitinase AC precursor (EC 4.2.2.5)	FIG00638284	PLF_239759_00003086	PGF_00417808	GO:0030341|chondroitin AC lyase activity	4.2.2.5|Chondroitin AC lyase	
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1916	AL1_00290	VBIAliSha154597_1916	D4IIK5	35690	36781	-	1092		Transcriptional regulator, LacI/PurR family	FIG00638284	PLF_239759_00008944	PGF_10405876			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1917	AL1_00310	VBIAliSha154597_1917	D4IIK7	36980	38647	+	1668		sodium-solute symporter, putative	FIG01351322	PLF_239759_00001776	PGF_00412686			
717959.3	Alistipes shahii WAL 8301	FP929032	PATRIC	CDS	fig|717959.3.peg.1918	AL1_00320	VBIAliSha154597_1918	D4IIL1	38663	40948	+	2286		hypothetical protein	FIG00629156	PLF_239759_00022799	PGF_08225224			
