genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.77	BACSTE_00806	VBIBacSte95829_0077		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00620	Pyruvate metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.77	BACSTE_00806	VBIBacSte95829_0077		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00640	Propanoate metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.77	BACSTE_00806	VBIBacSte95829_0077		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00650	Butanoate metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.90	BACSTE_00819	VBIBacSte95829_0090		4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	4.1.1.44	4-carboxymuconolactone decarboxylase	00362	Benzoate degradation via hydroxylation
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.97	BACSTE_00827	VBIBacSte95829_0097		N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	00052	Galactose metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.97	BACSTE_00827	VBIBacSte95829_0097		N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	00520	Amino sugar and nucleotide sugar metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.99	BACSTE_00830	VBIBacSte95829_0099		Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	1.10.3.-	With oxygen as acceptor.	00965	Betalain biosynthesis
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.100	BACSTE_00831	VBIBacSte95829_0100		Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	1.10.3.-	With oxygen as acceptor.	00965	Betalain biosynthesis
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.153	BACSTE_00896	VBIBacSte95829_0153		L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	4.3.1.17	L-serine ammonia-lyase	00260	Glycine, serine and threonine metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.153	BACSTE_00896	VBIBacSte95829_0153		L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	4.3.1.17	L-serine ammonia-lyase	00270	Cysteine and methionine metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.178	BACSTE_00922	VBIBacSte95829_0178		Haloacid dehalogenase-like hydrolase / 1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis	3.1.2.28	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.184	BACSTE_00930	VBIBacSte95829_0184		Carboxynorspermidine synthase (EC 1.5.1.43)	1.5.1.43	Carboxynorspermidine synthase	00330	Arginine and proline metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.185	BACSTE_00931	VBIBacSte95829_0185		Thiol peroxidase, Bcp-type (EC 1.11.1.15)	1.11.1.15	Peroxiredoxin	00480	Glutathione metabolism
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.196	BACSTE_00945	VBIBacSte95829_0196		Dephospho-CoA kinase (EC 2.7.1.24)	2.7.1.24	Dephospho-CoA kinase	00770	Pantothenate and CoA biosynthesis
449673.7	Bacteroides stercoris ATCC 43183	fig|449673.7.peg.207	BACSTE_00956	VBIBacSte95829_0207		Methylmalonyl-CoA epimerase (EC 5.1.99.1)	5.1.99.1	Methylmalonyl-CoA epimerase	00280	Valine, leucine and isoleucine degradation
