genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	rRNA	fig|471870.8.rna.1		VBIBacInt56937_r001		1	378	+	378		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	source					1	257619	+	257619								
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	misc_RNA	fig|471870.8.rna.2		VBIBacInt56937_r002		445	553	+	109								
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.1	BACINT_00003	VBIBacInt56937_0001		673	1815	+	1143		Two-component system sensor histidine kinase	FIG01107919	PLF_816_00010697	PGF_12699928			
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.2	BACINT_00004	VBIBacInt56937_0002		1890	2474	+	585		FIG01269488: protein, clustered with ribosomal protein L32p	FIG00035876	PLF_816_00001017	PGF_02031353			
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.3	BACINT_00005	VBIBacInt56937_0003		2487	2672	+	186		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	FIG00006632	PLF_816_00001272	PGF_00016404			
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.4	BACINT_00006	VBIBacInt56937_0004		2786	3790	+	1005		3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	FIG00015100	PLF_816_00105168	PGF_00420953	GO:0033818|beta-ketoacyl-acyl-carrier-protein synthase III activity	2.3.1.180|Beta-ketoacyl-[acyl-carrier-protein] synthase III	00061|Fatty acid biosynthesis
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.5	BACINT_00007	VBIBacInt56937_0005		3904	4785	+	882		GTP-binding protein Era	FIG01304818	PLF_816_00000555	PGF_00007027	GO:0003676|nucleic acid binding;GO:0005525|GTP binding;GO:0005622|intracellular		
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.6	BACINT_00008	VBIBacInt56937_0006		4832	6145	+	1314		GTP-binding protein EngA	FIG00129616	PLF_816_00000495	PGF_00007024	GO:0005525|GTP binding;GO:0005622|intracellular		
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.7	BACINT_00009	VBIBacInt56937_0007		6298	8499	+	2202		hypothetical protein	FIG00003049	PLF_816_00014167	PGF_02477063			
471870.8	Bacteroides intestinalis DSM 17393	NZ_ABJL02000001	PATRIC	CDS	fig|471870.8.peg.8	BACINT_00010	VBIBacInt56937_0008		8507	9160	+	654		Two-component transcriptional response regulator, LuxR family	FIG01307606	PLF_816_00014903	PGF_09666309			
