genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	source					1	3321367	+	3321367								
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.1	FP2_00100	VBIFaePra154692_0001	D4K2I5	546	1367	+	822		Chromosome (plasmid) partitioning protein ParA	FIG00006461	PLF_216851_00000270	PGF_04370656			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.2		VBIFaePra154692_0002		1324	1725	+	402		Chromosome (plasmid) partitioning protein ParB	FIG00021843	PLF_216851_00000620	PGF_03475877			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.3		VBIFaePra154692_0003		1757	1918	+	162		FIG00518980: hypothetical protein	FIG01317953	PLF_216851_00001422	PGF_00426466			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.4	FP2_00120	VBIFaePra154692_0004	D4K2I6	1920	2096	+	177		hypothetical protein	FIG00638284	PLF_216851_00001304	PGF_08225224			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.5	FP2_00130	VBIFaePra154692_0005	D4K2I7	2109	2738	+	630		hypothetical protein	FIG00638284	PLF_216851_00001304	PGF_08225224			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.6	FP2_00140	VBIFaePra154692_0006	D4K2I8	2801	3079	+	279		hypothetical protein	FIG00638284	PLF_216851_00001644	PGF_08225224			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.7	FP2_00150	VBIFaePra154692_0007	D4K2I9	3235	3534	+	300		hypothetical protein	FIG00638284	PLF_216851_00001635	PGF_08225224			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.8	FP2_00170	VBIFaePra154692_0008	D4K2J1	4249	5103	+	855		FIG00645039: hypothetical protein with HTH-domain	FIG01358209	PLF_216851_00002238	PGF_10383273			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.9	FP2_00180	VBIFaePra154692_0009	D4K2J2	5110	5232	+	123		hypothetical protein		PLF_216851_00005563	PGF_12713963			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.10	FP2_00200	VBIFaePra154692_0010	D4K2J4	5481	6893	+	1413		hypothetical protein	FIG00638284	PLF_216851_00001582	PGF_08225224			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.11	FP2_00210	VBIFaePra154692_0011	D4K2J5	7083	7397	-	315		Predicted transcriptional regulators		PLF_216851_00003840	PGF_00036507			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.12	FP2_00220	VBIFaePra154692_0012	D4K2J6	7855	8097	+	243		hypothetical protein		PLF_216851_00002682	PGF_00180887			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.13	FP2_00230	VBIFaePra154692_0013	D4K2J7	8559	9506	+	948		hypothetical protein	FIG00638284	PLF_216851_00003841	PGF_00306671			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.14	FP2_00240	VBIFaePra154692_0014	D4K2J8	9523	9801	+	279		hypothetical protein		PLF_216851_00003842	PGF_00273925			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.15	FP2_00250	VBIFaePra154692_0015	D4K2J9	9823	10332	+	510		hypothetical protein	FIG00638284	PLF_216851_00001998	PGF_08225224			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.16	FP2_00260	VBIFaePra154692_0016	D4K2K0	10329	10562	+	234		hypothetical protein	FIG00638284	PLF_216851_00003843	PGF_00271749			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.17	FP2_00270	VBIFaePra154692_0017	D4K2K1	10574	11077	+	504		hypothetical protein	FIG00519178	PLF_216851_00004727	PGF_10398318			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.18	FP2_00280	VBIFaePra154692_0018	D4K2K2	11114	11440	+	327		FIG00516435: hypothetical protein	FIG00516434	PLF_216851_00002186	PGF_00426438			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.19		VBIFaePra154692_0019		11446	11595	+	150		hypothetical protein	FIG01443016	PLF_216851_00005377	PGF_01988144			
718252.3	Faecalibacterium prausnitzii L2-6	FP929045	PATRIC	CDS	fig|718252.3.peg.20	FP2_00300	VBIFaePra154692_0020	D4K2K3	11661	12392	+	732		FIG00529662: hypothetical protein	FIG01443016	PLF_216851_00003844	PGF_00426555			
