genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	source					1	40472	+	40472								
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.1		VBICloSp41567_0001		32	988	+	957		hypothetical protein		PLF_1485_00046198	PGF_01316989			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.2	CLOL250_00001	VBICloSp41567_0002		1359	2558	+	1200		hypothetical protein		PLF_1485_00058109	PGF_08225224			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.3	CLOL250_00002	VBICloSp41567_0003		2820	4031	+	1212		hypothetical protein	FIG00638284	PLF_1485_00143737	PGF_04978793			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	tRNA	fig|411489.7.rna.1	CLOL250_00003	VBICloSp41567_r001		4122	4209	+	88		tRNA-Ser-GCT						
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	tRNA	fig|411489.7.rna.2	CLOL250_00004	VBICloSp41567_r002		4289	4360	+	72		tRNA-Asn-GTT						
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	tRNA	fig|411489.7.rna.3	CLOL250_00005	VBICloSp41567_r003		4386	4456	+	71		tRNA-Cys-GCA						
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.4	CLOL250_00006	VBICloSp41567_0004		4725	6092	+	1368		hypothetical protein	FIG00638284	PLF_1485_00049993	PGF_08225224			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.5	CLOL250_00007	VBICloSp41567_0005		6105	8069	+	1965		hypothetical protein	FIG00000578	PLF_1485_00308933	PGF_03248117			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.6	CLOL250_00008	VBICloSp41567_0006		8134	9396	+	1263		Rod shape-determining protein RodA	FIG00000025	PLF_1485_00089602	PGF_01126005			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.7	CLOL250_00009	VBICloSp41567_0007		9410	11050	+	1641		hypothetical protein	FIG00093180	PLF_1485_00056551	PGF_08225224			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.8	CLOL250_00010	VBICloSp41567_0008		11113	11913	+	801		hypothetical protein	FIG00638284	PLF_1485_00188843	PGF_05763130			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.9	CLOL250_02963	VBICloSp41567_0009		12249	12881	+	633		hypothetical protein	FIG00638284	PLF_1485_00294339	PGF_08225224			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.10	CLOL250_02964	VBICloSp41567_0010		13169	14770	+	1602		Two-component system sensor histidine kinase	FIG00073301	PLF_1485_00252154	PGF_02620852			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.11	CLOL250_02965	VBICloSp41567_0011		14748	15437	+	690		Two-component transcriptional response regulator, OmpR family	FIG01031438	PLF_1485_00302337	PGF_07420062			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.12	CLOL250_02966	VBICloSp41567_0012		15515	16216	+	702		hypothetical protein	FIG00042847	PLF_1485_00345289	PGF_12727467			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.13	CLOL250_02967	VBICloSp41567_0013		16366	17043	-	678		hypothetical protein		PLF_1485_00250449	PGF_00980300			
411489.7	Clostridium sp. L2-50	NZ_DS480311	PATRIC	CDS	fig|411489.7.peg.14	CLOL250_02969	VBICloSp41567_0014		17315	18751	+	1437		Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type	FIG00000069	PLF_1485_00000805	PGF_00037586	GO:0004827|proline-tRNA ligase activity	6.1.1.15|Proline--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
