genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	source					1	363067	+	363067								
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.1		VBIButVir287785_0001		82	630	+	549		RNA polymerase sigma factor RpoE	FIG00638284	PLF_574697_00001529	PGF_05866428			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.2		VBIButVir287785_0002		688	2766	-	2079		hypothetical protein		PLF_574697_00003313	PGF_08225224			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.3		VBIButVir287785_0003		2822	3778	-	957		hypothetical protein	FIG00638284	PLF_574697_00004568	PGF_08225224			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.4		VBIButVir287785_0004		3791	4786	-	996		hypothetical protein	FIG00638284	PLF_574697_00004770	PGF_05883131			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.5		VBIButVir287785_0005		4790	6337	-	1548		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00638284	PLF_574697_00001386	PGF_04922998			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.6		VBIButVir287785_0006		6343	9852	-	3510		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_574697_00007762	PGF_02755714			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.7		VBIButVir287785_0007		10032	11264	-	1233		Putative anti-sigma factor	FIG00946040	PLF_574697_00007670	PGF_10251367			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.8		VBIButVir287785_0008		11523	13052	-	1530		GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	FIG00042267	PLF_574697_00000554	PGF_00006935	GO:0003922|GMP synthase (glutamine-hydrolyzing) activity	6.3.5.2|GMP synthase (glutamine-hydrolyzing)	00230|Purine metabolism;00983|Drug metabolism - other enzymes
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.9		VBIButVir287785_0009		13230	14576	+	1347		Sodium-dependent transporter, SNF family	FIG00638284	PLF_574697_00001035	PGF_06843453			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.10		VBIButVir287785_0010		14750	14866	-	117		hypothetical protein		PLF_574697_00008650	PGF_12186737			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.11		VBIButVir287785_0011		15143	16222	+	1080		3'-to-5' oligoribonuclease A, Bacillus type	FIG00002194	PLF_574697_00000225	PGF_01833449			
1121130.3	Butyricimonas virosa DSM 23226	JAEW01000001	PATRIC	CDS	fig|1121130.3.peg.12		VBIButVir287785_0012		16319	16609	+	291		hypothetical protein		PLF_574697_00004152	PGF_07015072			
