patric_id	pathway
	
fig|537012.5.peg.1	
fig|537012.5.peg.2	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00260|Glycine, serine and threonine metabolism;00280|Valine, leucine and isoleucine degradation;00620|Pyruvate metabolism
fig|537012.5.peg.3	
fig|537012.5.peg.4	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism
fig|537012.5.peg.131	
fig|537012.5.pg.1	
fig|537012.5.peg.132	
fig|537012.5.peg.133	
fig|537012.5.peg.134	
fig|537012.5.peg.135	
fig|537012.5.peg.136	
fig|537012.5.peg.137	
fig|537012.5.peg.138	
fig|537012.5.peg.139	
fig|537012.5.peg.140	
fig|537012.5.peg.141	
fig|537012.5.peg.142	
fig|537012.5.peg.143	
fig|537012.5.rna.2	
fig|537012.5.peg.144	
fig|537012.5.peg.145	
fig|537012.5.peg.146	
fig|537012.5.peg.147	
fig|537012.5.peg.148	
fig|537012.5.peg.149	
fig|537012.5.peg.150	
fig|537012.5.peg.151	
fig|537012.5.peg.152	
fig|537012.5.peg.153	
fig|537012.5.peg.154	
fig|537012.5.peg.155	
fig|537012.5.peg.156	
fig|537012.5.peg.157	
fig|537012.5.peg.158	
fig|537012.5.peg.159	
fig|537012.5.peg.160	
fig|537012.5.peg.161	
fig|537012.5.peg.162	
fig|537012.5.peg.163	
fig|537012.5.peg.164	
fig|537012.5.peg.165	
fig|537012.5.peg.166	
fig|537012.5.peg.167	
fig|537012.5.peg.168	
fig|537012.5.peg.169	
fig|537012.5.peg.170	
fig|537012.5.peg.171	
fig|537012.5.peg.172	00460|Cyanoamino acid metabolism;00500|Starch and sucrose metabolism;00940|Phenylpropanoid biosynthesis
fig|537012.5.peg.173	
fig|537012.5.peg.174	
fig|537012.5.peg.175	
fig|537012.5.peg.176	
fig|537012.5.peg.177	
fig|537012.5.peg.178	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
fig|537012.5.peg.179	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
fig|537012.5.peg.180	
fig|537012.5.peg.181	
fig|537012.5.peg.182	
fig|537012.5.peg.183	
fig|537012.5.peg.184	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
fig|537012.5.peg.185	00260|Glycine, serine and threonine metabolism;00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism;00270|Cysteine and methionine metabolism;00300|Lysine biosynthesis;00300|Lysine biosynthesis
fig|537012.5.peg.186	00540|Lipopolysaccharide biosynthesis;00900|Terpenoid backbone biosynthesis
fig|537012.5.peg.187	00260|Glycine, serine and threonine metabolism;00750|Vitamin B6 metabolism
fig|537012.5.peg.188	
fig|537012.5.peg.189	
fig|537012.5.peg.190	
fig|537012.5.peg.191	
fig|537012.5.peg.192	00730|Thiamine metabolism
fig|537012.5.peg.193	
fig|537012.5.peg.194	
fig|537012.5.peg.195	
fig|537012.5.peg.196	
fig|537012.5.peg.197	
fig|537012.5.peg.198	
fig|537012.5.peg.199	
fig|537012.5.peg.200	
fig|537012.5.peg.201	
fig|537012.5.peg.202	
fig|537012.5.peg.203	
fig|537012.5.peg.204	
