patric_id	pathway
	
fig|1232439.3.peg.1	
	
fig|1232439.3.peg.2	
fig|1232439.3.peg.3	
fig|1232439.3.peg.4	
fig|1232439.3.peg.5	
	
fig|1232439.3.peg.6	
fig|1232439.3.peg.7	
	
fig|1232439.3.peg.8	
fig|1232439.3.peg.9	
fig|1232439.3.peg.10	
fig|1232439.3.peg.11	
fig|1232439.3.peg.12	00230|Purine metabolism
fig|1232439.3.peg.13	
fig|1232439.3.peg.14	
fig|1232439.3.peg.15	
fig|1232439.3.peg.16	
fig|1232439.3.peg.17	
fig|1232439.3.peg.18	
fig|1232439.3.peg.19	
fig|1232439.3.peg.20	
fig|1232439.3.peg.21	
fig|1232439.3.peg.22	
fig|1232439.3.peg.23	
fig|1232439.3.peg.24	
fig|1232439.3.peg.25	
fig|1232439.3.peg.26	
	
fig|1232439.3.peg.27	
fig|1232439.3.peg.28	
fig|1232439.3.peg.29	
fig|1232439.3.peg.30	
fig|1232439.3.peg.31	
fig|1232439.3.peg.32	
fig|1232439.3.peg.33	
fig|1232439.3.peg.34	
fig|1232439.3.peg.35	
fig|1232439.3.peg.36	
fig|1232439.3.peg.37	
fig|1232439.3.peg.38	
fig|1232439.3.peg.39	
fig|1232439.3.peg.40	
fig|1232439.3.peg.41	
fig|1232439.3.peg.42	
fig|1232439.3.peg.43	
fig|1232439.3.peg.44	
fig|1232439.3.peg.45	
fig|1232439.3.peg.46	
fig|1232439.3.peg.47	
fig|1232439.3.peg.48	
fig|1232439.3.peg.49	
fig|1232439.3.peg.50	
fig|1232439.3.peg.51	
fig|1232439.3.peg.52	
fig|1232439.3.peg.53	
fig|1232439.3.peg.54	
fig|1232439.3.peg.55	
fig|1232439.3.peg.56	
fig|1232439.3.peg.57	
fig|1232439.3.peg.58	
	
fig|1232439.3.peg.59	
	
fig|1232439.3.peg.60	
fig|1232439.3.peg.61	
fig|1232439.3.peg.62	
fig|1232439.3.peg.63	
fig|1232439.3.peg.64	
fig|1232439.3.peg.65	
fig|1232439.3.peg.66	
fig|1232439.3.peg.67	
fig|1232439.3.peg.68	
fig|1232439.3.peg.69	
fig|1232439.3.peg.70	
fig|1232439.3.peg.71	
fig|1232439.3.peg.72	
fig|1232439.3.peg.73	
fig|1232439.3.peg.74	
fig|1232439.3.peg.75	
fig|1232439.3.peg.76	
fig|1232439.3.peg.77	
fig|1232439.3.peg.78	
fig|1232439.3.peg.79	
fig|1232439.3.peg.80	
fig|1232439.3.peg.81	
fig|1232439.3.peg.82	
fig|1232439.3.peg.83	
fig|1232439.3.peg.84	
fig|1232439.3.peg.85	
fig|1232439.3.peg.86	
fig|1232439.3.peg.87	
	
fig|1232439.3.peg.88	
	
fig|1232439.3.peg.89	
	
fig|1232439.3.peg.90	
	
fig|1232439.3.peg.91	
fig|1232439.3.peg.92	
	
fig|1232439.3.peg.93	
fig|1232439.3.peg.94	
fig|1232439.3.peg.95	
fig|1232439.3.peg.96	
fig|1232439.3.peg.97	
fig|1232439.3.peg.98	
fig|1232439.3.peg.99	
fig|1232439.3.peg.100	00030|Pentose phosphate pathway
fig|1232439.3.peg.101	
fig|1232439.3.peg.102	00030|Pentose phosphate pathway
fig|1232439.3.peg.103	
fig|1232439.3.peg.104	
	
fig|1232439.3.peg.105	
fig|1232439.3.peg.106	
fig|1232439.3.peg.107	
fig|1232439.3.peg.108	
fig|1232439.3.peg.109	
fig|1232439.3.peg.110	
