genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	source					1	375145	+	375145								
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.1				331	717	-	387		hypothetical protein	FIG01789476	PLF_816_00031095	PGF_07667294			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.2				714	1259	-	546		RNA polymerase ECF-type sigma factor	FIG00006092	PLF_816_00048860	PGF_00896280			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.3				1399	1842	+	444		hypothetical protein	FIG01311669	PLF_816_00136374	PGF_07403166			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.4				1893	4520	-	2628		Valyl-tRNA synthetase (EC 6.1.1.9)	FIG00000129	PLF_816_00000128	PGF_05500127	GO:0004832|valine-tRNA ligase activity	6.1.1.9|Valine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.5				4652	5416	+	765		Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)	FIG00002974	PLF_816_00000293	PGF_10414515	GO:0047693|ATP diphosphatase activity	3.6.1.8|ATP diphosphatase	00230|Purine metabolism;00240|Pyrimidine metabolism
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.6				5550	5996	-	447		hypothetical protein	FIG01377828	PLF_816_00008530	PGF_03070867			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.7				6008	6208	-	201		hypothetical protein	FIG01435948	PLF_816_00006597	PGF_07879433			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	pseudogene	fig|1236538.3.pg.1				6008	6384	-	377			FIG035873					
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.8				6184	6384	-	201		hypothetical protein	FIG01435948	PLF_816_00006597	PGF_07879433			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.9				6430	6981	-	552		RNA polymerase ECF-type sigma factor	FIG00937790	PLF_816_00000852	PGF_00896280			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.10				7015	7842	-	828		Ribonuclease Z (EC 3.1.26.11)	FIG00000828	PLF_816_00123978	PGF_07097873		3.1.26.11|Ribonuclease Z	
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.11				8015	8461	-	447		hypothetical domain / Cold shock protein of CSP family	FIG00004100	PLF_816_00007914	PGF_00069912			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.12				8710	10362	-	1653		SSU ribosomal protein S1p	FIG00000210	PLF_816_00110191	PGF_09939762	GO:0003723|RNA binding		
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	pseudogene	fig|1236538.3.pg.2				8710	10505	-	1796			FIG000210					
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.13				10386	10505	-	120		SSU ribosomal protein S1p		PLF_816_00110191	PGF_09939762			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.14				10539	10691	-	153		hypothetical protein		PLF_816_00026096	PGF_00859526			
1236538.3	Bacteroides sartorii JCM 16497	BAMF01000001	PATRIC	CDS	fig|1236538.3.peg.15				10765	11466	-	702		Putative periplasmic protein	FIG01317835	PLF_816_00007639	PGF_05316495			
