genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538213	PATRIC	source					1	3185	+	3185								
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538213	PATRIC	CDS	fig|748224.3.peg.1	HMPREF9436_00001	VBIFaeCf154181_0001		21	308	+	288		DNA gyrase subunit B (EC 5.99.1.3)	FIG00028203	PLF_216851_00001184	PGF_06703483	GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity	5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538213	PATRIC	CDS	fig|748224.3.peg.2	HMPREF9436_00002	VBIFaeCf154181_0002		321	2903	+	2583		DNA gyrase subunit A (EC 5.99.1.3)	FIG00000080	PLF_216851_00000498	PGF_03272313	GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity	5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	source					1	18463	+	18463								
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.3	HMPREF9436_00004	VBIFaeCf154181_0003		27	920	-	894		hypothetical protein	FIG01108996	PLF_216851_00003116	PGF_00239944			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.4	HMPREF9436_00005	VBIFaeCf154181_0004		1130	2350	+	1221		Proton/glutamate symporter @ Sodium/glutamate symporter	FIG00008055	PLF_216851_00002297	PGF_04805734			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.5	HMPREF9436_00006	VBIFaeCf154181_0005		2390	3058	+	669		L-serine dehydratase, beta subunit (EC 4.3.1.17)	FIG00010818	PLF_216851_00002215	PGF_00016224	GO:0003941|L-serine ammonia-lyase activity	4.3.1.17|L-serine ammonia-lyase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.6	HMPREF9436_00007	VBIFaeCf154181_0006		3072	3953	+	882		L-serine dehydratase, alpha subunit (EC 4.3.1.17)	FIG00001440	PLF_216851_00002214	PGF_00016223	GO:0003941|L-serine ammonia-lyase activity	4.3.1.17|L-serine ammonia-lyase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.7	HMPREF9436_00009	VBIFaeCf154181_0007		4185	4913	+	729		Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	FIG00000645	PLF_216851_00021205	PGF_00007920	GO:0004342|glucosamine-6-phosphate deaminase activity	3.5.99.6|Glucosamine-6-phosphate deaminase	00520|Amino sugar and nucleotide sugar metabolism
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.8	HMPREF9436_00010	VBIFaeCf154181_0008		5039	6805	+	1767		Protein tyrosine phosphatase (EC 3.1.3.48)	FIG00018699	PLF_216851_00000861	PGF_02012688	GO:0004725|protein tyrosine phosphatase activity	3.1.3.48|Protein-tyrosine-phosphatase	
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.9	HMPREF9436_00012	VBIFaeCf154181_0009		7187	8761	+	1575		Ribonuclease Y	FIG00002344	PLF_216851_00000326	PGF_03000099			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.10	HMPREF9436_00013	VBIFaeCf154181_0010		8874	9392	+	519		hypothetical protein		PLF_216851_00004716	PGF_01678048			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.11	HMPREF9436_00015	VBIFaeCf154181_0011		9823	11520	+	1698		Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)	FIG00451095	PLF_216851_00001494	PGF_02147779			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.12	HMPREF9436_00016	VBIFaeCf154181_0012		11684	12619	+	936		Oligopeptide ABC transporter, permease protein OppB (TC 3.A.1.5.1)	FIG00945384	PLF_216851_00001790	PGF_00977978			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.13	HMPREF9436_00017	VBIFaeCf154181_0013		12621	13724	+	1104		Oligopeptide ABC transporter, permease protein OppC (TC 3.A.1.5.1)	FIG00455853	PLF_216851_00001498	PGF_10569020			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.14	HMPREF9436_00018	VBIFaeCf154181_0014		13738	14835	+	1098		Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)	FIG00002049	PLF_216851_00001495	PGF_09990804			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.15	HMPREF9436_00019	VBIFaeCf154181_0015		14836	15768	+	933		Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)	FIG00018865	PLF_216851_00001497	PGF_07131324			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.16	HMPREF9436_00020	VBIFaeCf154181_0016		15857	16831	-	975		Beta-1,3-glucosyltransferase	FIG00086697	PLF_216851_00033696	PGF_01308267			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538214	PATRIC	CDS	fig|748224.3.peg.17	HMPREF9436_00021	VBIFaeCf154181_0017		17433	18299	+	867		hypothetical protein	FIG00638284	PLF_216851_00000008	PGF_08225224			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538215	PATRIC	source					1	2064	+	2064								
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538215	PATRIC	CDS	fig|748224.3.peg.18	HMPREF9436_00023	VBIFaeCf154181_0018		142	279	+	138		hypothetical protein		PLF_216851_00015680	PGF_08269674			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538215	PATRIC	CDS	fig|748224.3.peg.19	HMPREF9436_00025	VBIFaeCf154181_0019		574	1932	+	1359		hypothetical protein	FIG00617541	PLF_216851_00033898	PGF_08225224			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538216	PATRIC	source					1	2659	+	2659								
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538216	PATRIC	CDS	fig|748224.3.peg.20	HMPREF9436_00026	VBIFaeCf154181_0020		21	869	+	849		hypothetical protein	FIG00086697	PLF_216851_00027925	PGF_04005927			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538216	PATRIC	CDS	fig|748224.3.peg.21	HMPREF9436_00027	VBIFaeCf154181_0021		1165	1746	+	582		Putative manganese efflux pump MntP	FIG00773824	PLF_216851_00000847	PGF_01442793			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538216	PATRIC	CDS	fig|748224.3.peg.22	HMPREF9436_00028	VBIFaeCf154181_0022		1830	2507	-	678		Transcriptional regulator, GntR family	FIG00621925	PLF_216851_00001048	PGF_00779721	GO:0003677|DNA binding;GO:0003700|transcription factor activity;GO:0005622|intracellular;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0009058|biosynthetic process;GO:0030528|transcription regulator activity;GO:0045449|regulation of transcription		
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538217	PATRIC	source					1	4385	+	4385								
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538217	PATRIC	CDS	fig|748224.3.peg.23	HMPREF9436_00030	VBIFaeCf154181_0023		15	224	+	210		Carbon starvation protein A	FIG00001750	PLF_216851_00015301	PGF_00416506	GO:0009267|cellular response to starvation;GO:0016020|membrane		
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538217	PATRIC	CDS	fig|748224.3.peg.24	HMPREF9436_00031	VBIFaeCf154181_0024		392	1474	+	1083		hypothetical protein	FIG00646883	PLF_216851_00001305	PGF_08225224			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538217	PATRIC	CDS	fig|748224.3.peg.25	HMPREF9436_00032	VBIFaeCf154181_0025		1603	2631	+	1029		Oxidoreductase, aldo/keto reductase family	FIG00003513	PLF_216851_00002277	PGF_10300269			
748224.3	Faecalibacterium cf. prausnitzii KLE1255	NZ_GL538217	PATRIC	CDS	fig|748224.3.peg.26	HMPREF9436_00033	VBIFaeCf154181_0026		2672	4036	-	1365		hypothetical protein	FIG00638284	PLF_216851_00001210	PGF_08225224			
