genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.12	FAEPRAM212_00911	VBIFaePra13114_0012		Argininosuccinate synthase (EC 6.3.4.5)	6.3.4.5	Argininosuccinate synthase	00250	Alanine, aspartate and glutamate metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.12	FAEPRAM212_00911	VBIFaePra13114_0012		Argininosuccinate synthase (EC 6.3.4.5)	6.3.4.5	Argininosuccinate synthase	00330	Arginine and proline metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.24	FAEPRAM212_00925	VBIFaePra13114_0024		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00040	Pentose and glucuronate interconversions
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.24	FAEPRAM212_00925	VBIFaePra13114_0024		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00500	Starch and sucrose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.24	FAEPRAM212_00925	VBIFaePra13114_0024		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00531	Glycosaminoglycan degradation
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.24	FAEPRAM212_00925	VBIFaePra13114_0024		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00860	Porphyrin and chlorophyll metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.24	FAEPRAM212_00925	VBIFaePra13114_0024		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00944	Flavone and flavonol biosynthesis
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.24	FAEPRAM212_00925	VBIFaePra13114_0024		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00983	Drug metabolism - other enzymes
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.25	FAEPRAM212_00926	VBIFaePra13114_0025		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00040	Pentose and glucuronate interconversions
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.25	FAEPRAM212_00926	VBIFaePra13114_0025		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00500	Starch and sucrose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.25	FAEPRAM212_00926	VBIFaePra13114_0025		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00531	Glycosaminoglycan degradation
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.25	FAEPRAM212_00926	VBIFaePra13114_0025		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00860	Porphyrin and chlorophyll metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.25	FAEPRAM212_00926	VBIFaePra13114_0025		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00944	Flavone and flavonol biosynthesis
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.25	FAEPRAM212_00926	VBIFaePra13114_0025		beta-glucuronidase (EC 3.2.1.31)	3.2.1.31	Beta-glucuronidase	00983	Drug metabolism - other enzymes
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.28	FAEPRAM212_00929	VBIFaePra13114_0028		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00052	Galactose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.28	FAEPRAM212_00929	VBIFaePra13114_0028		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00531	Glycosaminoglycan degradation
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.28	FAEPRAM212_00929	VBIFaePra13114_0028		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00600	Sphingolipid metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.28	FAEPRAM212_00929	VBIFaePra13114_0028		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00604	Glycosphingolipid biosynthesis - ganglio series
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.33	FAEPRAM212_00936	VBIFaePra13114_0033		Polygalacturonase (EC 3.2.1.15)	3.2.1.15	Polygalacturonase	00040	Pentose and glucuronate interconversions
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.33	FAEPRAM212_00936	VBIFaePra13114_0033		Polygalacturonase (EC 3.2.1.15)	3.2.1.15	Polygalacturonase	00500	Starch and sucrose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.38	FAEPRAM212_00941	VBIFaePra13114_0038		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00052	Galactose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.38	FAEPRAM212_00941	VBIFaePra13114_0038		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00531	Glycosaminoglycan degradation
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.38	FAEPRAM212_00941	VBIFaePra13114_0038		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00600	Sphingolipid metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.38	FAEPRAM212_00941	VBIFaePra13114_0038		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00604	Glycosphingolipid biosynthesis - ganglio series
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.40	FAEPRAM212_00943	VBIFaePra13114_0040		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00052	Galactose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.40	FAEPRAM212_00943	VBIFaePra13114_0040		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00531	Glycosaminoglycan degradation
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.40	FAEPRAM212_00943	VBIFaePra13114_0040		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00600	Sphingolipid metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.40	FAEPRAM212_00943	VBIFaePra13114_0040		beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00604	Glycosphingolipid biosynthesis - ganglio series
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.45	FAEPRAM212_00948	VBIFaePra13114_0045		Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	4.1.2.19	Rhamnulose-1-phosphate aldolase	00040	Pentose and glucuronate interconversions
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.45	FAEPRAM212_00948	VBIFaePra13114_0045		Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	4.1.2.19	Rhamnulose-1-phosphate aldolase	00051	Fructose and mannose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.46	FAEPRAM212_00949	VBIFaePra13114_0046		L-rhamnose isomerase (EC 5.3.1.14)	5.3.1.14	L-rhamnose isomerase	00051	Fructose and mannose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.47	FAEPRAM212_00950	VBIFaePra13114_0047		Rhamnulokinase (EC 2.7.1.5)	2.7.1.5	Rhamnulokinase	00040	Pentose and glucuronate interconversions
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.47	FAEPRAM212_00950	VBIFaePra13114_0047		Rhamnulokinase (EC 2.7.1.5)	2.7.1.5	Rhamnulokinase	00051	Fructose and mannose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.63	FAEPRAM212_00446	VBIFaePra13114_0063		Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00010	Glycolysis / Gluconeogenesis
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.63	FAEPRAM212_00446	VBIFaePra13114_0063		Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00030	Pentose phosphate pathway
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.63	FAEPRAM212_00446	VBIFaePra13114_0063		Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00500	Starch and sucrose metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.63	FAEPRAM212_00446	VBIFaePra13114_0063		Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00520	Amino sugar and nucleotide sugar metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.64	FAEPRAM212_00447	VBIFaePra13114_0064		D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	3.4.16.4	Serine-type D-Ala-D-Ala carboxypeptidase	00550	Peptidoglycan biosynthesis
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.67	FAEPRAM212_00449	VBIFaePra13114_0067		[FeFe] hydrogenase (EC 1.12.7.2)	1.12.7.2	Ferredoxin hydrogenase	00680	Methane metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.70	FAEPRAM212_00454	VBIFaePra13114_0070		Pyridoxal kinase (EC 2.7.1.35)	2.7.1.35	Pyridoxal kinase	00750	Vitamin B6 metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.73	FAEPRAM212_00457	VBIFaePra13114_0073		Homoserine O-succinyltransferase (EC 2.3.1.46)	2.3.1.46	Homoserine O-succinyltransferase	00270	Cysteine and methionine metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.73	FAEPRAM212_00457	VBIFaePra13114_0073		Homoserine O-succinyltransferase (EC 2.3.1.46)	2.3.1.46	Homoserine O-succinyltransferase	00920	Sulfur metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.74	FAEPRAM212_00458	VBIFaePra13114_0074		O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00270	Cysteine and methionine metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.74	FAEPRAM212_00458	VBIFaePra13114_0074		O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00450	Selenoamino acid metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.74	FAEPRAM212_00458	VBIFaePra13114_0074		O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00920	Sulfur metabolism
411485.10	Faecalibacterium prausnitzii M21/2	fig|411485.10.peg.74	FAEPRAM212_00458	VBIFaePra13114_0074		O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase	00270	Cysteine and methionine metabolism
