patric_id	pathway
	
fig|1121101.3.peg.1	
fig|1121101.3.peg.2	
fig|1121101.3.peg.3	
fig|1121101.3.peg.4	
fig|1121101.3.peg.5	
fig|1121101.3.peg.6	
fig|1121101.3.peg.7	
fig|1121101.3.peg.8	00520|Amino sugar and nucleotide sugar metabolism
fig|1121101.3.peg.9	
fig|1121101.3.peg.10	00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121101.3.peg.11	
fig|1121101.3.peg.12	04660|T cell receptor signaling pathway
fig|1121101.3.peg.13	
fig|1121101.3.peg.14	
fig|1121101.3.peg.15	
fig|1121101.3.peg.16	
fig|1121101.3.peg.17	
fig|1121101.3.peg.18	
fig|1121101.3.peg.19	00051|Fructose and mannose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121101.3.peg.20	00051|Fructose and mannose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121101.3.peg.21	00071|Fatty acid metabolism
fig|1121101.3.peg.22	
fig|1121101.3.peg.23	
fig|1121101.3.peg.24	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
fig|1121101.3.peg.25	
fig|1121101.3.peg.26	
fig|1121101.3.peg.27	
fig|1121101.3.peg.28	
fig|1121101.3.rna.1	
fig|1121101.3.rna.2	
fig|1121101.3.peg.29	
fig|1121101.3.peg.30	
fig|1121101.3.peg.31	
fig|1121101.3.peg.32	
fig|1121101.3.peg.33	
fig|1121101.3.peg.34	00230|Purine metabolism;00230|Purine metabolism;00240|Pyrimidine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
fig|1121101.3.peg.35	
fig|1121101.3.peg.36	
fig|1121101.3.peg.37	
fig|1121101.3.peg.38	
fig|1121101.3.peg.39	
fig|1121101.3.peg.40	
fig|1121101.3.peg.41	00230|Purine metabolism;00670|One carbon pool by folate
fig|1121101.3.peg.42	
fig|1121101.3.peg.43	
fig|1121101.3.peg.44	
fig|1121101.3.peg.45	
fig|1121101.3.peg.46	
fig|1121101.3.peg.47	
fig|1121101.3.peg.48	
fig|1121101.3.peg.49	
fig|1121101.3.peg.50	
fig|1121101.3.peg.51	
fig|1121101.3.peg.52	
fig|1121101.3.peg.53	
fig|1121101.3.peg.54	
fig|1121101.3.peg.55	
fig|1121101.3.peg.56	
fig|1121101.3.peg.57	
fig|1121101.3.peg.58	
fig|1121101.3.peg.59	
fig|1121101.3.peg.60	
fig|1121101.3.peg.61	
fig|1121101.3.peg.62	
fig|1121101.3.peg.63	
fig|1121101.3.peg.64	
fig|1121101.3.peg.65	
fig|1121101.3.peg.66	
fig|1121101.3.peg.67	
fig|1121101.3.peg.68	
fig|1121101.3.peg.69	
fig|1121101.3.peg.70	
fig|1121101.3.peg.71	
fig|1121101.3.peg.72	
fig|1121101.3.peg.73	
fig|1121101.3.peg.74	
fig|1121101.3.peg.75	
fig|1121101.3.peg.76	00330|Arginine and proline metabolism;00630|Glyoxylate and dicarboxylate metabolism;00030|Pentose phosphate pathway;00040|Pentose and glucuronate interconversions
fig|1121101.3.peg.77	
fig|1121101.3.peg.78	00030|Pentose phosphate pathway;00040|Pentose and glucuronate interconversions
fig|1121101.3.peg.79	
fig|1121101.3.peg.80	00040|Pentose and glucuronate interconversions
fig|1121101.3.peg.81	
fig|1121101.3.peg.82	
fig|1121101.3.peg.83	
fig|1121101.3.peg.84	
fig|1121101.3.peg.85	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121101.3.peg.86	00040|Pentose and glucuronate interconversions;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121101.3.peg.87	00520|Amino sugar and nucleotide sugar metabolism
