genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362217	PATRIC	source					1	2374	+	2374								
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362217	PATRIC	CDS	fig|411479.10.peg.1	BACUNI_00002	VBIBacUni30129_0001		24	431	-	408		hypothetical protein	FIG01388698	PLF_816_00009995	PGF_00279131			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362217	PATRIC	CDS	fig|411479.10.peg.2	BACUNI_00004	VBIBacUni30129_0002		1191	1307	+	117		hypothetical protein	FIG01176828	PLF_816_00068541	PGF_07617670			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362217	PATRIC	CDS	fig|411479.10.peg.3	BACUNI_00005	VBIBacUni30129_0003		1908	2168	+	261		hypothetical protein	FIG00638284	PLF_816_00115990	PGF_00870819			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362218	PATRIC	source					1	5650	+	5650								
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362218	PATRIC	CDS	fig|411479.10.peg.4	BACUNI_00042	VBIBacUni30129_0004		1277	2101	-	825		Uncharacterized ATPase, AAA superfamily	FIG01006075	PLF_816_00011494	PGF_10471787			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362218	PATRIC	CDS	fig|411479.10.peg.5	BACUNI_00043	VBIBacUni30129_0005		2552	5368	+	2817		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00003437	PGF_02755714			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362219	PATRIC	source					1	2546	+	2546								
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362219	PATRIC	CDS	fig|411479.10.peg.6		VBIBacUni30129_0006		998	1369	+	372		hypothetical protein	FIG00003715	PLF_816_00056773	PGF_00882295			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	source					1	405163	+	405163								
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.7	BACUNI_03394	VBIBacUni30129_0007		2121	4427	+	2307		NADH-dependent reduced ferredoxin:NADP+ oxidoreductase subunit A / NADH-dependent reduced ferredoxin:NADP+ oxidoreductase subunit B	FIG00007957	PLF_816_00001865	PGF_00045782			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.8	BACUNI_03395	VBIBacUni30129_0008		4535	6181	+	1647		hypothetical protein	FIG01627095	PLF_816_00014311	PGF_00853954			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.9	BACUNI_03396	VBIBacUni30129_0009		6246	6596	-	351		Aspartate 1-decarboxylase (EC 4.1.1.11)	FIG00008304	PLF_816_00000317	PGF_00985834	GO:0004068|aspartate 1-decarboxylase activity	4.1.1.11|Aspartate 1-decarboxylase	00410|beta-Alanine metabolism;00770|Pantothenate and CoA biosynthesis
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.10	BACUNI_03397	VBIBacUni30129_0010		6632	7489	-	858		Pantoate--beta-alanine ligase (EC 6.3.2.1)	FIG00000440	PLF_816_00000388	PGF_00523822	GO:0004592|pantoate-beta-alanine ligase activity	6.3.2.1|Pantoate--beta-alanine ligase	00410|beta-Alanine metabolism;00770|Pantothenate and CoA biosynthesis
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.11	BACUNI_03398	VBIBacUni30129_0011		7802	8560	+	759		Similar to glycogen synthase (EC 2.4.1.21)	FIG00937668	PLF_816_00000394	PGF_00052646		2.4.1.21|Starch synthase	00500|Starch and sucrose metabolism
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.12	BACUNI_03399	VBIBacUni30129_0012		8584	10167	+	1584		hypothetical protein	FIG00898507	PLF_816_00049968	PGF_08225224			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.13	BACUNI_03400	VBIBacUni30129_0013		10248	11501	-	1254		Alpha-amylase (EC 3.2.1.1)	FIG00004763	PLF_816_00000269	PGF_00046844		3.2.1.1|Alpha-amylase	00500|Starch and sucrose metabolism
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.14	BACUNI_03401	VBIBacUni30129_0014		11681	12937	-	1257		Glycosyltransferase	FIG01193496	PLF_816_00003813	PGF_10349802			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.15	BACUNI_03402	VBIBacUni30129_0015		12964	14724	-	1761		Putative glycogen debranching enzyme, archaeal type, TIGR01561	FIG00146582	PLF_816_00005872	PGF_01107591			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.16		VBIBacUni30129_0016		14725	14895	+	171		hypothetical protein	FIG01730120	PLF_816_00014687	PGF_00854138			
411479.10	Bacteroides uniformis ATCC 8492	NZ_DS362220	PATRIC	CDS	fig|411479.10.peg.17		VBIBacUni30129_0017		14941	15057	+	117		hypothetical protein		PLF_816_00068537	PGF_00893870			
