genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	source					1	1269868	+	1269868								
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.1	BSAG_00001	VBIBacSp27461_0001		213	656	+	444		hypothetical protein	FIG00638284	PLF_816_00009618	PGF_08225224			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.2	BSAG_00002	VBIBacSp27461_0002		661	1527	+	867		DNA-methyltransferase	FIG01623505	PLF_816_00009830	PGF_06970560			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.3	BSAG_00003	VBIBacSp27461_0003		1524	2414	+	891		hypothetical protein	FIG01484571	PLF_816_00010503	PGF_00243733			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.4		VBIBacSp27461_0004		2496	3089	+	594		hypothetical protein	FIG01484571	PLF_816_00014691	PGF_00294146			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.5	BSAG_00004	VBIBacSp27461_0005		3256	4557	-	1302		CTnDOT two-component system response regulator and RteC activator, RteB	FIG00004172	PLF_816_00030257	PGF_00862081			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.6	BSAG_00005	VBIBacSp27461_0006		4571	6880	-	2310		CTnDOT two-component system sensor histidine kinase RteA	FIG00939872	PLF_816_00134370	PGF_05161093			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.7	BSAG_00006	VBIBacSp27461_0007		6896	8257	-	1362		Efflux transport system, outer membrane factor (OMF) lipoprotein	FIG01347226	PLF_816_00004474	PGF_06982509			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.8	BSAG_00007	VBIBacSp27461_0008		8258	11371	-	3114		RND efflux system, inner membrane transporter	FIG00034851	PLF_816_00042187	PGF_05237064			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.9	BSAG_00008	VBIBacSp27461_0009		11368	12360	-	993		hypothetical protein	FIG01352351	PLF_816_00051864	PGF_00202350			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.10	BSAG_00009	VBIBacSp27461_0010		12502	13056	-	555		hypothetical protein	FIG01955782	PLF_816_00013048	PGF_10599708			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.11	BSAG_00010	VBIBacSp27461_0011		13215	14432	+	1218		Two-component system sensor histidine kinase	FIG00898357	PLF_816_00008870	PGF_12861835			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.12	BSAG_00011	VBIBacSp27461_0012		14413	15168	+	756		Two-component transcriptional response regulator, LuxR family	FIG00003808	PLF_816_00007684	PGF_09666309			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.13	BSAG_00012	VBIBacSp27461_0013		15389	15823	-	435		hypothetical protein clusted with conjugative transposons, BF0131	FIG00061602	PLF_816_00000067	PGF_01692776			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.14	BSAG_00013	VBIBacSp27461_0014		16103	16570	-	468		Similar to conjugative transposon protein TraB	FIG00085334	PLF_816_00008028	PGF_02863196			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.15	BSAG_00014	VBIBacSp27461_0015		16960	17121	+	162		hypothetical protein	FIG00638284	PLF_816_00013021	PGF_00853508			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.16	BSAG_00015	VBIBacSp27461_0016		17133	17444	+	312		hypothetical protein	FIG00638284	PLF_816_00042489	PGF_08225224			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.17	BSAG_00016	VBIBacSp27461_0017		17491	17796	+	306		hypothetical protein	FIG00896887	PLF_816_00001701	PGF_08225224			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.18	BSAG_00017	VBIBacSp27461_0018		17937	18083	-	147		hypothetical protein	FIG00638284	PLF_816_00121127	PGF_00685706			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.19	BSAG_00018	VBIBacSp27461_0019		18087	18479	-	393		hypothetical protein	FIG00638284	PLF_816_00013484	PGF_08225224			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.20	BSAG_00019	VBIBacSp27461_0020		18531	19751	-	1221		Integrase	FIG01116662	PLF_816_00005205	PGF_07214360			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.21	BSAG_00020	VBIBacSp27461_0021		19765	20994	-	1230		Integrase	FIG01116662	PLF_816_00005418	PGF_07214360			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.22	BSAG_00021	VBIBacSp27461_0022		21286	21498	+	213		hypothetical protein	FIG01316038	PLF_816_00023416	PGF_07464065			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.23	BSAG_00022	VBIBacSp27461_0023		21495	21752	+	258		hypothetical protein	FIG00638284	PLF_816_00012651	PGF_00853391			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.24	BSAG_00023	VBIBacSp27461_0024		21791	22105	+	315		hypothetical protein	FIG00638284	PLF_816_00012271	PGF_00853215			
556258.5	Bacteroides sp. D1	NZ_EQ973246	PATRIC	CDS	fig|556258.5.peg.25	BSAG_00024	VBIBacSp27461_0025		22102	23145	+	1044		hypothetical protein	FIG00638284	PLF_816_00029400	PGF_00260509			
