genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	source					1	866821	+	866821								
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2684		VBIPreCop113168_2684		446	574	-	129		hypothetical protein		PLF_838_00089290	PGF_02859632			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2685		VBIPreCop113168_2685		664	1578	+	915		hypothetical protein		PLF_838_00083889	PGF_02857422			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2686		VBIPreCop113168_2686		1640	2554	+	915		hypothetical protein	FIG00937768	PLF_838_00027709	PGF_02857274			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2687		VBIPreCop113168_2687		2612	3571	+	960		hypothetical protein	FIG00638284	PLF_838_00172373	PGF_02857275			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2688		VBIPreCop113168_2688		3621	5081	+	1461		hypothetical protein	FIG00638284	PLF_838_00000607	PGF_08225224			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2689		VBIPreCop113168_2689		5245	6150	-	906		hypothetical protein	FIG01306568	PLF_838_00008169	PGF_08225224			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2690		VBIPreCop113168_2690		6597	6800	+	204		hypothetical protein		PLF_838_00090804	PGF_02858482			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2691		VBIPreCop113168_2691		7099	7533	-	435		hypothetical protein	FIG00001385	PLF_838_00083623	PGF_02857791			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2692		VBIPreCop113168_2692		7668	8168	-	501		hypothetical protein		PLF_838_00083211	PGF_08225224			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2693		VBIPreCop113168_2693		8410	8565	+	156		hypothetical protein		PLF_838_00007261	PGF_02882055			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2694		VBIPreCop113168_2694		9956	10768	+	813		hypothetical protein	FIG01311722	PLF_838_00007380	PGF_02882135			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2695		VBIPreCop113168_2695		10801	11007	+	207		hypothetical protein		PLF_838_00054894	PGF_04031689			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2696		VBIPreCop113168_2696		11188	11568	-	381		hypothetical protein	FIG00938893	PLF_838_00055756	PGF_04032706			
537011.5	Prevotella copri DSM 18205	NZ_GG703852	PATRIC	CDS	fig|537011.5.peg.2697		VBIPreCop113168_2697		11625	12038	-	414		6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)	FIG00000231	PLF_838_00000313	PGF_00426932		2.5.1.78|6,7-dimethyl-8-ribityllumazine synthase	00740|Riboflavin metabolism
