genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	source					1	5163189	+	5163189								
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.1	BVU_0001	VBIBacVul85104_0001	A6KWC5	244	1416	+	1173	dnaA	Chromosomal replication initiator protein DnaA	FIG00000441	PLF_816_00000324	PGF_00876106			
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.2	BVU_0002	VBIBacVul85104_0002	A6KWC6	1501	2241	-	741		Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)	FIG00904859	PLF_816_00006038	PGF_00599432		1.-.-.-|Oxidoreductases.	00231|Puromycin biosynthesis;00592|alpha-Linolenic acid metabolism;00633|Trinitrotoluene degradation;00780|Biotin metabolism;00860|Porphyrin and chlorophyll metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01057|Biosynthesis of type II polyketide products
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.3	BVU_0003	VBIBacVul85104_0003	A6KWC7	2585	5131	+	2547		Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)	FIG00010285	PLF_816_00000255	PGF_08854233	GO:0004748|ribonucleoside-diphosphate reductase activity	1.17.4.1|Ribonucleoside-diphosphate reductase	00230|Purine metabolism;00240|Pyrimidine metabolism;00480|Glutathione metabolism
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.4	BVU_0004	VBIBacVul85104_0004	A6KWC8	5224	8229	-	3006		Outer membrane assembly protein	FIG01536265	PLF_816_00007609	PGF_06960416			
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.5	BVU_0005	VBIBacVul85104_0005	A6KWC9	8373	8726	+	354		Dihydroneopterin aldolase (EC 4.1.2.25)	FIG00000373	PLF_816_00008280	PGF_01979294	GO:0004150|dihydroneopterin aldolase activity	4.1.2.25|Dihydroneopterin aldolase	00790|Folate biosynthesis
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.6	BVU_0006	VBIBacVul85104_0006	A6KWD0	8873	9754	-	882		Radical SAM domain protein	FIG00741867	PLF_816_00009081	PGF_00046948			
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.7	BVU_0007	VBIBacVul85104_0007	A6KWD1	9842	10858	-	1017		Glycosyltransferase	FIG00007960	PLF_816_00000138	PGF_04305571			
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.8	BVU_0008	VBIBacVul85104_0008	A6KWD2	10903	12219	-	1317		tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5)	FIG00002029	PLF_816_00000403	PGF_00413298		2.8.4.5|tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase	
435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	PATRIC	CDS	fig|435590.9.peg.9	BVU_0009	VBIBacVul85104_0009	A6KWD3	12325	13998	+	1674		Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	FIG00018699	PLF_816_00000706	PGF_00734739	GO:0004467|long-chain-fatty-acid-CoA ligase activity	6.2.1.3|Long-chain-fatty-acid--CoA ligase	00071|Fatty acid metabolism
