genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00040	Pentose and glucuronate interconversions
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00061	Fatty acid biosynthesis
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00253	Tetracycline biosynthesis
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00300	Lysine biosynthesis
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00350	Tyrosine metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00362	Benzoate degradation via hydroxylation
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00363	Bisphenol A degradation
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00623	2,4-Dichlorobenzoate degradation
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00626	Naphthalene and anthracene degradation
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00650	Butanoate metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00860	Porphyrin and chlorophyll metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	00903	Limonene and pinene degradation
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	01056	Biosynthesis of type II polyketide backbone
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.6		VBIBacUni30129_0006		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	01057	Biosynthesis of type II polyketide products
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.9	BACUNI_03396	VBIBacUni30129_0009		Aspartate 1-decarboxylase (EC 4.1.1.11)	4.1.1.11	Aspartate 1-decarboxylase	00410	beta-Alanine metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.9	BACUNI_03396	VBIBacUni30129_0009		Aspartate 1-decarboxylase (EC 4.1.1.11)	4.1.1.11	Aspartate 1-decarboxylase	00770	Pantothenate and CoA biosynthesis
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.10	BACUNI_03397	VBIBacUni30129_0010		Pantoate--beta-alanine ligase (EC 6.3.2.1)	6.3.2.1	Pantoate--beta-alanine ligase	00410	beta-Alanine metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.10	BACUNI_03397	VBIBacUni30129_0010		Pantoate--beta-alanine ligase (EC 6.3.2.1)	6.3.2.1	Pantoate--beta-alanine ligase	00770	Pantothenate and CoA biosynthesis
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.11	BACUNI_03398	VBIBacUni30129_0011		Similar to glycogen synthase (EC 2.4.1.21)	2.4.1.21	Starch synthase	00500	Starch and sucrose metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.13	BACUNI_03400	VBIBacUni30129_0013		Alpha-amylase (EC 3.2.1.1)	3.2.1.1	Alpha-amylase	00500	Starch and sucrose metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.21	BACUNI_03407	VBIBacUni30129_0021		GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	6.3.5.2	GMP synthase (glutamine-hydrolyzing)	00230	Purine metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.21	BACUNI_03407	VBIBacUni30129_0021		GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	6.3.5.2	GMP synthase (glutamine-hydrolyzing)	00983	Drug metabolism - other enzymes
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.22	BACUNI_03408	VBIBacUni30129_0022		GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	6.3.5.2	GMP synthase (glutamine-hydrolyzing)	00230	Purine metabolism
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.22	BACUNI_03408	VBIBacUni30129_0022		GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	6.3.5.2	GMP synthase (glutamine-hydrolyzing)	00983	Drug metabolism - other enzymes
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.26	BACUNI_03412	VBIBacUni30129_0026		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	00010	Glycolysis / Gluconeogenesis
411479.10	Bacteroides uniformis ATCC 8492	fig|411479.10.peg.28	BACUNI_03415	VBIBacUni30129_0028		dCMP deaminase (EC 3.5.4.12)	3.5.4.12	dCMP deaminase	00240	Pyrimidine metabolism
