patric_id	pathway
	
fig|1235814.4.peg.1	00052|Galactose metabolism;00561|Glycerolipid metabolism;00600|Sphingolipid metabolism;00603|Glycosphingolipid biosynthesis - globo series
fig|1235814.4.peg.2	
fig|1235814.4.peg.3	00730|Thiamine metabolism
fig|1235814.4.peg.4	
fig|1235814.4.peg.5	
fig|1235814.4.peg.6	
fig|1235814.4.pg.1	
fig|1235814.4.peg.7	
fig|1235814.4.peg.8	
fig|1235814.4.peg.9	
fig|1235814.4.pg.2	
fig|1235814.4.peg.10	
fig|1235814.4.peg.11	
fig|1235814.4.peg.12	
fig|1235814.4.peg.13	
fig|1235814.4.peg.14	
fig|1235814.4.peg.15	
fig|1235814.4.peg.16	
fig|1235814.4.peg.17	
fig|1235814.4.peg.18	
fig|1235814.4.peg.19	00330|Arginine and proline metabolism
fig|1235814.4.peg.20	
fig|1235814.4.peg.21	
fig|1235814.4.pg.3	
fig|1235814.4.peg.22	
fig|1235814.4.peg.23	
fig|1235814.4.peg.24	
fig|1235814.4.peg.25	
fig|1235814.4.peg.26	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|1235814.4.peg.27	
fig|1235814.4.peg.28	
fig|1235814.4.pg.4	
fig|1235814.4.peg.29	
fig|1235814.4.peg.30	
fig|1235814.4.peg.31	
fig|1235814.4.peg.32	
fig|1235814.4.pg.5	
fig|1235814.4.peg.33	
fig|1235814.4.peg.34	
fig|1235814.4.peg.35	
fig|1235814.4.peg.36	
fig|1235814.4.peg.37	
fig|1235814.4.peg.38	
fig|1235814.4.peg.39	
fig|1235814.4.pg.6	
fig|1235814.4.peg.40	
fig|1235814.4.peg.41	
fig|1235814.4.peg.42	
fig|1235814.4.peg.43	
fig|1235814.4.peg.44	
fig|1235814.4.peg.45	
fig|1235814.4.peg.46	
fig|1235814.4.peg.47	
fig|1235814.4.peg.48	
fig|1235814.4.pg.7	
fig|1235814.4.peg.49	
fig|1235814.4.peg.50	
fig|1235814.4.peg.51	
fig|1235814.4.peg.52	
fig|1235814.4.peg.53	
fig|1235814.4.peg.54	
fig|1235814.4.peg.55	
fig|1235814.4.peg.56	
fig|1235814.4.peg.57	
fig|1235814.4.peg.58	
fig|1235814.4.peg.59	
fig|1235814.4.peg.60	
fig|1235814.4.pg.8	
fig|1235814.4.peg.61	
fig|1235814.4.peg.62	
fig|1235814.4.peg.63	00750|Vitamin B6 metabolism
fig|1235814.4.peg.64	00230|Purine metabolism;00670|One carbon pool by folate
fig|1235814.4.peg.65	
fig|1235814.4.peg.66	00061|Fatty acid biosynthesis;00780|Biotin metabolism
fig|1235814.4.peg.67	
fig|1235814.4.peg.68	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00680|Methane metabolism
fig|1235814.4.peg.69	
fig|1235814.4.pg.9	
fig|1235814.4.peg.70	
fig|1235814.4.peg.71	
fig|1235814.4.peg.72	
fig|1235814.4.peg.73	
fig|1235814.4.pg.10	
fig|1235814.4.peg.74	
fig|1235814.4.peg.75	00970|Aminoacyl-tRNA biosynthesis
fig|1235814.4.pg.11	
fig|1235814.4.peg.76	00970|Aminoacyl-tRNA biosynthesis
fig|1235814.4.peg.77	
fig|1235814.4.peg.78	
fig|1235814.4.pg.12	
fig|1235814.4.peg.79	
fig|1235814.4.peg.80	
fig|1235814.4.pg.13	
fig|1235814.4.peg.81	
fig|1235814.4.peg.82	
fig|1235814.4.peg.83	
fig|1235814.4.peg.84	
fig|1235814.4.pg.14	
fig|1235814.4.peg.85	
fig|1235814.4.peg.86	
fig|1235814.4.peg.87	
fig|1235814.4.pg.16	
fig|1235814.4.peg.88	
fig|1235814.4.peg.89	
fig|1235814.4.pg.17	
fig|1235814.4.peg.90	
fig|1235814.4.peg.91	
fig|1235814.4.peg.92	
fig|1235814.4.peg.93	
fig|1235814.4.peg.94	
fig|1235814.4.peg.95	
fig|1235814.4.peg.96	
fig|1235814.4.peg.97	
fig|1235814.4.peg.98	
fig|1235814.4.peg.99	
fig|1235814.4.peg.100	
fig|1235814.4.peg.101	
fig|1235814.4.peg.102	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
fig|1235814.4.pg.18	
fig|1235814.4.peg.103	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
fig|1235814.4.peg.104	
fig|1235814.4.peg.105	
fig|1235814.4.peg.106	
