genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	source					1	1329168	+	1329168								
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.1	BACCAC_00001	VBIBacCac10171_0001		49	1047	+	999		hypothetical protein	FIG01306568	PLF_816_00043464	PGF_08225224			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.2	BACCAC_00003	VBIBacCac10171_0002		1603	1728	+	126		hypothetical protein		PLF_816_00136410	PGF_03952152			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.3	BACCAC_00004	VBIBacCac10171_0003		1980	3155	+	1176		hypothetical protein	FIG00656667	PLF_816_00005892	PGF_08225224			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.4	BACCAC_00006	VBIBacCac10171_0004		3921	5981	+	2061		Acetyl-CoA synthetase (ADP-forming) alpha and beta chains, putative	FIG00442189	PLF_816_00073623	PGF_04996109			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.5	BACCAC_00007	VBIBacCac10171_0005		6237	10097	+	3861		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	FIG01114793	PLF_816_00001238	PGF_10106483			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.6	BACCAC_00009	VBIBacCac10171_0006		10571	13720	+	3150		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00011160	PGF_02755714			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.7	BACCAC_00010	VBIBacCac10171_0007		13733	15655	+	1923		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00638284	PLF_816_00016231	PGF_04922998			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.8	BACCAC_00011	VBIBacCac10171_0008		15675	16889	+	1215		hypothetical protein	FIG00638284	PLF_816_00019714	PGF_08225224			
411901.7	Bacteroides caccae ATCC 43185	NZ_AAVM02000001	PATRIC	CDS	fig|411901.7.peg.9	BACCAC_00012	VBIBacCac10171_0009		16911	17585	+	675		hypothetical protein	FIG00638284	PLF_816_00034678	PGF_08103792			
