patric_id	pathway
	
fig|537011.5.peg.2684	
fig|537011.5.peg.2685	
fig|537011.5.peg.2686	
fig|537011.5.peg.2687	
fig|537011.5.peg.2688	
fig|537011.5.peg.2689	
fig|537011.5.peg.2690	
fig|537011.5.peg.2691	
fig|537011.5.peg.2692	
fig|537011.5.peg.2693	
fig|537011.5.peg.2694	
fig|537011.5.peg.2695	
fig|537011.5.peg.2696	
fig|537011.5.peg.2697	00740|Riboflavin metabolism
fig|537011.5.peg.2698	
fig|537011.5.peg.2699	
fig|537011.5.peg.2700	
fig|537011.5.peg.2701	00670|One carbon pool by folate
fig|537011.5.peg.2702	
fig|537011.5.peg.2703	00240|Pyrimidine metabolism
fig|537011.5.peg.2704	
fig|537011.5.peg.2705	
fig|537011.5.peg.2706	
fig|537011.5.peg.2707	
fig|537011.5.peg.2708	
fig|537011.5.peg.2709	
fig|537011.5.peg.2710	
fig|537011.5.rna.63	
fig|537011.5.peg.2711	
fig|537011.5.peg.2712	
fig|537011.5.peg.2713	00730|Thiamine metabolism
fig|537011.5.rna.64	
fig|537011.5.peg.2714	
fig|537011.5.peg.2715	
fig|537011.5.peg.2716	00040|Pentose and glucuronate interconversions;00500|Starch and sucrose metabolism
fig|537011.5.rna.65	
fig|537011.5.peg.2717	00730|Thiamine metabolism
fig|537011.5.peg.2718	00230|Purine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
fig|537011.5.peg.2719	00540|Lipopolysaccharide biosynthesis
fig|537011.5.peg.2720	
fig|537011.5.peg.2721	
fig|537011.5.peg.2722	
fig|537011.5.peg.2723	
fig|537011.5.peg.2724	
fig|537011.5.peg.2725	
fig|537011.5.peg.2726	
fig|537011.5.peg.2727	
fig|537011.5.peg.2728	
fig|537011.5.peg.2729	
fig|537011.5.peg.2730	
fig|537011.5.peg.2731	
fig|537011.5.peg.2732	00230|Purine metabolism;00983|Drug metabolism - other enzymes
fig|537011.5.peg.2733	
fig|537011.5.peg.2734	00010|Glycolysis / Gluconeogenesis
fig|537011.5.peg.2735	00908|Zeatin biosynthesis
fig|537011.5.peg.2736	
fig|537011.5.peg.2737	
fig|537011.5.peg.2738	
fig|537011.5.peg.2739	
fig|537011.5.peg.2740	00500|Starch and sucrose metabolism
fig|537011.5.peg.2741	00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|537011.5.peg.2742	
fig|537011.5.peg.2743	
fig|537011.5.peg.2744	
fig|537011.5.peg.2745	
fig|537011.5.peg.2746	
fig|537011.5.peg.2747	
fig|537011.5.peg.2748	
fig|537011.5.peg.2749	
fig|537011.5.peg.2750	
fig|537011.5.peg.2751	
fig|537011.5.peg.2752	
fig|537011.5.peg.2753	00040|Pentose and glucuronate interconversions
fig|537011.5.peg.2754	00040|Pentose and glucuronate interconversions;00500|Starch and sucrose metabolism
fig|537011.5.peg.2755	
fig|537011.5.peg.2756	00030|Pentose phosphate pathway;00040|Pentose and glucuronate interconversions;00710|Carbon fixation in photosynthetic organisms
fig|537011.5.peg.2757	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
