genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	source					1	166835	+	166835								
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.1				118	2307	+	2190		alpha-galactosidase (EC 3.2.1.22)	FIG00002020	PLF_816_00000978	PGF_03854585	GO:0004557|alpha-galactosidase activity;GO:0004557|raffinose alpha-galactosidase activity	3.2.1.22|Alpha-galactosidase	00052|Galactose metabolism;00561|Glycerolipid metabolism;00600|Sphingolipid metabolism;00603|Glycosphingolipid biosynthesis - globo series
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.2				2381	2704	-	324		UPF0145 protein YbjQ	FIG01227221	PLF_816_00000729	PGF_00064218			
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.3				2974	4185	-	1212		Cysteine desulfurase (EC 2.8.1.7) => SufS	FIG00229199	PLF_816_00000054	PGF_07583562	GO:0031071|cysteine desulfurase activity	2.8.1.7|Cysteine desulfurase	00730|Thiamine metabolism
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.4				4216	5559	-	1344		Iron-sulfur cluster assembly protein SufD	FIG00072797	PLF_816_00000072	PGF_00015517			
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.5				5588	6340	-	753		Iron-sulfur cluster assembly ATPase protein SufC	FIG00018727	PLF_816_00000052	PGF_00015510	GO:0005524|ATP binding;GO:0016887|ATPase activity		
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.6				6455	7231	-	777		Iron-sulfur cluster assembly protein SufB	FIG00000451	PLF_816_00000056	PGF_00015514			
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	pseudogene	fig|1235814.4.pg.1				6455	7908	-	1454			FIG000451					
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.7				7228	7908	-	681		Iron-sulfur cluster assembly protein SufB	FIG00000451	PLF_816_00000056	PGF_00015514			
1235814.4	Bacteroides acidifaciens JCM 10556	BAIW01000001	PATRIC	CDS	fig|1235814.4.peg.8				7886	8416	-	531		Colicin V production protein	FIG00001121	PLF_816_00072382	PGF_08252282			
