genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	source					1	7285	+	7285								
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	CDS	fig|742823.3.peg.1	HMPREF9465_00001	VBISutWad153649_0001	K1K0L3	393	506	+	114		hypothetical protein		PLF_40544_00002177	PGF_03695310			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	CDS	fig|742823.3.peg.2	HMPREF9465_00002	VBISutWad153649_0002	K1KKY5	737	1267	-	531		hypothetical protein		PLF_40544_00004622	PGF_03044023			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	CDS	fig|742823.3.peg.3	HMPREF9465_00003	VBISutWad153649_0003	K1JL72	1533	2162	+	630		Two-component transcriptional response regulator, LuxR family	FIG00638284	PLF_40544_00008659	PGF_09666309			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	CDS	fig|742823.3.peg.4	HMPREF9465_00004	VBISutWad153649_0004	K1JQ86	2366	4066	+	1701		Formate--tetrahydrofolate ligase (EC 6.3.4.3)	FIG00000877	PLF_40544_00000134	PGF_00006245	GO:0004329|formate-tetrahydrofolate ligase activity	6.3.4.3|Formate--tetrahydrofolate ligase	00670|One carbon pool by folate;00720|Reductive carboxylate cycle (CO2 fixation)
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	rRNA	fig|742823.3.rna.1		VBISutWad153649_r001		4256	4373	-	118		5S RNA						
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	CDS	fig|742823.3.peg.5	HMPREF9465_00005	VBISutWad153649_0005	K1JXI1	4530	6269	+	1740		Urocanate reductase (EC 1.3.99.33)	FIG00048014	PLF_40544_00008413	PGF_10474171		1.3.99.33|Urocanate reductase	
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	CDS	fig|742823.3.peg.6	HMPREF9465_00006	VBISutWad153649_0006	K1K0M0	6372	6992	+	621		hypothetical protein		PLF_40544_00003733	PGF_03696483			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000001	PATRIC	rRNA	fig|742823.3.rna.2		VBISutWad153649_r002		7146	7263	-	118		5S RNA						
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	source					1	72531	+	72531								
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	rRNA	fig|742823.3.rna.3		VBISutWad153649_r003		80	1533	-	1454		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA						
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.7	HMPREF9465_00007	VBISutWad153649_0007	K1KKV4	2062	3447	+	1386		Aspartate racemase	FIG01955862	PLF_40544_00000294	PGF_00067022			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.8	HMPREF9465_00008	VBISutWad153649_0008	K1JL26	3578	4210	+	633		hypothetical protein		PLF_40544_00003728	PGF_03696478			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.9	HMPREF9465_00009	VBISutWad153649_0009	K1JQ39	4213	5025	-	813		hypothetical protein		PLF_40544_00003618	PGF_03696372			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.10	HMPREF9465_00010	VBISutWad153649_0010	K1JXD5	5047	5403	+	357		hypothetical protein		PLF_40544_00003993	PGF_08225224			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.11	HMPREF9465_00011	VBISutWad153649_0011	K1K0G8	5476	5814	+	339		hypothetical protein		PLF_40544_00004015	PGF_03696764			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.12	HMPREF9465_00012	VBISutWad153649_0012	K1KKV6	6706	7464	+	759		hypothetical protein		PLF_40544_00002857	PGF_03695806			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.13	HMPREF9465_00013	VBISutWad153649_0013	K1JL30	7660	8190	+	531		Nitrite-sensitive transcriptional repressor NsrR	FIG00000872	PLF_40544_00000416	PGF_03147273			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.14	HMPREF9465_00014	VBISutWad153649_0014	K1JR54	8758	9639	+	882		Mobile element protein	FIG01306568	PLF_40544_00000010	PGF_01000105			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.15	HMPREF9465_00015	VBISutWad153649_0015	K1JXD8	9928	10278	-	351		hypothetical protein	FIG00638284	PLF_40544_00002858	PGF_03695807			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.16	HMPREF9465_00016	VBISutWad153649_0016	K1K0H0	10422	11267	+	846		hypothetical protein		PLF_40544_00003607	PGF_03696362			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.17	HMPREF9465_00017	VBISutWad153649_0017	K1KKV8	11275	12228	-	954		hypothetical protein		PLF_40544_00002178	PGF_03695311			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.18		VBISutWad153649_0018		12351	12470	-	120		hypothetical protein		PLF_40544_00004539	PGF_03697284			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.19	HMPREF9465_00018	VBISutWad153649_0019	K1JL32	12474	13880	+	1407		Dihydroorotase (EC 3.5.2.3)	FIG00000032	PLF_40544_00000114	PGF_00423378	GO:0004151|dihydroorotase activity	3.5.2.3|Dihydroorotase	00240|Pyrimidine metabolism
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.20	HMPREF9465_00019	VBISutWad153649_0020	K1JQ45	14083	14574	+	492		hypothetical protein		PLF_40544_00002859	PGF_03695808			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.21	HMPREF9465_00020	VBISutWad153649_0021	K1JXE1	14608	15336	+	729		hypothetical protein		PLF_40544_00003661	PGF_03696415			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.22	HMPREF9465_00021	VBISutWad153649_0022	K1K0H4	15412	16221	+	810		hypothetical protein		PLF_40544_00003619	PGF_03696373			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.23	HMPREF9465_00022	VBISutWad153649_0023	K1JHH0	16451	18166	-	1716		hypothetical protein	FIG00638284	PLF_40544_00000002	PGF_03695216			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.24	HMPREF9465_00023	VBISutWad153649_0024	K1JL34	18253	18594	-	342		hypothetical protein		PLF_40544_00008545	PGF_03697356			
742823.3	Sutterella wadsworthensis 2_1_59BFAA	ADMG01000002	PATRIC	CDS	fig|742823.3.peg.25	HMPREF9465_00024	VBISutWad153649_0025	K1JQ48	18758	20986	-	2229		hypothetical protein	FIG00012254	PLF_40544_00003467	PGF_10361437			
