genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	source					1	8245	+	8245								
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.1	ROSEINA2194_00001	VBIRosInu13871_0001		502	783	+	282		hypothetical protein		PLF_841_00029010	PGF_08044513			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.2	ROSEINA2194_00002	VBIRosInu13871_0002		780	2405	+	1626		CRISPR-associated helicase Cas3	FIG00002034	PLF_841_00014529	PGF_06097826			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.3	ROSEINA2194_00003	VBIRosInu13871_0003		2426	2569	+	144		hypothetical protein		PLF_841_00029022	PGF_08196805			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.4	ROSEINA2194_00004	VBIRosInu13871_0004		2587	3330	+	744		CRISPR-associated protein Cas5	FIG00018527	PLF_841_00004113	PGF_00416014			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.5	ROSEINA2194_00005	VBIRosInu13871_0005		3323	5242	+	1920		CRISPR-associated protein, Csd1 family	FIG00005912	PLF_841_00004114	PGF_02226212			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.6	ROSEINA2194_00006	VBIRosInu13871_0006		5242	6087	+	846		CRISPR-associated protein, Csd2/Csh2 family	FIG00002621	PLF_841_00004115	PGF_04869432			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.7	ROSEINA2194_00007	VBIRosInu13871_0007		6074	6751	+	678		CRISPR-associated RecB family exonuclease Cas4	FIG00003159	PLF_841_00028512	PGF_00415934			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.8	ROSEINA2194_00008	VBIRosInu13871_0008		6748	7779	+	1032		CRISPR-associated protein Cas1	FIG00023946	PLF_841_00003506	PGF_00415964			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000001	PATRIC	CDS	fig|622312.4.peg.9	ROSEINA2194_00009	VBIRosInu13871_0009		7751	8080	+	330		CRISPR-associated protein Cas2	FIG00004334	PLF_841_00003363	PGF_10548544			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000002	PATRIC	source					1	742	+	742								
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	source					1	108570	+	108570								
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.10	ROSEINA2194_00012	VBIRosInu13871_0010		47	742	-	696		Phage transcriptional repressor	FIG01352218	PLF_841_00004116	PGF_00032859			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.11	ROSEINA2194_00013	VBIRosInu13871_0011		954	2243	+	1290		DNA polymerase IV (EC 2.7.7.7)	FIG00023943	PLF_841_00001630	PGF_03787622	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.12	ROSEINA2194_00015	VBIRosInu13871_0012		2264	2506	+	243		hypothetical protein	FIG00638284	PLF_841_00004117	PGF_08225224			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.13	ROSEINA2194_00017	VBIRosInu13871_0013		2859	3203	+	345		hypothetical protein		PLF_841_00004118	PGF_08225224			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.14	ROSEINA2194_00018	VBIRosInu13871_0014		3233	3433	+	201		hypothetical protein		PLF_841_00007045	PGF_03209713			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.15	ROSEINA2194_00020	VBIRosInu13871_0015		3719	4141	+	423		Phosphohydrolase (MutT/nudix family protein)	FIG00638284	PLF_841_00004119	PGF_00033668			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.16	ROSEINA2194_00021	VBIRosInu13871_0016		4165	5013	+	849		hypothetical protein	FIG00638284	PLF_841_00004120	PGF_08225224			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.17	ROSEINA2194_00022	VBIRosInu13871_0017		5281	5544	+	264		Prevent-host-death protein	FIG01368126	PLF_841_00004121	PGF_00036659			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	tRNA	fig|622312.4.rna.1	ROSEINA2194_00024	VBIRosInu13871_r001		6045	6130	-	86		tRNA-Leu-CAA						
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.18	ROSEINA2194_00025	VBIRosInu13871_0018		6432	6674	+	243		hypothetical protein	FIG01072830	PLF_841_00003798	PGF_03207986			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.19	ROSEINA2194_00026	VBIRosInu13871_0019		6692	6982	+	291		hypothetical protein		PLF_841_00001496	PGF_03207328			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.20	ROSEINA2194_00027	VBIRosInu13871_0020		7032	8048	-	1017		hypothetical protein		PLF_841_00007732	PGF_03207303			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.21	ROSEINA2194_00028	VBIRosInu13871_0021		8232	8960	+	729		hypothetical protein	FIG01956050	PLF_841_00008202	PGF_03051682			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.22		VBIRosInu13871_0022		9022	9141	+	120		hypothetical protein		PLF_841_00007523	PGF_03210177			
622312.4	Roseburia inulinivorans DSM 16841	NZ_ACFY01000003	PATRIC	CDS	fig|622312.4.peg.23	ROSEINA2194_00029	VBIRosInu13871_0023		9138	10934	+	1797		Cyclic beta-1,2-glucan modification transmembrane protein	FIG01308794	PLF_841_00001707	PGF_00419894			
