genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.2	HMPREF9442_00003	VBIParXyl161988_0002			2.5.1.3	Thiamine-phosphate diphosphorylase	00730	Thiamine metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.5	HMPREF9442_00006	VBIParXyl161988_0005			2.7.6.1	Ribose-phosphate diphosphokinase	00030	Pentose phosphate pathway
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.5	HMPREF9442_00006	VBIParXyl161988_0005			2.7.6.1	Ribose-phosphate diphosphokinase	00230	Purine metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.7	HMPREF9442_00008	VBIParXyl161988_0007			2.4.1.1	Glycogen phosphorylase	00500	Starch and sucrose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.8	HMPREF9442_00009	VBIParXyl161988_0008			2.4.1.11	Glycogen(starch) synthase	00500	Starch and sucrose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.12	HMPREF9442_00014	VBIParXyl161988_0012			3.6.1.11	Exopolyphosphatase	00230	Purine metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.13	HMPREF9442_00015	VBIParXyl161988_0013			2.7.4.1	Polyphosphate kinase	00190	Oxidative phosphorylation
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.21	HMPREF9442_00024	VBIParXyl161988_0021			4.2.1.20	Tryptophan synthase	00260	Glycine, serine and threonine metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.21	HMPREF9442_00024	VBIParXyl161988_0021			4.2.1.20	Tryptophan synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.22	HMPREF9442_00025	VBIParXyl161988_0022			4.1.3.27	Anthranilate synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.23	HMPREF9442_00026	VBIParXyl161988_0023			2.6.1.85	Aminodeoxychorismate synthase	00790	Folate biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.23	HMPREF9442_00026	VBIParXyl161988_0023			4.1.3.27	Anthranilate synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.28	HMPREF9442_00030	VBIParXyl161988_0028			2.4.2.18	Anthranilate phosphoribosyltransferase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.29	HMPREF9442_00031	VBIParXyl161988_0029			4.1.1.48	Indole-3-glycerol-phosphate synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.30	HMPREF9442_00032	VBIParXyl161988_0030			5.3.1.24	Phosphoribosylanthranilate isomerase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.31	HMPREF9442_00033	VBIParXyl161988_0031			4.2.1.20	Tryptophan synthase	00260	Glycine, serine and threonine metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.31	HMPREF9442_00033	VBIParXyl161988_0031			4.2.1.20	Tryptophan synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.37	HMPREF9442_00039	VBIParXyl161988_0037			3.2.1.3	Glucan 1,4-alpha-glucosidase	00500	Starch and sucrose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.38	HMPREF9442_00040	VBIParXyl161988_0038			2.4.1.15	Alpha,alpha-trehalose-phosphate synthase (UDP-forming)	00500	Starch and sucrose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.38	HMPREF9442_00040	VBIParXyl161988_0038			3.1.3.12	Trehalose-phosphatase	00500	Starch and sucrose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.50	HMPREF9442_00053	VBIParXyl161988_0050			3.1.4.-	Phosphoric diester hydrolases	00565	Ether lipid metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.80	HMPREF9442_00085	VBIParXyl161988_0080			3.5.4.5	Cytidine deaminase	00240	Pyrimidine metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.80	HMPREF9442_00085	VBIParXyl161988_0080			3.5.4.5	Cytidine deaminase	00983	Drug metabolism - other enzymes
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.84	HMPREF9442_00089	VBIParXyl161988_0084			6.3.2.12	Dihydrofolate synthase	00790	Folate biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.84	HMPREF9442_00089	VBIParXyl161988_0084			6.3.2.17	Tetrahydrofolate synthase	00790	Folate biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.85	HMPREF9442_00090	VBIParXyl161988_0085			5.1.3.3	Aldose 1-epimerase	00010	Glycolysis / Gluconeogenesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.87	HMPREF9442_00092	VBIParXyl161988_0087			2.7.1.6	Galactokinase	00052	Galactose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.87	HMPREF9442_00092	VBIParXyl161988_0087			2.7.1.6	Galactokinase	00520	Amino sugar and nucleotide sugar metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.88	HMPREF9442_00094	VBIParXyl161988_0088			5.1.3.3	Aldose 1-epimerase	00010	Glycolysis / Gluconeogenesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.91	HMPREF9442_00097	VBIParXyl161988_0091			5.1.3.4	L-ribulose-5-phosphate 4-epimerase	00040	Pentose and glucuronate interconversions
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.91	HMPREF9442_00097	VBIParXyl161988_0091			5.1.3.4	L-ribulose-5-phosphate 4-epimerase	00053	Ascorbate and aldarate metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.92	HMPREF9442_00098	VBIParXyl161988_0092			5.3.1.4	L-arabinose isomerase	00040	Pentose and glucuronate interconversions
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.93	HMPREF9442_00099	VBIParXyl161988_0093			2.7.1.16	Ribulokinase	00040	Pentose and glucuronate interconversions
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.94	HMPREF9442_00100	VBIParXyl161988_0094			2.2.1.1	Transketolase	00030	Pentose phosphate pathway
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.94	HMPREF9442_00100	VBIParXyl161988_0094			2.2.1.1	Transketolase	00710	Carbon fixation in photosynthetic organisms
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.94	HMPREF9442_00100	VBIParXyl161988_0094			2.2.1.1	Transketolase	01051	Biosynthesis of ansamycins
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.95	HMPREF9442_00101	VBIParXyl161988_0095		Ribose-5-phosphate isomerase B (EC 5.3.1.6)	5.3.1.6	Ribose-5-phosphate isomerase	00030	Pentose phosphate pathway
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.95	HMPREF9442_00101	VBIParXyl161988_0095		Ribose-5-phosphate isomerase B (EC 5.3.1.6)	5.3.1.6	Ribose-5-phosphate isomerase	00710	Carbon fixation in photosynthetic organisms
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.106	HMPREF9442_00113	VBIParXyl161988_0106			2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	00061	Fatty acid biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.106	HMPREF9442_00113	VBIParXyl161988_0106			2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	00780	Biotin metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.116	HMPREF9442_00125	VBIParXyl161988_0116			3.2.1.37	Xylan 1,4-beta-xylosidase	00500	Starch and sucrose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.116	HMPREF9442_00125	VBIParXyl161988_0116			3.2.1.37	Xylan 1,4-beta-xylosidase	00520	Amino sugar and nucleotide sugar metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.120	HMPREF9442_00129	VBIParXyl161988_0120			1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH)	00061	Fatty acid biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.129	HMPREF9442_00141	VBIParXyl161988_0129			5.3.1.17	5-dehydro-4-deoxy-D-glucuronate isomerase	00040	Pentose and glucuronate interconversions
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.130	HMPREF9442_00142	VBIParXyl161988_0130			2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010	Glycolysis / Gluconeogenesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.130	HMPREF9442_00142	VBIParXyl161988_0130			2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00051	Fructose and mannose metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.130	HMPREF9442_00142	VBIParXyl161988_0130			2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00052	Galactose metabolism
