patric_id	pathway
	
fig|449673.7.peg.1	
fig|449673.7.peg.2	
fig|449673.7.peg.3	
fig|449673.7.peg.4	
fig|449673.7.peg.5	
	
fig|449673.7.peg.6	
fig|449673.7.peg.7	
fig|449673.7.peg.8	
fig|449673.7.peg.9	
fig|449673.7.peg.10	
fig|449673.7.peg.11	
fig|449673.7.peg.12	
fig|449673.7.peg.13	
fig|449673.7.peg.14	
fig|449673.7.peg.15	
fig|449673.7.peg.16	
fig|449673.7.peg.17	
fig|449673.7.peg.18	
fig|449673.7.peg.19	
fig|449673.7.peg.20	
fig|449673.7.peg.21	
fig|449673.7.peg.22	
fig|449673.7.peg.23	
fig|449673.7.peg.24	
fig|449673.7.peg.25	
fig|449673.7.peg.26	
fig|449673.7.peg.27	
fig|449673.7.peg.28	
fig|449673.7.peg.29	
fig|449673.7.peg.30	
fig|449673.7.peg.31	
fig|449673.7.peg.32	
fig|449673.7.peg.33	
fig|449673.7.peg.34	
fig|449673.7.peg.35	
fig|449673.7.peg.36	
fig|449673.7.peg.37	
fig|449673.7.peg.38	
fig|449673.7.peg.39	
fig|449673.7.peg.40	
fig|449673.7.peg.41	
fig|449673.7.peg.42	
fig|449673.7.peg.43	
fig|449673.7.peg.44	
fig|449673.7.peg.45	
fig|449673.7.peg.46	
fig|449673.7.peg.47	
fig|449673.7.peg.48	
fig|449673.7.peg.49	
fig|449673.7.peg.50	
fig|449673.7.peg.51	
fig|449673.7.peg.52	
fig|449673.7.peg.53	
fig|449673.7.peg.54	
fig|449673.7.peg.55	
fig|449673.7.peg.56	
fig|449673.7.peg.57	
fig|449673.7.peg.58	
fig|449673.7.peg.59	
fig|449673.7.peg.60	
fig|449673.7.peg.61	
fig|449673.7.peg.62	
fig|449673.7.peg.63	
fig|449673.7.peg.64	
fig|449673.7.peg.65	
fig|449673.7.peg.66	
fig|449673.7.peg.67	
fig|449673.7.peg.68	
fig|449673.7.peg.69	
fig|449673.7.peg.70	
fig|449673.7.peg.71	
fig|449673.7.peg.72	
fig|449673.7.peg.73	
fig|449673.7.peg.74	
fig|449673.7.peg.75	
fig|449673.7.peg.76	
fig|449673.7.rna.1	
fig|449673.7.peg.77	00620|Pyruvate metabolism;00640|Propanoate metabolism;00650|Butanoate metabolism
fig|449673.7.peg.78	
fig|449673.7.peg.79	
fig|449673.7.peg.80	
fig|449673.7.peg.81	
fig|449673.7.peg.82	
fig|449673.7.peg.83	
fig|449673.7.peg.84	
fig|449673.7.peg.85	
fig|449673.7.peg.86	
fig|449673.7.peg.87	
fig|449673.7.peg.88	
fig|449673.7.peg.89	
fig|449673.7.peg.90	00362|Benzoate degradation via hydroxylation
fig|449673.7.peg.91	
fig|449673.7.peg.92	
fig|449673.7.peg.93	
fig|449673.7.peg.94	
fig|449673.7.peg.95	
fig|449673.7.peg.96	
fig|449673.7.peg.97	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|449673.7.peg.98	
fig|449673.7.peg.99	00965|Betalain biosynthesis
fig|449673.7.peg.100	00965|Betalain biosynthesis
fig|449673.7.peg.101	
fig|449673.7.peg.102	
fig|449673.7.peg.103	
fig|449673.7.peg.104	
fig|449673.7.peg.105	
fig|449673.7.peg.106	
fig|449673.7.peg.107	
fig|449673.7.peg.108	
fig|449673.7.peg.109	
fig|449673.7.peg.110	
fig|449673.7.peg.111	
fig|449673.7.peg.112	
fig|449673.7.peg.113	
fig|449673.7.peg.114	
fig|449673.7.peg.115	
fig|449673.7.peg.116	
fig|449673.7.peg.117	
fig|449673.7.peg.118	
fig|449673.7.peg.119	
fig|449673.7.peg.120	
fig|449673.7.peg.121	
fig|449673.7.peg.122	
fig|449673.7.peg.123	
fig|449673.7.peg.124	
fig|449673.7.peg.125	
fig|449673.7.peg.126	
fig|449673.7.peg.127	
fig|449673.7.peg.128	
fig|449673.7.peg.129	
fig|449673.7.peg.130	
fig|449673.7.peg.131	
fig|449673.7.peg.132	
fig|449673.7.peg.133	
fig|449673.7.peg.134	
fig|449673.7.peg.135	
fig|449673.7.peg.136	
fig|449673.7.peg.137	
fig|449673.7.peg.138	
fig|449673.7.peg.139	
fig|449673.7.peg.140	
fig|449673.7.peg.141	
fig|449673.7.peg.142	
fig|449673.7.peg.143	
fig|449673.7.peg.144	
fig|449673.7.peg.145	
fig|449673.7.peg.146	
fig|449673.7.peg.147	
fig|449673.7.peg.148	
fig|449673.7.peg.149	
fig|449673.7.peg.150	
fig|449673.7.peg.151	
fig|449673.7.rna.2	
fig|449673.7.peg.152	
fig|449673.7.peg.153	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism
fig|449673.7.peg.154	
fig|449673.7.peg.155	
fig|449673.7.peg.156	
fig|449673.7.peg.157	
fig|449673.7.peg.158	
fig|449673.7.peg.159	
fig|449673.7.peg.160	
fig|449673.7.peg.161	
fig|449673.7.peg.162	
fig|449673.7.peg.163	
fig|449673.7.peg.164	
fig|449673.7.peg.165	
fig|449673.7.peg.166	
fig|449673.7.peg.167	
fig|449673.7.peg.168	
fig|449673.7.peg.169	
fig|449673.7.peg.170	
fig|449673.7.peg.171	
fig|449673.7.peg.172	
fig|449673.7.peg.173	
fig|449673.7.peg.174	
fig|449673.7.peg.175	
fig|449673.7.peg.176	
fig|449673.7.peg.177	
fig|449673.7.peg.178	00130|Ubiquinone and other terpenoid-quinone biosynthesis
fig|449673.7.peg.179	
fig|449673.7.peg.180	
fig|449673.7.peg.181	
fig|449673.7.peg.182	
fig|449673.7.peg.183	
fig|449673.7.peg.184	00330|Arginine and proline metabolism
fig|449673.7.peg.185	00480|Glutathione metabolism
fig|449673.7.peg.186	
fig|449673.7.peg.187	
fig|449673.7.peg.188	
fig|449673.7.peg.189	
fig|449673.7.peg.190	
fig|449673.7.peg.191	
fig|449673.7.peg.192	
fig|449673.7.peg.193	
fig|449673.7.peg.194	
fig|449673.7.peg.195	
fig|449673.7.peg.196	00770|Pantothenate and CoA biosynthesis
fig|449673.7.peg.197	
fig|449673.7.peg.198	
fig|449673.7.peg.199	
fig|449673.7.peg.200	
fig|449673.7.peg.201	
fig|449673.7.peg.202	
fig|449673.7.peg.203	
fig|449673.7.peg.204	
fig|449673.7.peg.205	
fig|449673.7.peg.206	
fig|449673.7.peg.207	00280|Valine, leucine and isoleucine degradation;00630|Glyoxylate and dicarboxylate metabolism;00640|Propanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|449673.7.peg.208	00640|Propanoate metabolism
fig|449673.7.peg.209	
fig|449673.7.peg.210	
fig|449673.7.peg.211	00640|Propanoate metabolism
fig|449673.7.peg.212	
fig|449673.7.peg.213	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
fig|449673.7.peg.214	
fig|449673.7.peg.215	
fig|449673.7.peg.216	
fig|449673.7.peg.217	
fig|449673.7.peg.218	
fig|449673.7.peg.219	00260|Glycine, serine and threonine metabolism;00670|One carbon pool by folate;00910|Nitrogen metabolism
fig|449673.7.peg.220	
fig|449673.7.peg.221	00230|Purine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|449673.7.peg.222	00500|Starch and sucrose metabolism
fig|449673.7.peg.223	
fig|449673.7.peg.224	
fig|449673.7.peg.225	00010|Glycolysis / Gluconeogenesis;00680|Methane metabolism
fig|449673.7.rna.3	
fig|449673.7.peg.226	
fig|449673.7.peg.227	
fig|449673.7.peg.228	
fig|449673.7.peg.229	
fig|449673.7.peg.230	
fig|449673.7.peg.231	
fig|449673.7.peg.232	
fig|449673.7.peg.233	
fig|449673.7.peg.234	
fig|449673.7.peg.235	
fig|449673.7.peg.236	
fig|449673.7.peg.237	00230|Purine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
fig|449673.7.peg.238	
fig|449673.7.peg.239	
fig|449673.7.peg.240	
fig|449673.7.peg.241	
fig|449673.7.peg.242	
fig|449673.7.peg.243	
fig|449673.7.peg.244	
fig|449673.7.peg.245	
fig|449673.7.peg.246	
fig|449673.7.peg.247	
fig|449673.7.peg.248	
fig|449673.7.peg.249	
fig|449673.7.peg.250	
fig|449673.7.peg.251	
fig|449673.7.peg.252	
fig|449673.7.peg.253	
fig|449673.7.peg.254	
fig|449673.7.peg.255	
fig|449673.7.peg.256	
fig|449673.7.peg.257	
fig|449673.7.peg.258	
fig|449673.7.peg.259	
fig|449673.7.peg.260	
	
fig|449673.7.peg.261	
fig|449673.7.peg.262	
fig|449673.7.peg.263	
fig|449673.7.peg.264	
fig|449673.7.peg.265	
fig|449673.7.peg.266	
	
fig|449673.7.peg.267	
fig|449673.7.peg.268	
fig|449673.7.peg.269	
fig|449673.7.peg.270	
fig|449673.7.pg.1	
fig|449673.7.peg.271	
fig|449673.7.peg.272	
fig|449673.7.peg.273	
fig|449673.7.peg.274	
fig|449673.7.peg.275	
fig|449673.7.peg.276	
fig|449673.7.peg.277	
fig|449673.7.peg.278	
fig|449673.7.peg.279	
fig|449673.7.peg.280	
fig|449673.7.peg.281	
fig|449673.7.peg.282	
fig|449673.7.peg.283	
fig|449673.7.peg.284	
fig|449673.7.peg.285	
fig|449673.7.peg.286	
fig|449673.7.peg.287	
fig|449673.7.peg.288	
fig|449673.7.peg.289	
fig|449673.7.peg.290	
fig|449673.7.peg.291	
fig|449673.7.peg.292	
fig|449673.7.peg.293	
fig|449673.7.peg.294	
fig|449673.7.peg.295	
fig|449673.7.rna.4	
fig|449673.7.rna.5	
fig|449673.7.rna.6	
	
fig|449673.7.rna.7	
fig|449673.7.peg.296	
fig|449673.7.peg.297	
fig|449673.7.peg.298	
fig|449673.7.peg.299	
fig|449673.7.peg.300	
fig|449673.7.peg.301	00730|Thiamine metabolism
fig|449673.7.peg.302	
fig|449673.7.peg.303	
fig|449673.7.peg.304	
fig|449673.7.peg.305	00260|Glycine, serine and threonine metabolism;00750|Vitamin B6 metabolism
fig|449673.7.peg.306	
fig|449673.7.peg.307	00540|Lipopolysaccharide biosynthesis;00900|Terpenoid backbone biosynthesis
fig|449673.7.peg.308	00260|Glycine, serine and threonine metabolism;00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism;00270|Cysteine and methionine metabolism;00300|Lysine biosynthesis;00300|Lysine biosynthesis
fig|449673.7.peg.309	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
fig|449673.7.peg.310	00910|Nitrogen metabolism
fig|449673.7.peg.311	
fig|449673.7.peg.312	
fig|449673.7.peg.313	
fig|449673.7.peg.314	
fig|449673.7.peg.315	
fig|449673.7.peg.316	
fig|449673.7.peg.317	
fig|449673.7.peg.318	00270|Cysteine and methionine metabolism;00920|Sulfur metabolism
fig|449673.7.peg.319	
fig|449673.7.peg.320	
fig|449673.7.peg.321	
fig|449673.7.peg.322	00670|One carbon pool by folate;00720|Reductive carboxylate cycle (CO2 fixation)
fig|449673.7.peg.323	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|449673.7.peg.324	
fig|449673.7.peg.325	
fig|449673.7.peg.326	
fig|449673.7.peg.327	00550|Peptidoglycan biosynthesis
fig|449673.7.peg.328	
fig|449673.7.peg.329	
fig|449673.7.peg.330	
fig|449673.7.peg.331	00230|Purine metabolism;00230|Purine metabolism;00670|One carbon pool by folate
fig|449673.7.peg.332	
fig|449673.7.peg.333	
fig|449673.7.peg.334	
fig|449673.7.peg.335	
