genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.3	HMPREF9448_00008	VBIBarInt150050_0003			1.4.1.4	Glutamate dehydrogenase (NADP(+))	00250	Alanine, aspartate and glutamate metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.3	HMPREF9448_00008	VBIBarInt150050_0003			1.4.1.4	Glutamate dehydrogenase (NADP(+))	00330	Arginine and proline metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.3	HMPREF9448_00008	VBIBarInt150050_0003			1.4.1.4	Glutamate dehydrogenase (NADP(+))	00910	Nitrogen metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.10	HMPREF9448_00014	VBIBarInt150050_0010			6.1.1.5	Isoleucine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.13	HMPREF9448_00017	VBIBarInt150050_0013			4.4.1.5	Lactoylglutathione lyase	00620	Pyruvate metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.42	HMPREF9448_00044	VBIBarInt150050_0042			3.2.1.21	Beta-glucosidase	00460	Cyanoamino acid metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.42	HMPREF9448_00044	VBIBarInt150050_0042			3.2.1.21	Beta-glucosidase	00500	Starch and sucrose metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.42	HMPREF9448_00044	VBIBarInt150050_0042			3.2.1.21	Beta-glucosidase	00940	Phenylpropanoid biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.44	HMPREF9448_00046	VBIBarInt150050_0044			3.2.1.21	Beta-glucosidase	00460	Cyanoamino acid metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.44	HMPREF9448_00046	VBIBarInt150050_0044			3.2.1.21	Beta-glucosidase	00500	Starch and sucrose metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.44	HMPREF9448_00046	VBIBarInt150050_0044			3.2.1.21	Beta-glucosidase	00940	Phenylpropanoid biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.63	HMPREF9448_00066	VBIBarInt150050_0063			4.1.1.36	Phosphopantothenoylcysteine decarboxylase	00770	Pantothenate and CoA biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.63	HMPREF9448_00066	VBIBarInt150050_0063			6.3.2.5	Phosphopantothenate--cysteine ligase	00770	Pantothenate and CoA biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.65	HMPREF9448_00068	VBIBarInt150050_0065			2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.65	HMPREF9448_00068	VBIBarInt150050_0065			2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.67	HMPREF9448_00074	VBIBarInt150050_0067			3.5.4.16	GTP cyclohydrolase I	00790	Folate biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.69	HMPREF9448_00076	VBIBarInt150050_0069			5.3.1.1	Triose-phosphate isomerase	00010	Glycolysis / Gluconeogenesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.69	HMPREF9448_00076	VBIBarInt150050_0069			5.3.1.1	Triose-phosphate isomerase	00051	Fructose and mannose metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.69	HMPREF9448_00076	VBIBarInt150050_0069			5.3.1.1	Triose-phosphate isomerase	00562	Inositol phosphate metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.69	HMPREF9448_00076	VBIBarInt150050_0069			5.3.1.1	Triose-phosphate isomerase	00710	Carbon fixation in photosynthetic organisms
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.76	HMPREF9448_00082	VBIBarInt150050_0076			6.1.1.3	Threonine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.79	HMPREF9448_00084	VBIBarInt150050_0079			1.6.99.3	NADH dehydrogenase	00190	Oxidative phosphorylation
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.99	HMPREF9448_00101	VBIBarInt150050_0099			2.7.1.130	Tetraacyldisaccharide 4'-kinase	00540	Lipopolysaccharide biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.101	HMPREF9448_00103	VBIBarInt150050_0101			3.2.1.52	Beta-N-acetylhexosaminidase	00513	High-mannose type N-glycan biosynthesis
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.101	HMPREF9448_00103	VBIBarInt150050_0101			3.2.1.52	Beta-N-acetylhexosaminidase	00520	Amino sugar and nucleotide sugar metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.101	HMPREF9448_00103	VBIBarInt150050_0101			3.2.1.52	Beta-N-acetylhexosaminidase	00531	Glycosaminoglycan degradation
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.101	HMPREF9448_00103	VBIBarInt150050_0101			3.2.1.52	Beta-N-acetylhexosaminidase	00603	Glycosphingolipid biosynthesis - globo series
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.101	HMPREF9448_00103	VBIBarInt150050_0101			3.2.1.52	Beta-N-acetylhexosaminidase	00604	Glycosphingolipid biosynthesis - ganglio series
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.108	HMPREF9448_00110	VBIBarInt150050_0108			3.2.1.22	Alpha-galactosidase	00052	Galactose metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.108	HMPREF9448_00110	VBIBarInt150050_0108			3.2.1.22	Alpha-galactosidase	00561	Glycerolipid metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.108	HMPREF9448_00110	VBIBarInt150050_0108			3.2.1.22	Alpha-galactosidase	00600	Sphingolipid metabolism
742726.3	Barnesiella intestinihominis YIT 11860	fig|742726.3.peg.108	HMPREF9448_00110	VBIBarInt150050_0108			3.2.1.22	Alpha-galactosidase	00603	Glycosphingolipid biosynthesis - globo series
