patric_id	pathway
fig|997885.3.rna.1	
	
fig|997885.3.rna.2	
fig|997885.3.rna.3	
fig|997885.3.rna.4	
fig|997885.3.rna.5	
fig|997885.3.peg.1	
fig|997885.3.peg.2	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|997885.3.peg.3	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|997885.3.peg.4	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|997885.3.peg.5	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|997885.3.peg.6	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|997885.3.peg.7	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|997885.3.peg.8	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|997885.3.peg.9	
fig|997885.3.peg.10	00500|Starch and sucrose metabolism
fig|997885.3.peg.11	00500|Starch and sucrose metabolism
fig|997885.3.peg.12	
fig|997885.3.peg.13	
fig|997885.3.peg.14	
fig|997885.3.peg.15	
fig|997885.3.peg.16	
fig|997885.3.peg.17	
fig|997885.3.peg.18	
fig|997885.3.peg.19	
fig|997885.3.peg.20	
fig|997885.3.peg.21	
fig|997885.3.peg.22	
fig|997885.3.peg.23	
fig|997885.3.peg.24	
fig|997885.3.peg.25	
fig|997885.3.pg.1	
fig|997885.3.peg.26	
fig|997885.3.peg.27	
fig|997885.3.peg.28	
fig|997885.3.peg.29	
fig|997885.3.peg.30	
fig|997885.3.peg.31	00051|Fructose and mannose metabolism
fig|997885.3.peg.32	00051|Fructose and mannose metabolism
fig|997885.3.peg.33	00051|Fructose and mannose metabolism
fig|997885.3.peg.34	
fig|997885.3.peg.35	
fig|997885.3.peg.36	
fig|997885.3.peg.37	
fig|997885.3.peg.38	
fig|997885.3.peg.39	
fig|997885.3.peg.40	
fig|997885.3.peg.41	
fig|997885.3.peg.42	
fig|997885.3.peg.43	00061|Fatty acid biosynthesis;00253|Tetracycline biosynthesis;00310|Lysine degradation;00330|Arginine and proline metabolism;00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00540|Lipopolysaccharide biosynthesis;00564|Glycerophospholipid metabolism;00565|Ether lipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series;00623|2,4-Dichlorobenzoate degradation;00626|Naphthalene and anthracene degradation;00627|1,4-Dichlorobenzene degradation;00642|Ethylbenzene degradation;00650|Butanoate metabolism;00680|Methane metabolism;00903|Limonene and pinene degradation;00904|Diterpenoid biosynthesis;00906|Carotenoid biosynthesis;00942|Anthocyanin biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis;00965|Betalain biosynthesis;01056|Biosynthesis of type II polyketide backbone
fig|997885.3.peg.44	
fig|997885.3.peg.45	
fig|997885.3.peg.46	
fig|997885.3.peg.47	
fig|997885.3.peg.48	
fig|997885.3.peg.49	
fig|997885.3.peg.50	
fig|997885.3.peg.51	
fig|997885.3.peg.52	
fig|997885.3.peg.53	
fig|997885.3.peg.54	
fig|997885.3.peg.55	
fig|997885.3.peg.56	
fig|997885.3.peg.57	00040|Pentose and glucuronate interconversions
fig|997885.3.peg.58	
fig|997885.3.peg.59	00030|Pentose phosphate pathway;00040|Pentose and glucuronate interconversions
fig|997885.3.peg.60	00330|Arginine and proline metabolism;00630|Glyoxylate and dicarboxylate metabolism;00030|Pentose phosphate pathway;00040|Pentose and glucuronate interconversions
fig|997885.3.peg.61	
fig|997885.3.peg.62	
fig|997885.3.peg.63	
fig|997885.3.peg.64	
fig|997885.3.peg.65	
fig|997885.3.peg.66	
fig|997885.3.peg.67	
fig|997885.3.peg.68	
fig|997885.3.peg.69	
fig|997885.3.peg.70	
fig|997885.3.peg.71	
fig|997885.3.peg.72	
fig|997885.3.peg.73	
fig|997885.3.pg.2	
fig|997885.3.peg.74	
fig|997885.3.peg.75	
fig|997885.3.peg.76	
fig|997885.3.peg.77	
fig|997885.3.peg.78	
fig|997885.3.peg.79	
fig|997885.3.peg.80	
fig|997885.3.peg.81	
fig|997885.3.peg.82	
fig|997885.3.peg.83	
fig|997885.3.peg.84	
fig|997885.3.peg.85	
fig|997885.3.peg.86	
fig|997885.3.peg.87	
fig|997885.3.peg.88	
fig|997885.3.peg.89	
fig|997885.3.peg.90	
fig|997885.3.peg.91	
fig|997885.3.peg.92	
fig|997885.3.peg.93	00230|Purine metabolism;00670|One carbon pool by folate
fig|997885.3.peg.94	
fig|997885.3.peg.95	
fig|997885.3.peg.96	
fig|997885.3.peg.97	
fig|997885.3.peg.98	
fig|997885.3.peg.99	
fig|997885.3.peg.100	
