genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.11	EUBVEN_00593	VBIEubVen137708_0011		Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	2.7.7.18	Nicotinate-nucleotide adenylyltransferase	00760	Nicotinate and nicotinamide metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.18	EUBVEN_00601	VBIEubVen137708_0018		Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	3.1.4.-	Phosphoric diester hydrolases.	00565	Ether lipid metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.21	EUBVEN_00604	VBIEubVen137708_0021		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) / S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.16	Methylthioadenosine nucleosidase	00270	Cysteine and methionine metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.21	EUBVEN_00604	VBIEubVen137708_0021		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) / S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.9	Adenosylhomocysteine nucleosidase	00270	Cysteine and methionine metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.22	EUBVEN_00605	VBIEubVen137708_0022		Domain similar to amino terminal domain of imidazole glycerol phosphate synthase cyclase subunit / Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase	00340	Histidine metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.22	EUBVEN_00605	VBIEubVen137708_0022		Domain similar to amino terminal domain of imidazole glycerol phosphate synthase cyclase subunit / Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	3.6.1.31	Phosphoribosyl-ATP diphosphatase	00340	Histidine metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.23	EUBVEN_00606	VBIEubVen137708_0023		Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	4.2.1.19	Imidazoleglycerol-phosphate dehydratase	00340	Histidine metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.24	EUBVEN_00607	VBIEubVen137708_0024		Histidinol dehydrogenase (EC 1.1.1.23)	1.1.1.23	Histidinol dehydrogenase	00340	Histidine metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.25	EUBVEN_00608	VBIEubVen137708_0025		ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGs	2.4.2.17	ATP phosphoribosyltransferase	00340	Histidine metabolism
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.26	EUBVEN_00609	VBIEubVen137708_0026		ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	2.4.2.17	ATP phosphoribosyltransferase	00340	Histidine metabolism
