genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.2	BSTER_1809			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.17	L-serine ammonia-lyase	00260	Glycine, serine and threonine metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.2	BSTER_1809			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.17	L-serine ammonia-lyase	00270	Cysteine and methionine metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.2	BSTER_1809			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.19	Threonine ammonia-lyase	00260	Glycine, serine and threonine metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.2	BSTER_1809			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.19	Threonine ammonia-lyase	00290	Valine, leucine and isoleucine biosynthesis
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.3	BSTER_1810			Oligo-1,6-glucosidase (EC 3.2.1.10)	3.2.1.10	Oligo-1,6-glucosidase	00052	Galactose metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.3	BSTER_1810			Oligo-1,6-glucosidase (EC 3.2.1.10)	3.2.1.10	Oligo-1,6-glucosidase	00500	Starch and sucrose metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.9	BSTER_1815			alpha-galactosidase (EC 3.2.1.22)	3.2.1.22	Alpha-galactosidase	00052	Galactose metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.9	BSTER_1815			alpha-galactosidase (EC 3.2.1.22)	3.2.1.22	Alpha-galactosidase	00561	Glycerolipid metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.9	BSTER_1815			alpha-galactosidase (EC 3.2.1.22)	3.2.1.22	Alpha-galactosidase	00600	Sphingolipid metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.9	BSTER_1815			alpha-galactosidase (EC 3.2.1.22)	3.2.1.22	Alpha-galactosidase	00603	Glycosphingolipid biosynthesis - globo series
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.15	BSTER_1819			Deoxycytidine triphosphate deaminase (EC 3.5.4.30) (dUMP-forming)	3.5.4.30	dCTP deaminase (dUMP-forming)	00240	Pyrimidine metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.17	BSTER_1821			beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00052	Galactose metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.17	BSTER_1821			beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00531	Glycosaminoglycan degradation
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.17	BSTER_1821			beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00600	Sphingolipid metabolism
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.17	BSTER_1821			beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00604	Glycosphingolipid biosynthesis - ganglio series
592977.3	Bifidobacterium stercoris strain DSM 24849	fig|592977.3.peg.33	BSTER_1834			beta-glucosidase (EC 3.2.1.21)	3.2.1.21	Beta-glucosidase	00460	Cyanoamino acid metabolism
