genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00130	Ubiquinone and other terpenoid-quinone biosynthesis
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00253	Tetracycline biosynthesis
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00340	Histidine metabolism
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00350	Tyrosine metabolism
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00360	Phenylalanine metabolism
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00380	Tryptophan metabolism
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00450	Selenoamino acid metabolism
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00522	Biosynthesis of 12-, 14- and 16-membered macrolides
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00624	1- and 2-Methylnaphthalene degradation
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00627	1,4-Dichlorobenzene degradation
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00860	Porphyrin and chlorophyll metabolism
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00940	Phenylpropanoid biosynthesis
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00941	Flavonoid biosynthesis
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00942	Anthocyanin biosynthesis
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.6	FAEPRAA2165_00007	VBIFaePra59507_0006		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00950	Isoquinoline alkaloid biosynthesis
