genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	rRNA	fig|997885.3.rna.1		VBIBacOva188238_r001		1	1188	+	1188		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA						
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	source					1	701634	+	701634								
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	tRNA	fig|997885.3.rna.2		VBIBacOva188238_r002		1432	1505	+	74		tRNA-Ile-GAT						
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	tRNA	fig|997885.3.rna.3		VBIBacOva188238_r003		1572	1645	+	74		tRNA-Ala-TGC						
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	rRNA	fig|997885.3.rna.4		VBIBacOva188238_r004		1799	4695	+	2897		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	rRNA	fig|997885.3.rna.5		VBIBacOva188238_r005		4763	4872	+	110		5S RNA						
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	CDS	fig|997885.3.peg.1		VBIBacOva188238_0001		5142	5288	-	147		hypothetical protein	FIG00638284	PLF_816_00013806	PGF_00853814			
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	CDS	fig|997885.3.peg.2	HMPREF1069_00001	VBIBacOva188238_0002	I9TG68	5326	5916	+	591		V-type ATP synthase subunit E (EC 3.6.3.14)	FIG00067562	PLF_816_00000695	PGF_00066404	GO:0046933|hydrogen ion transporting ATP synthase activity, rotational mechanism;GO:0046961|hydrogen ion transporting ATPase activity, rotational mechanism	3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	CDS	fig|997885.3.peg.3	HMPREF1069_00002	VBIBacOva188238_0003	I8Z045	5928	6770	+	843		V-type ATP synthase subunit C (EC 3.6.3.14)	FIG00002560	PLF_816_00001055	PGF_00066381	GO:0046933|hydrogen ion transporting ATP synthase activity, rotational mechanism;GO:0046961|hydrogen ion transporting ATPase activity, rotational mechanism	3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	CDS	fig|997885.3.peg.4	HMPREF1069_00003	VBIBacOva188238_0004	I9TGS9	6788	8548	+	1761		V-type ATP synthase subunit A (EC 3.6.3.14)	FIG00001902	PLF_816_00000651	PGF_00066372	GO:0046933|hydrogen ion transporting ATP synthase activity, rotational mechanism;GO:0046961|hydrogen ion transporting ATPase activity, rotational mechanism	3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
997885.3	Bacteroides ovatus CL02T12C04	AGXT01000001	PATRIC	CDS	fig|997885.3.peg.5	HMPREF1069_00004	VBIBacOva188238_0005	I9I5L0	8578	9906	+	1329		V-type ATP synthase subunit B (EC 3.6.3.14)	FIG00134167	PLF_816_00000599	PGF_00066375	GO:0046933|hydrogen ion transporting ATP synthase activity, rotational mechanism;GO:0046961|hydrogen ion transporting ATPase activity, rotational mechanism	3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
