patric_id	pathway
	
fig|411483.3.peg.1	
fig|411483.3.peg.2	
fig|411483.3.peg.3	
fig|411483.3.peg.4	
fig|411483.3.peg.5	
fig|411483.3.peg.6	00130|Ubiquinone and other terpenoid-quinone biosynthesis;00253|Tetracycline biosynthesis;00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00380|Tryptophan metabolism;00450|Selenoamino acid metabolism;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00624|1- and 2-Methylnaphthalene degradation;00627|1,4-Dichlorobenzene degradation;00860|Porphyrin and chlorophyll metabolism;00940|Phenylpropanoid biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
fig|411483.3.peg.7	
fig|411483.3.peg.8	
fig|411483.3.peg.9	
fig|411483.3.peg.10	
fig|411483.3.peg.11	00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis
fig|411483.3.peg.12	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411483.3.peg.13	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411483.3.peg.14	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411483.3.peg.15	00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411483.3.peg.16	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411483.3.peg.17	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411483.3.peg.18	00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|411483.3.rna.6	
fig|411483.3.peg.39	
fig|411483.3.peg.40	00561|Glycerolipid metabolism;00564|Glycerophospholipid metabolism
fig|411483.3.peg.41	
fig|411483.3.peg.42	
fig|411483.3.peg.43	
fig|411483.3.peg.44	
fig|411483.3.peg.45	
fig|411483.3.peg.46	
fig|411483.3.peg.47	
fig|411483.3.peg.48	
fig|411483.3.peg.49	
fig|411483.3.peg.50	00030|Pentose phosphate pathway;00710|Carbon fixation in photosynthetic organisms;01051|Biosynthesis of ansamycins
fig|411483.3.peg.51	00030|Pentose phosphate pathway;00710|Carbon fixation in photosynthetic organisms;01051|Biosynthesis of ansamycins
fig|411483.3.peg.52	
fig|411483.3.peg.53	
fig|411483.3.peg.54	
fig|411483.3.peg.55	
fig|411483.3.peg.56	
fig|411483.3.peg.57	
fig|411483.3.peg.58	
fig|411483.3.peg.59	
fig|411483.3.peg.60	
fig|411483.3.peg.61	
fig|411483.3.peg.62	
fig|411483.3.peg.63	
fig|411483.3.peg.64	
fig|411483.3.peg.65	
fig|411483.3.peg.66	
fig|411483.3.peg.67	
fig|411483.3.peg.68	
fig|411483.3.peg.69	
fig|411483.3.peg.70	
fig|411483.3.peg.71	
fig|411483.3.peg.72	
fig|411483.3.peg.73	
fig|411483.3.peg.74	
fig|411483.3.peg.75	
fig|411483.3.peg.76	
fig|411483.3.peg.77	
fig|411483.3.peg.78	
fig|411483.3.peg.79	
fig|411483.3.peg.80	
fig|411483.3.peg.81	
fig|411483.3.peg.82	
fig|411483.3.peg.83	
fig|411483.3.peg.84	
fig|411483.3.peg.85	
fig|411483.3.peg.86	
fig|411483.3.peg.87	
fig|411483.3.peg.88	
fig|411483.3.peg.89	
fig|411483.3.peg.90	
fig|411483.3.peg.91	
fig|411483.3.peg.92	
fig|411483.3.peg.93	
fig|411483.3.peg.94	
fig|411483.3.peg.95	
fig|411483.3.peg.96	
fig|411483.3.peg.97	
fig|411483.3.peg.98	
fig|411483.3.peg.99	
fig|411483.3.peg.100	
fig|411483.3.peg.101	
fig|411483.3.peg.102	
fig|411483.3.peg.103	
fig|411483.3.peg.104	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|411483.3.peg.105	00520|Amino sugar and nucleotide sugar metabolism
fig|411483.3.peg.106	
fig|411483.3.peg.107	
fig|411483.3.peg.108	
fig|411483.3.peg.109	
