patric_id	pathway
	
fig|349741.6.peg.1	
fig|349741.6.peg.2	
fig|349741.6.rna.1	
fig|349741.6.peg.3	00230|Purine metabolism
fig|349741.6.peg.4	
fig|349741.6.peg.5	
fig|349741.6.peg.6	
fig|349741.6.peg.7	
fig|349741.6.peg.8	
fig|349741.6.peg.9	
fig|349741.6.peg.10	
fig|349741.6.peg.11	
fig|349741.6.peg.12	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
fig|349741.6.peg.13	
fig|349741.6.peg.14	
fig|349741.6.peg.15	
fig|349741.6.peg.16	00564|Glycerophospholipid metabolism
fig|349741.6.peg.17	
fig|349741.6.peg.18	
fig|349741.6.peg.19	
fig|349741.6.peg.20	
fig|349741.6.peg.21	
fig|349741.6.peg.22	
fig|349741.6.peg.23	
fig|349741.6.peg.24	
fig|349741.6.peg.25	
fig|349741.6.peg.26	
fig|349741.6.peg.27	
fig|349741.6.peg.28	
fig|349741.6.peg.29	
fig|349741.6.peg.30	
fig|349741.6.peg.31	
fig|349741.6.peg.32	
fig|349741.6.peg.33	
fig|349741.6.peg.34	
fig|349741.6.peg.35	
fig|349741.6.peg.36	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|349741.6.peg.37	
fig|349741.6.peg.38	
fig|349741.6.peg.39	
fig|349741.6.peg.40	
fig|349741.6.peg.41	00970|Aminoacyl-tRNA biosynthesis
fig|349741.6.rna.2	
fig|349741.6.peg.42	
fig|349741.6.peg.43	
fig|349741.6.peg.44	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism;00471|D-Glutamine and D-glutamate metabolism;00910|Nitrogen metabolism
fig|349741.6.peg.45	
fig|349741.6.peg.46	
fig|349741.6.peg.47	
fig|349741.6.rna.3	
fig|349741.6.peg.48	
fig|349741.6.peg.49	
fig|349741.6.peg.50	
fig|349741.6.peg.51	00300|Lysine biosynthesis
fig|349741.6.peg.52	
fig|349741.6.peg.53	
fig|349741.6.peg.54	
fig|349741.6.peg.55	
fig|349741.6.rna.4	
fig|349741.6.peg.56	00130|Ubiquinone and other terpenoid-quinone biosynthesis
fig|349741.6.peg.57	
fig|349741.6.rna.5	
fig|349741.6.peg.58	
fig|349741.6.peg.59	
fig|349741.6.peg.60	
fig|349741.6.peg.61	00290|Valine, leucine and isoleucine biosynthesis;00620|Pyruvate metabolism
fig|349741.6.peg.62	
fig|349741.6.peg.63	
fig|349741.6.peg.64	
fig|349741.6.peg.65	
fig|349741.6.peg.66	
fig|349741.6.peg.67	
fig|349741.6.peg.68	
fig|349741.6.peg.69	
fig|349741.6.peg.70	
fig|349741.6.peg.71	
fig|349741.6.peg.72	00531|Glycosaminoglycan degradation
fig|349741.6.peg.73	
fig|349741.6.peg.74	
fig|349741.6.peg.75	
fig|349741.6.peg.76	
fig|349741.6.peg.77	00350|Tyrosine metabolism;00592|alpha-Linolenic acid metabolism
fig|349741.6.peg.78	00290|Valine, leucine and isoleucine biosynthesis;00620|Pyruvate metabolism
fig|349741.6.peg.79	
fig|349741.6.peg.80	
fig|349741.6.peg.81	
fig|349741.6.peg.82	00900|Terpenoid backbone biosynthesis
fig|349741.6.peg.83	
fig|349741.6.peg.84	00970|Aminoacyl-tRNA biosynthesis
fig|349741.6.peg.85	
fig|349741.6.peg.86	
fig|349741.6.peg.87	
fig|349741.6.peg.88	
fig|349741.6.peg.89	
fig|349741.6.rna.6	
fig|349741.6.peg.90	00051|Fructose and mannose metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|349741.6.peg.91	
fig|349741.6.peg.92	
fig|349741.6.peg.93	00260|Glycine, serine and threonine metabolism
fig|349741.6.peg.94	
fig|349741.6.peg.95	
fig|349741.6.peg.96	
fig|349741.6.peg.97	
fig|349741.6.peg.98	
fig|349741.6.peg.99	
fig|349741.6.peg.100	
fig|349741.6.peg.101	
fig|349741.6.peg.102	
fig|349741.6.rna.7	
fig|349741.6.rna.8	
fig|349741.6.peg.103	
fig|349741.6.peg.104	
fig|349741.6.peg.105	
fig|349741.6.peg.106	
fig|349741.6.peg.107	
fig|349741.6.peg.108	00860|Porphyrin and chlorophyll metabolism
fig|349741.6.peg.109	00860|Porphyrin and chlorophyll metabolism
fig|349741.6.peg.110	
fig|349741.6.peg.111	00790|Folate biosynthesis
fig|349741.6.peg.112	
fig|349741.6.peg.113	
fig|349741.6.peg.114	
fig|349741.6.peg.115	
fig|349741.6.peg.116	
fig|349741.6.peg.117	00130|Ubiquinone and other terpenoid-quinone biosynthesis;00253|Tetracycline biosynthesis;00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00380|Tryptophan metabolism;00450|Selenoamino acid metabolism;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00624|1- and 2-Methylnaphthalene degradation;00627|1,4-Dichlorobenzene degradation;00860|Porphyrin and chlorophyll metabolism;00940|Phenylpropanoid biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
fig|349741.6.peg.118	
fig|349741.6.peg.119	00230|Purine metabolism;00790|Folate biosynthesis
fig|349741.6.peg.120	
fig|349741.6.peg.121	
fig|349741.6.peg.122	
fig|349741.6.peg.123	
fig|349741.6.peg.124	
fig|349741.6.peg.125	
fig|349741.6.peg.126	
fig|349741.6.peg.127	
fig|349741.6.peg.128	
fig|349741.6.peg.129	
fig|349741.6.peg.130	
fig|349741.6.peg.131	00240|Pyrimidine metabolism
fig|349741.6.peg.132	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|349741.6.peg.133	
fig|349741.6.peg.134	00230|Purine metabolism
fig|349741.6.peg.135	
fig|349741.6.peg.136	
fig|349741.6.peg.137	
fig|349741.6.peg.138	00330|Arginine and proline metabolism
fig|349741.6.peg.139	
fig|349741.6.peg.140	
fig|349741.6.peg.141	
fig|349741.6.peg.142	
fig|349741.6.peg.143	00140|C21-Steroid hormone metabolism;00600|Sphingolipid metabolism
fig|349741.6.peg.144	
fig|349741.6.peg.145	
fig|349741.6.peg.146	
fig|349741.6.peg.147	
fig|349741.6.peg.148	
fig|349741.6.peg.149	
fig|349741.6.peg.150	
fig|349741.6.peg.151	
fig|349741.6.peg.152	
fig|349741.6.rna.9	
fig|349741.6.peg.153	
fig|349741.6.peg.154	
fig|349741.6.peg.155	
fig|349741.6.peg.156	
fig|349741.6.peg.157	
fig|349741.6.peg.158	
fig|349741.6.peg.159	
fig|349741.6.peg.160	
fig|349741.6.peg.161	
