genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	source					1	16506	+	16506								
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.1		VBIBacBac225090_0001		483	635	+	153		hypothetical protein		PLF_239759_00019466	PGF_04215334			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.2		VBIBacBac225090_0002		792	962	-	171		hypothetical protein		PLF_239759_00017263	PGF_06605036			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.3		VBIBacBac225090_0003		963	2285	+	1323		hypothetical protein	FIG00638284	PLF_239759_00032004	PGF_08225224			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.4		VBIBacBac225090_0004		2399	3583	+	1185		hypothetical protein		PLF_239759_00032004	PGF_08225224			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.5		VBIBacBac225090_0005		4274	6079	+	1806		hypothetical protein	FIG00001885	PLF_239759_00024003	PGF_08179153			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.6		VBIBacBac225090_0006		6122	6343	+	222		hypothetical protein		PLF_239759_00021702	PGF_05339841			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.7		VBIBacBac225090_0007		6350	8038	+	1689		Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	FIG00028694	PLF_239759_00013920	PGF_00033423	GO:0008965|phosphoenolpyruvate-protein phosphotransferase activity	2.7.3.9|Phosphoenolpyruvate--protein phosphotransferase	
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.8		VBIBacBac225090_0008		8082	8930	+	849		hypothetical protein		PLF_239759_00002243	PGF_00605073			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.9		VBIBacBac225090_0009		8956	10125	+	1170		Mannitol-1-phosphate 5-dehydrogenase (EC 1.1.1.17)	FIG00001427	PLF_239759_00002410	PGF_05200824	GO:0008926|mannitol-1-phosphate 5-dehydrogenase activity	1.1.1.17|Mannitol-1-phosphate 5-dehydrogenase	00051|Fructose and mannose metabolism
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.10		VBIBacBac225090_0010		10141	11181	+	1041		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	FIG00002239	PLF_239759_00002386	PGF_04776928	GO:0008889|glycerophosphodiester phosphodiesterase activity	3.1.4.46|Glycerophosphodiester phosphodiesterase	00564|Glycerophospholipid metabolism
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.11		VBIBacBac225090_0011		11252	11884	-	633		hypothetical protein		PLF_239759_00001245	PGF_02981433			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.12		VBIBacBac225090_0012		11897	12526	-	630		hypothetical protein		PLF_239759_00008742	PGF_00224971			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.13		VBIBacBac225090_0013		12620	12808	-	189		hypothetical protein		PLF_239759_00021267	PGF_05069414			
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.14		VBIBacBac225090_0014		12950	14974	-	2025		Dipeptidyl-peptidase III (EC 3.4.14.4)	FIG00937050	PLF_239759_00000590	PGF_00423611		3.4.14.4|Dipeptidyl-peptidase III	
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.15		VBIBacBac225090_0015		15261	16109	+	849		Pantoate--beta-alanine ligase (EC 6.3.2.1)	FIG00000440	PLF_239759_00000362	PGF_00523822	GO:0004592|pantoate-beta-alanine ligase activity	6.3.2.1|Pantoate--beta-alanine ligase (AMP-forming)	00410|beta-Alanine metabolism;00770|Pantothenate and CoA biosynthesis
1118061.3	Bacteroidales bacterium ph8	CAHA01000001	PATRIC	CDS	fig|1118061.3.peg.16		VBIBacBac225090_0016		16123	16476	+	354		Aspartate 1-decarboxylase (EC 4.1.1.11)	FIG00008304	PLF_239759_00001055	PGF_00985834	GO:0004068|aspartate 1-decarboxylase activity	4.1.1.11|Aspartate 1-decarboxylase	00410|beta-Alanine metabolism;00770|Pantothenate and CoA biosynthesis
1118061.3	Bacteroidales bacterium ph8	CAHA01000002	PATRIC	source					1	58325	+	58325								
1118061.3	Bacteroidales bacterium ph8	CAHA01000002	PATRIC	CDS	fig|1118061.3.peg.17		VBIBacBac225090_0017		14	526	+	513		hypothetical protein		PLF_239759_00015165	PGF_06404783			
1118061.3	Bacteroidales bacterium ph8	CAHA01000002	PATRIC	CDS	fig|1118061.3.peg.18		VBIBacBac225090_0018		548	3451	+	2904		Zinc protease CHU_1230, M16 family	FIG00498241	PLF_239759_00001769	PGF_04750025			
1118061.3	Bacteroidales bacterium ph8	CAHA01000002	PATRIC	CDS	fig|1118061.3.peg.19		VBIBacBac225090_0019		3598	4203	+	606		hypothetical protein		PLF_239759_00016882	PGF_05482973			
1118061.3	Bacteroidales bacterium ph8	CAHA01000002	PATRIC	CDS	fig|1118061.3.peg.20		VBIBacBac225090_0020		4336	4503	-	168		Ferredoxin	FIG00001676	PLF_239759_00000891	PGF_08546938			
