patric_id	pathway
	
fig|1121098.7.peg.1	00270|Cysteine and methionine metabolism;00670|One carbon pool by folate
fig|1121098.7.peg.2	00240|Pyrimidine metabolism
fig|1121098.7.peg.3	00510|N-Glycan biosynthesis
fig|1121098.7.peg.4	
fig|1121098.7.peg.5	
fig|1121098.7.peg.6	
fig|1121098.7.peg.7	
fig|1121098.7.pg.1	
fig|1121098.7.peg.8	
fig|1121098.7.peg.9	
fig|1121098.7.pg.2	
fig|1121098.7.peg.10	
fig|1121098.7.peg.11	
fig|1121098.7.peg.12	
fig|1121098.7.peg.13	
fig|1121098.7.peg.14	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
fig|1121098.7.rna.1	
fig|1121098.7.peg.15	
fig|1121098.7.peg.16	
fig|1121098.7.peg.17	00600|Sphingolipid metabolism
fig|1121098.7.peg.18	
fig|1121098.7.peg.19	
fig|1121098.7.peg.20	
fig|1121098.7.peg.21	
fig|1121098.7.peg.22	
fig|1121098.7.pg.3	
fig|1121098.7.peg.23	
fig|1121098.7.peg.24	
fig|1121098.7.peg.25	
fig|1121098.7.peg.26	
fig|1121098.7.peg.27	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
fig|1121098.7.pg.4	
fig|1121098.7.peg.28	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121098.7.peg.29	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121098.7.peg.30	
fig|1121098.7.peg.31	
fig|1121098.7.peg.32	
fig|1121098.7.peg.33	
fig|1121098.7.peg.34	
fig|1121098.7.peg.35	
fig|1121098.7.peg.36	
fig|1121098.7.peg.37	
fig|1121098.7.peg.38	
fig|1121098.7.peg.39	
fig|1121098.7.peg.40	
fig|1121098.7.peg.41	
fig|1121098.7.peg.42	
fig|1121098.7.peg.43	
fig|1121098.7.peg.44	
fig|1121098.7.peg.45	
fig|1121098.7.peg.46	
fig|1121098.7.peg.47	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
fig|1121098.7.peg.48	
fig|1121098.7.peg.49	
fig|1121098.7.peg.50	00520|Amino sugar and nucleotide sugar metabolism
fig|1121098.7.pg.5	
fig|1121098.7.peg.51	00520|Amino sugar and nucleotide sugar metabolism
fig|1121098.7.peg.52	00520|Amino sugar and nucleotide sugar metabolism
fig|1121098.7.pg.6	
fig|1121098.7.peg.53	00520|Amino sugar and nucleotide sugar metabolism
fig|1121098.7.peg.54	
fig|1121098.7.pg.7	
fig|1121098.7.peg.55	
fig|1121098.7.peg.56	
fig|1121098.7.peg.57	00500|Starch and sucrose metabolism
fig|1121098.7.peg.58	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|1121098.7.pg.8	
