genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	source					1	96238	+	96238								
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.1	HMPREF9441_00001	VBIParCla160569_0001	G5SKY4	117	1415	-	1299		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	FIG00024401		PGF_04521913	GO:0047480|UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	6.3.2.10|UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00300|Lysine biosynthesis;00550|Peptidoglycan biosynthesis
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.2	HMPREF9441_00002	VBIParCla160569_0002	G5SKY5	1580	2431	+	852		Dihydropteroate synthase (EC 2.5.1.15)	FIG00000307		PGF_01853493	GO:0004156|dihydropteroate synthase activity	2.5.1.15|Dihydropteroate synthase	00790|Folate biosynthesis
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.3	HMPREF9441_00003	VBIParCla160569_0003	G5SKY6	2444	3217	+	774		Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain	FIG00006310		PGF_01212500			
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.4	HMPREF9441_00004	VBIParCla160569_0004	G5SKY7	3218	5191	-	1974		hypothetical protein	FIG00638284		PGF_08225224			
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.5	HMPREF9441_00005	VBIParCla160569_0005	G5SKY8	5357	6370	+	1014		Phosphate acetyltransferase (EC 2.3.1.8)	FIG00000522		PGF_00033197	GO:0008959|phosphate acetyltransferase activity	2.3.1.8|Phosphate acetyltransferase	00430|Taurine and hypotaurine metabolism;00620|Pyruvate metabolism;00640|Propanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.6	HMPREF9441_00006	VBIParCla160569_0006	G5SKY9	6404	7597	+	1194		Acetate kinase (EC 2.7.2.1)	FIG00067248		PGF_09945671	GO:0008776|acetate kinase activity	2.7.2.1|Acetate kinase	00430|Taurine and hypotaurine metabolism;00620|Pyruvate metabolism;00640|Propanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.7	HMPREF9441_00008	VBIParCla160569_0007	G5SKZ1	7862	9085	+	1224		hypothetical protein			PGF_01177239			
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.8		VBIParCla160569_0008		9047	9268	-	222		hypothetical protein			PGF_01179033			
762968.3	Paraprevotella clara YIT 11840	AFFY01000001	PATRIC	CDS	fig|762968.3.peg.9	HMPREF9441_00009	VBIParCla160569_0009	G5SKZ2	9306	10304	+	999		hypothetical protein			PGF_01177427			
